uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0482066-01-001-0482066,0482066-01-001,482066,Lai Wan Qing/Niu He Ming,Xin Fu Di Moving Company,645 Capitol Ave,San Francisco,CA,94112.0,2013-08-01T00:00:00.000,2018-06-30T00:00:00.000,2013-08-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,11.0,Oceanview/Merced/Ingleside,,POINT (-122.45931 37.716372),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,81.0,10.0,1.0,24.0,81.0
1209354-01-191-1096682,1209354-01-191,1096682,Powder Shaved Snow LLC,Powder,260 Divisadero St,San Francisco,CA,94117.0,2019-01-08T00:00:00.000,,2019-01-08T00:00:00.000,,,260 Divisadero St,San Francisco,94117.0,CA,7220-7229,Food Services,Food Services,False,False,H24,"RESTAURANT - UNDER 1,000 SQFT","RESTAURANT - UNDER 1,000 SQFT",5.0,Haight Ashbury,,POINT (-122.4368955 37.771533),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,26.0,4.0,11.0,3.0,26.0
0433256-02-001-0433256,0433256-02-001,433256,Cirios Real Estate Inc,Cirios Valuations,1433 17th St,San Francisco,CA,94107.0,2008-10-15T00:00:00.000,2016-06-30T00:00:00.000,2011-01-01T00:00:00.000,2016-06-30T00:00:00.000,,,,,,,,,False,False,,,,10.0,Potrero Hill,,POINT (-122.398389 37.764873),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,1.0,9.0,26.0,54.0
1186012-04-181-1013582,1186012-04-181,1013582,The Episcopal Of St. Mary The Virgin,Friends Of Music,2325 Union St Bldg,San Francisco,CA,94123.0,1891-05-14T00:00:00.000,,1978-01-01T00:00:00.000,,,2325 Union St,San Francisco,94123.0,CA,,,,False,False,,,,2.0,Marina,,POINT (-122.4376155 37.796535),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,14.0,4.0,6.0,13.0,14.0
0472446-01-999-0472446,0472446-01-999,472446,California Platinum Propts Inc,California Platinum Propts Inc,22586 Mission Blvd 501,Hayward,CA,94541.0,2012-08-30T00:00:00.000,2018-06-30T00:00:00.000,2012-08-30T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.084027682 37.672280362),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1324382-02-231-1143133,1324382-02-231,1143133,R.A.F. Family Investments LLC,R.A.F. Family Investments LLC,238 Townsend St,San Francisco,CA,94107.0,2022-01-05T00:00:00.000,,2022-01-05T00:00:00.000,,,238 Townsend St,San Francisco,94107.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,South of Market,,POINT (-122.3938935 37.778274),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0464211-01-001-0464211,0464211-01-001,464211,Stephenson Networks Inc,Stephenson Construction,3053 Fillmore St 313,San Francisco,CA,94123.0,2010-12-10T00:00:00.000,2018-03-31T00:00:00.000,2010-12-10T00:00:00.000,2016-04-30T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.4359325 37.797768),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
1380549-02-251-0423032,1380549-02-251,423032,Open Top Sightseeing Sf LLC,Big Bus Tours San Francisco,2150 Oakdale Ave,San Francisco,CA,94124.0,2007-11-10T00:00:00.000,,2019-12-15T00:00:00.000,,,2150 Oakdale Ave,San Francisco,94124.0,CA,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.400468 37.740852),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,85.0,2.0,9.0,1.0,85.0
1229562-07-191-1084728,1229562-07-191,1084728,"Fanatics Retail Group Concessions, LLC",Golden State Warriors,865 Market Street,San Francisco,CA,94103.0,2018-01-01T00:00:00.000,2021-06-25T00:00:00.000,2019-07-01T00:00:00.000,2020-08-31T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,6.0,South of Market,,POINT (-122.407173 37.783953),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,34.0,32.0
1056663-02-161-1027805,1056663-02-161,1027805,Lawrence Hernandez LLC,Lawrence Hernandez LLC,11 Crestline Dr #5,San Francisco,CA,94131.0,2016-02-29T00:00:00.000,,2016-02-29T00:00:00.000,,,33287 Acapulco Trl,Thousand Palms,92276.0,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,8.0,Twin Peaks,,POINT (-122.445315 37.749177),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,48.0,7.0,5.0,38.0,48.0
