uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1153033-07-171-1072734,1153033-07-171,1072734,Aiping Zhou,China Dance School And Theatre,3055 Clement St,San Francisco,CA,94121,2017-07-03T00:00:00.000,2024-06-30T00:00:00.000,2017-07-03T00:00:00.000,2024-06-30T00:00:00.000,***Administratively Closed,,,,,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,1.0,Outer Richmond,,POINT (-122.4922095 37.781433),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
1195896-07-181-1090584,1195896-07-181,1090584,Mdc Venture Capital Partners Us LLC,Mdc Venture Capital Partners Us LLC,415 Mission St Ste 5500,San Francisco,CA,94105,2017-10-03T00:00:00.000,,2017-10-03T00:00:00.000,,,415 Mission St Ste 5550,San Francisco,94105.0,CA,5210-5239,Financial Services,Financial Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.397111 37.789938),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
1084341-07-161-1024937,1084341-07-161,1024937,Tcgsf Inc,Kw,225 Valencia St,San Francisco,CA,94103,2016-02-01T00:00:00.000,,2016-07-19T00:00:00.000,2017-04-01T00:00:00.000,,1624 California St,San Francisco,94109.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,9.0,Mission,,POINT (-122.4220545 37.769445),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
0456789-01-001-0456789,0456789-01-001,456789,Batlin Entertainment LLC,Sage 1601,1601 Howard St,San Francisco,CA,94103,2010-09-19T00:00:00.000,2012-05-18T00:00:00.000,2010-09-19T00:00:00.000,2012-05-18T00:00:00.000,,,,,,,,,False,False,,,,6.0,Mission,,POINT (-122.416803 37.771398),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,20.0,32.0
0394221-01-001-0394221,0394221-01-001,394221,See Incorporated,California See Inc.,2100 Union St,San Francisco,CA,94123,2006-01-16T00:00:00.000,,2006-01-16T00:00:00.000,2020-08-30T00:00:00.000,,19800 W 8 Mile Rd,Southfield,48075.0,MI,4400-4599,Retail Trade,Retail Trade,False,False,,,,2.0,Marina,Union Street,POINT (-122.4340965 37.797435),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
0471597-01-001-0471597,0471597-01-001,471597,Jackson IV Percy,Dj Perceus,182 Howard St 542,San Francisco,CA,94105,2012-08-01T00:00:00.000,2018-06-30T00:00:00.000,2012-08-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3934075 37.791045),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,1.0,10.0,8.0,108.0
0453152-00-000-0453152,0453152-00-000,453152,"Kern-Scheck, Dianne M","Kern-Scheck, Dianne M",880 Dolphin Drive,Danville,CA,94526,2010-09-29T00:00:00.000,2013-05-06T00:00:00.000,2010-09-29T00:00:00.000,2013-05-06T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.989647002 37.834662994),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1060542-03-161-1029719,1060542-03-161,1029719,Wickr Inc,Wickr Inc,1459 18th St #313,San Francisco,CA,94107,2013-06-03T00:00:00.000,2021-06-25T00:00:00.000,2013-06-03T00:00:00.000,2021-06-25T00:00:00.000,,,,,,,,,False,False,,,,10.0,Potrero Hill,,POINT (-122.397057 37.762443),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,2.0,9.0,26.0,54.0
0394909-01-001-0394909,0394909-01-001,394909,Adobe Systems Incorporated,Adobe Systems Incorporated,601 Townsend St,San Francisco,CA,94103,2006-01-01T00:00:00.000,,2006-01-01T00:00:00.000,2018-12-10T00:00:00.000,,345 Park Ave #,San Jose,95110.0,CA,5100-5199,Information,Information,False,False,,,,6.0,Mission Bay,,POINT (-122.4020115 37.771353),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,33.0,1.0,9.0,4.0,33.0
0145265-01-001-0145265,0145265-01-001,145265,Jew Ronald C K Dds Inc,Jew Ronald C K Dds Inc,357 Marina Blvd,San Francisco,CA,94123,1983-01-01T00:00:00.000,2015-12-12T00:00:00.000,2007-04-17T00:00:00.000,2015-12-12T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.438646 37.805985),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
