uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1123338-10-161-0462365,1123338-10-161,462365,Sterling Business Spplies&Cabl,Sterling Business Spplies&Cabl,1779 Tribute Rd #L,Sacramento,CA,95815,2011-09-06T00:00:00.000,2019-06-30T00:00:00.000,2016-10-11T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-121.448521391 38.597143939),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1009074-10-141-0186680,1009074-10-141,186680,Weil Stuart J,Stuart J Weil,235 Montgomery St Ste 942,San Francisco,CA,94104,1996-01-01T00:00:00.000,2020-07-31T00:00:00.000,2014-05-15T00:00:00.000,2016-12-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4026415 37.79145),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
0405607-01-999-0405607,0405607-01-999,405607,Adams David,Adams David,222 La Pera Cir,Danville,CA,94526,2007-01-01T00:00:00.000,2018-01-01T00:00:00.000,2007-01-01T00:00:00.000,2018-01-01T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-121.972503998 37.786212996),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0013208-01-999-0013208,0013208-01-999,13208,Hoskin & Muir Corp,Hoskin & Muir,6611 Preston Ave Ste C,Livermore,CA,94551,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,,4795 Shepherdsville Rd,Louisville,40218,KY,3100-3399,Manufacturing,Manufacturing,False,False,,,,,,,POINT (-121.714210036 37.709042992),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1342639-09-231-0420618,1342639-09-231,420618,Industry Ventures LLC,Industry Ventures LLC,50 Osgood Pl Ste 400,San Francisco,CA,94133,2005-01-01T00:00:00.000,,2023-09-01T00:00:00.000,,,50 Osgood Pl Ste 400,San Francisco,94133,CA,5210-5239,Financial Services,Financial Services,False,False,,,,3.0,North Beach,,POINT (-122.4028755 37.797975),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
0445150-08-001-0445150,0445150-08-001,445150,Davey Lisa M,Stella Dog,2269 Chestnut St 179,San Francisco,CA,94123,2012-01-01T00:00:00.000,2019-06-30T00:00:00.000,2012-01-01T00:00:00.000,2016-10-31T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.44059 37.799982),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
1253184-06-201-1114730,1253184-06-201,1114730,"Beyond Golden Food Fund, LLC","Beyond Golden Food Fund, LLC",1 Sansome St,San Francisco,CA,94104,2020-03-09T00:00:00.000,,2020-03-09T00:00:00.000,,,1 Sansome St Ste 2080,San Francisco,94104,CA,5210-5239,Financial Services,Financial Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.400954 37.790487),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
0453939-02-999-0453939,0453939-02-999,453939,Cox Brian R,Bonus Time,101 Elysian Fields Dr,Oakland,CA,94605,2010-11-08T00:00:00.000,2020-03-15T00:00:00.000,2010-11-08T00:00:00.000,2020-03-15T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.137667975 37.759596011),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1022662-03-151-1010972,1022662-03-151,1010972,No California Community Loan Fund,Ncclf Nmtc Sub-Cde Xi LLC,870 Market St 677,San Francisco,CA,94103,2015-02-20T00:00:00.000,2022-02-09T00:00:00.000,2015-02-20T00:00:00.000,2022-02-09T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.407044139 37.784907417),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,5.0,3.0,8.0,19.0
0104443-01-001-0104443,0104443-01-001,104443,Pacific Door & Closer Co Inc,Pac Door Closer Co,725 Cesar Chavez,San Francisco,CA,94124,2003-06-01T00:00:00.000,,2009-05-19T00:00:00.000,,,725 Cesar Chavez,San Francisco,94124,CA,2300-2399,Construction,Construction,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.385010223 37.75040106),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,56.0,2.0,9.0,1.0,56.0
