uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0368852-01-001-0368852,0368852-01-001,368852,Stover Glenn,Glenn Stover,221 Main St 800,San Francisco,CA,94105.0,2003-08-01T00:00:00.000,2018-06-30T00:00:00.000,2007-02-16T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3922285 37.790352),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,1.0,10.0,8.0,108.0
1189420-05-181-0434313,1189420-05-181,434313,Mwa Creative Inc,Big Minnow,246 Bella Vista Way,San Francisco,CA,94127.0,2007-07-01T00:00:00.000,,2007-07-01T00:00:00.000,,,246 Bella Vista Way,San Francisco,94127,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,7.0,West of Twin Peaks,,POINT (-122.450697 37.737612),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,72.0,9.0,8.0,41.0,72.0
1160756-09-171-0420354,1160756-09-171,420354,Rhythmone LLC,Grab Networks Holdings,601 Montgomery St 1600,San Francisco,CA,94111.0,2007-05-22T00:00:00.000,,2017-09-11T00:00:00.000,2018-10-31T00:00:00.000,,1037 Ne 65th St Pmb 81938,Seattle,98115,WA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Chinatown,,POINT (-122.4035415 37.794843),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
0404578-01-001-0404578,0404578-01-001,404578,Moreira Jorge E,Flooring For Less,1210 Connecticut St,San Francisco,CA,94107.0,2006-12-18T00:00:00.000,2018-06-30T00:00:00.000,2006-12-18T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.398515 37.750842),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,2.0,9.0,1.0,54.0
1169778-12-171-1059219,1169778-12-171,1059219,Relia Ventures LLC,Relia Ventures LLC/Relia Print,501 Washington St,San Francisco,CA,94111.0,2016-10-03T00:00:00.000,2021-06-30T00:00:00.000,2016-10-03T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.4018225 37.795608),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,6.0,108.0
0430241-01-001-0430241,0430241-01-001,430241,Gallardo Juan/Gallardo Maria,Gallardos Mexican Restaurant,1807 Folsom St,San Francisco,CA,94103.0,2008-07-01T00:00:00.000,2019-06-13T00:00:00.000,2008-07-01T00:00:00.000,2013-04-30T00:00:00.000,,,,,,,,,False,False,,,,9.0,Mission,,POINT (-122.4153405 37.768401),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1210055-01-191-1097012,1210055-01-191,1097012,Hilary Wall,Hilary Whitney Design Company,195 Lexington St Apt 8,San Francisco,CA,94110.0,2019-01-14T00:00:00.000,2021-03-01T00:00:00.000,2019-01-14T00:00:00.000,2021-03-01T00:00:00.000,,,,,,,,,False,False,,,,9.0,Mission,,POINT (-122.4205695 37.760364),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
0145779-04-001-0145779,0145779-04-001,145779,Chin Martin Y,Stop 'n Wash II,2501 Folsom St,San Francisco,CA,94110.0,1984-03-31T00:00:00.000,,1984-03-31T00:00:00.000,2011-04-14T00:00:00.000,,Po Box P.O. Box 590950,San Francisco,94159,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,9.0,Mission,,POINT (-122.4142695 37.757133),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1079505-06-161-0414874,1079505-06-161,414874,The Bayview Assoc For Youth,The Bayview Assoc For Youth,1201 Mendell St,San Francisco,CA,94124.0,2006-02-11T00:00:00.000,,2006-02-11T00:00:00.000,,,1201 Mendell St,San Francisco,94124,CA,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.389182 37.735587),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1130466-12-161-1062612,1130466-12-161,1062612,Rise University Preparatory,Rise University Preparatory,1224 Fairfax Ave,San Francisco,CA,94124.0,2016-07-01T00:00:00.000,,2016-07-01T00:00:00.000,,,1224 Fairfax Ave,San Francisco,94124,CA,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.382045 37.73853),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
