uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0467872-01-001-0467872,0467872-01-001,467872,Bishop Office LLC,Bishop Office LLC,1 Market St 3600,San Francisco,CA,94105.0,2011-07-01T00:00:00.000,2013-06-30T00:00:00.000,2011-07-01T00:00:00.000,2013-06-30T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.394755031 37.79438927),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
1131171-12-161-0311397,1131171-12-161,311397,"Terrace Consulting, Inc.",Power Billing,101 Montgomery St Rm #2450,San Francisco,CA,94104.0,2007-01-12T00:00:00.000,2021-05-28T00:00:00.000,2016-09-26T00:00:00.000,2021-05-28T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.402421 37.790424),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
0426114-01-999-0426114,0426114-01-999,426114,Ergoflex Systems Inc,Xybix Systems,8207 Southpark Cir,Littleton,CO,80120.0,2008-04-01T00:00:00.000,,2008-04-01T00:00:00.000,,,8207 Southpark Cir,Littleton,80120,CO,3100-3399,Manufacturing,Manufacturing,False,False,,,,,,,POINT (-105.028838099 39.569138265),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1048705-01-161-0385982,1048705-01-161,385982,Pacific Coast Farmers' Market,Parnassus Farmers' Market,500 Parnassus,San Francisco,CA,94143.0,2005-04-30T00:00:00.000,,2016-01-01T00:00:00.000,2023-03-07T00:00:00.000,,5060 Commercial Cir Ste,Concord,94520,CA,,,,False,False,,,,7.0,Inner Sunset,,POINT (-122.458388006 37.763881007),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,110.0,7.0,11.0,14.0,110.0
0443215-01-001-0443215,0443215-01-001,443215,Other Side Of The Street LLC,The Republic Restaurant,2400 Lombard St,San Francisco,CA,94123.0,2009-10-15T00:00:00.000,2015-01-19T00:00:00.000,2009-10-15T00:00:00.000,2015-01-19T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,Lombard Street,POINT (-122.441193 37.799379),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
1312134-08-221-1137915,1312134-08-221,1137915,She Crew LLC,You.,626 Mission Bay N Blvd Apt 102,San Francisco,CA,94158.0,2021-04-08T00:00:00.000,2021-04-08T00:00:00.000,2022-08-16T00:00:00.000,2021-04-08T00:00:00.000,,,,,,4400-4599 6100-6299,Multiple,Retail Trade; Private Education and Health Services,False,False,,,,6.0,Mission Bay,,POINT (-122.388589 37.771594),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,34.0,1.0,10.0,4.0,34.0
1224391-06-191-1102845,1224391-06-191,1102845,"Hypertec Usa, Inc.","Hypertec Usa, Inc.",1868 E Broadway Rd,Tempe,AZ,85282.0,2019-05-30T00:00:00.000,,2019-05-30T00:00:00.000,2019-06-13T00:00:00.000,,1868 E Broadway Rd,Tempe,85282,AZ,4400-4599,Retail Trade,Retail Trade,False,False,,,,,,,POINT (-111.906136333 33.407610299),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0365998-01-999-0365998,0365998-01-999,365998,Central Coast Systems Inc,Central Coast Systems Inc,312 Kings St,Salinas,CA,93905.0,2003-04-23T00:00:00.000,2019-05-27T00:00:00.000,2003-04-23T00:00:00.000,2019-05-27T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.639732971 36.675273998),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1201642-09-181-1093250,1201642-09-181,1093250,Pacific Avenue Equity LLC,Pacific Avenue Equity LLC,1648 Pacific Ave,San Francisco,CA,94109.0,2018-09-27T00:00:00.000,2021-01-01T00:00:00.000,2018-09-27T00:00:00.000,2021-01-01T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,3.0,Russian Hill,,POINT (-122.4224235 37.795203),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,32.0,105.0
1361675-05-241-1158647,1361675-05-241,1158647,Brian Chung,Brian Chung,1230 Haight St Apt B,San Francisco,CA,94117.0,2024-05-21T00:00:00.000,,2024-05-21T00:00:00.000,,,1230 Haight St Apt B,San Francisco,94117,CA,7210-7219,Accommodations,Accommodations,False,True,,,,5.0,Haight Ashbury,,POINT (-122.442669 37.770849),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,112.0,7.0,11.0,3.0,112.0
0486931-05-999-0486931,0486931-05-999,486931,Champion Capital Inc,San Francisco Motorcycle Rentl,474 Dolores Ave 107,San Leandro,CA,94577.0,2014-03-01T00:00:00.000,2014-08-31T00:00:00.000,2014-03-01T00:00:00.000,2014-08-31T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.149661976 37.723978999),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1291732-11-211-1129722,1291732-11-211,1129722,Ppf Wrap Up LLC,Ppf Wrap Up LLC,459 B Clementina St,San Francisco,CA,94103.0,2021-11-16T00:00:00.000,,2021-11-16T00:00:00.000,,,459b Clementina St,San Francisco,94103,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,6.0,South of Market,,POINT (-122.405076 37.779579),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1082445-07-161-0392110,1082445-07-161,392110,Mini Mouse Management Inc,Mini Mouse Management Inc,1717 Powell St Rm 220,San Francisco,CA,94133.0,2005-08-01T00:00:00.000,2022-06-29T00:00:00.000,2016-01-01T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.4112635 37.800522),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,107.0,6.0,3.0,6.0,107.0
0300359-01-001-0300359,0300359-01-001,300359,Flynn Russell/Sara & Libbey D,424 Ellis St Apartments,424 Ellis St,San Francisco,CA,94102.0,1994-05-24T00:00:00.000,2016-12-16T00:00:00.000,1994-05-24T00:00:00.000,2016-12-16T00:00:00.000,,,,,,,,,False,False,,,,5.0,Tenderloin,,POINT (-122.4132885 37.785069),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,5.0,10.0,36.0,20.0
0181009-03-001-0181009,0181009-03-001,181009,Gibson Paul M,Gay Mens Counseling Services,478 Eureka St,San Francisco,CA,94114.0,1998-01-01T00:00:00.000,,2000-07-21T00:00:00.000,,,478 Eureka St,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,8.0,Noe Valley,,POINT (-122.4378495 37.754595),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,115.0,3.0,5.0,22.0,115.0
