uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1331232-04-231-1146029,1331232-04-231,1146029,"Koch Real Estate Investments, LLC","Koch Real Estate Investments, LLC",4001 Maple Ave Ste 250,Dallas,TX,75219.0,2023-04-01T00:00:00.000,2023-12-04T00:00:00.000,2023-04-25T00:00:00.000,2023-12-04T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-96.816047028 32.804734992),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0375450-03-001-0375450,0375450-03-001,375450,Gc Projects LLC,Project4u,388 Market St Ste 1300,San Francisco,CA,94111.0,2002-09-04T00:00:00.000,2020-06-01T00:00:00.000,2011-11-15T00:00:00.000,2020-06-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.3980875 37.792197),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1366626-07-241-1148031,1366626-07-241,1148031,New Red Sun Inc,Jian Bao,1525 Irving St,San Francisco,CA,94122.0,2023-06-23T00:00:00.000,,2024-07-22T00:00:00.000,2024-08-01T00:00:00.000,,2045 Irving St,San Francisco,94122,CA,7220-7229,Food Services,Food Services,False,False,,,,7.0,Inner Sunset,,POINT (-122.474304 37.763577),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,109.0,10.0,11.0,14.0,109.0
0433431-01-001-0433431,0433431-01-001,433431,Vargas Mary L,Achieve Consulting Group,1330 Kobbe Ave Apt B,San Francisco,CA,94129.0,2008-10-30T00:00:00.000,,2008-10-30T00:00:00.000,,,1330 Kobbe Ave Apt B,San Francisco,94129,CA,,,,False,False,,,,2.0,Presidio,,POINT (-122.4730755 37.798344),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,3.0,,6.0,27.0,3.0
1203688-10-181-1093369,1203688-10-181,1093369,Bonneville International Corporation,Kufx,201 Third Street Ste 1200,San Francisco,CA,94103.0,2018-09-21T00:00:00.000,2020-05-31T00:00:00.000,2018-09-21T00:00:00.000,2020-05-31T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Financial District/South Beach,,POINT (-122.399829 37.785051),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
0464996-01-001-0464996,0464996-01-001,464996,Dagvadorj Myadagmaa And Chimedtseren Erdenebaatar,Laurel Dry Cleaners And Alterations,3375 Sacramento St,San Francisco,CA,94118.0,2012-01-20T00:00:00.000,2019-03-01T00:00:00.000,2012-01-20T00:00:00.000,2019-03-01T00:00:00.000,,,,,,,,,False,False,,,,2.0,Presidio Heights,,POINT (-122.448078 37.787679),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,10.0,8.0,6.0,31.0,10.0
0456256-01-999-0456256,0456256-01-999,456256,Aadco Medical Inc,Aadco Medical Inc,2279 Vt Route 66,Randolph,VT,5060.0,2011-02-07T00:00:00.000,,2011-02-07T00:00:00.000,,,Po Box 410,Randolph,05060,VT,,,,False,False,,,,,,,POINT (-72.617144041 43.94540799),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0435449-01-001-0435449,0435449-01-001,435449,Fan Paula,Paula Fan Tax Services,640 Davis St Unit 34,San Francisco,CA,94111.0,2009-01-02T00:00:00.000,,2009-01-02T00:00:00.000,,,640 Davis St Unit 34,San Francisco,94111,CA,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.398164 37.798362),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
0462151-02-001-0462151,0462151-02-001,462151,O'brien Mark J,Clashganiff Builing And Remode,4043 Cesar Chavez St,San Francisco,CA,94131.0,2011-08-29T00:00:00.000,,2013-05-20T00:00:00.000,2015-08-24T00:00:00.000,,35 Fairlawn Ave,Daly City,94015,CA,2300-2399,Construction,Construction,False,False,,,,8.0,Noe Valley,,POINT (-122.43024 37.747269),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,9.0,5.0,22.0,84.0
0481073-01-999-0481073,0481073-01-999,481073,Resor James A,Custom Tile Service,12163 River Rd,Courtland,CA,95615.0,2013-07-02T00:00:00.000,,2013-07-02T00:00:00.000,,,264 Mallorca Way,San Francisco,94123,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.576415236 38.314964361),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1200658-09-181-1092722,1200658-09-181,1092722,Barbara Aguilar,Uneek Clean,1485 32nd Ave,San Francisco,CA,94122.0,2018-09-15T00:00:00.000,2022-06-29T00:00:00.000,2018-09-15T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.491053 37.759554),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1136260-02-171-1065503,1136260-02-171,1065503,Bryan Schepp,Styro2go,318 Vernon St,San Francisco,CA,94132.0,2017-02-07T00:00:00.000,2018-12-25T00:00:00.000,2017-02-08T00:00:00.000,2018-12-25T00:00:00.000,,,,,,,,,False,False,,,,11.0,Oceanview/Merced/Ingleside,,POINT (-122.467779 37.71828),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,64.0,10.0,1.0,24.0,64.0
1342991-09-231-1150880,1342991-09-231,1150880,Gold Coast Search Partners LLC,Gold Coast Search Partners LLC,135 Main St Ste 1310,San Francisco,CA,94105.0,2019-06-01T00:00:00.000,,2019-06-01T00:00:00.000,,,135 Main St Ste 1310,San Francisco,94105,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3942535 37.791468),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,1.0,10.0,8.0,108.0
1172832-12-171-1027726,1172832-12-171,1027726,Bianucci Ronald,Bianucci Ronald,3711 19th Ave,San  Francisco,CA,94132.0,2013-03-06T00:00:00.000,2019-03-31T00:00:00.000,2013-03-06T00:00:00.000,2019-03-31T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,7.0,Lakeshore,,POINT (-122.4758205 37.72053),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,42.0,10.0,8.0,16.0,42.0
0472635-03-001-0472635,0472635-03-001,472635,Mustache Mentors LLC,Rebel Coast Winery,655 Tennessee St Apt 201,San Francisco,CA,94107.0,2012-07-25T00:00:00.000,2018-01-01T00:00:00.000,2013-05-01T00:00:00.000,2018-01-01T00:00:00.000,,,,,,,,,False,False,,,,10.0,Potrero Hill,,POINT (-122.3895915 37.763559),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,55.0,2.0,9.0,26.0,55.0
0345725-01-001-0345725,0345725-01-001,345725,Peakway Inc,Peakway Inc,575 Market St 2028,San Francisco,CA,94105.0,2000-03-17T00:00:00.000,2019-12-18T00:00:00.000,2010-07-28T00:00:00.000,2015-03-02T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.4005265 37.789704),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
1163651-10-171-1077293,1163651-10-171,1077293,Richin Trading Inc.,Sun Kau Shing Co. Inc.,1352 Stockton St,San Francisco,CA,94133.0,2012-01-01T00:00:00.000,,2012-01-01T00:00:00.000,2022-10-01T00:00:00.000,,400 S Date Ave,Alhambra,91803,CA,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,3.0,Chinatown,,POINT (-122.408433 37.798434),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,6.0,106.0
1303878-05-221-1116259,1303878-05-221,1116259,Public Display Pr LLC,Public Display Pr LLC,144 Dolores St,San Francisco,CA,94103.0,2020-07-22T00:00:00.000,,2021-03-01T00:00:00.000,2025-02-01T00:00:00.000,,3356 23rd St,San Francisco,94110,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,8.0,Castro/Upper Market,,POINT (-122.4270135 37.767114),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,5.0,37.0
0202642-01-001-0202642,0202642-01-001,202642,Goldberg Adam M,Tigerfish Transcribing Etc,203 Columbus Ave,San Francisco,CA,94133.0,1990-01-30T00:00:00.000,,2003-01-01T00:00:00.000,,,203 Columbus Ave,San Francisco,94133,CA,,,,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.4058095 37.79712),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1187333-05-181-0144817,1187333-05-181,144817,Kenkay Associates,Kayvictor,1045 Sansome St #321,San Francisco,CA,94111.0,1983-01-01T00:00:00.000,,1983-01-01T00:00:00.000,2020-04-30T00:00:00.000,,329 Bryant St 1c Ste,San Francisco,94107,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,North Beach,,POINT (-122.40288 37.799802),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,18.0,6.0,3.0,23.0,18.0
1204902-11-181-0000671,1204902-11-181,671,Alioto Fish Co Ltd,Alioto's #8 (Crab Stand),2871 Taylor St,San Francisco,CA,94133.0,1968-10-01T00:00:00.000,2020-03-16T00:00:00.000,1968-10-01T00:00:00.000,2020-03-16T00:00:00.000,,,,,,,,,False,False,,,,3.0,North Beach,,POINT (-122.415906689 37.808719153),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,99.0,6.0,3.0,23.0,99.0
1348405-12-231-0012554,1348405-12-231,12554,Heidrick & Struggles,"Heidrick & Struggles, Inc.",1 California St Ste 2750,San Francisco,CA,94111.0,1968-10-01T00:00:00.000,,2023-12-13T00:00:00.000,,,120 S Central Ave Ste 350,Clayton,63105,MO,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.397057 37.793223),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
0462063-01-001-0462063,0462063-01-001,462063,Trick Inc,Trick Inc,22 Rausch St,San Francisco,CA,94103.0,2011-08-15T00:00:00.000,2018-06-30T00:00:00.000,2011-08-15T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,South of Market,,POINT (-122.4101925 37.77669),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1018270-02-151-1008805,1018270-02-151,1008805,Jiang Xiaohua,Xiaohua Jiang,75 A John St,San Francisco,CA,94133.0,2015-02-05T00:00:00.000,2015-04-26T00:00:00.000,2015-02-05T00:00:00.000,2015-04-26T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.4111555 37.795806),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,6.0,16.0
0439134-01-001-0439134,0439134-01-001,439134,Haynes Larry,Foxy Apples,1820 Felton St,San Francisco,CA,94134.0,2009-05-19T00:00:00.000,2018-06-30T00:00:00.000,2009-05-19T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,11.0,Excelsior,,POINT (-122.4229725 37.725471),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,90.0,9.0,2.0,7.0,90.0
1030254-06-151-1014390,1030254-06-151,1014390,349 Cherry St Apartments,349 Cherry St Apartments,349 Cherry St,San Francisco,CA,94102.0,2015-01-01T00:00:00.000,2023-05-05T00:00:00.000,2015-01-01T00:00:00.000,2023-05-05T00:00:00.000,,,,,,,,,False,False,,,,2.0,Presidio Heights,,POINT (-122.457111023 37.787114008),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,10.0,8.0,6.0,31.0,10.0
1184005-04-181-1085881,1184005-04-181,1085881,Miguel Blanco Chuc,El Alambre,80 Rice St,San Francisco,CA,94112.0,2018-04-03T00:00:00.000,2022-04-21T00:00:00.000,2018-04-03T00:00:00.000,2019-05-03T00:00:00.000,,,,,,7220-7229,Food Services,Food Services,False,False,,,,11.0,Outer Mission,,POINT (-122.457609 37.708848),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,66.0,9.0,1.0,28.0,66.0
0398424-01-001-0398424,0398424-01-001,398424,Sally X Fang Huang 2004 Trust,901-903 Irving St Apartments,901 Irving St #903,San Francisco,CA,94122.0,1998-07-22T00:00:00.000,,1998-07-22T00:00:00.000,,,130 Waverly Pl,San Francisco,94105,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,7.0,Inner Sunset,,POINT (-122.467554 37.763739),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,109.0,10.0,11.0,14.0,109.0
1143425-04-171-1005018,1143425-04-171,1005018,"Jicama, LLC","Jicama, LLC",103 Horne Ave,San Francisco,CA,94124.0,2014-10-13T00:00:00.000,,2017-04-01T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999,CA,7220-7229,Food Services,Food Services,False,False,H74,CATERER,CATERER,10.0,Bayview Hunters Point,,POINT (-122.3656245 37.726596),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,78.0,2.0,9.0,1.0,78.0
1387059-04-251-1169232,1387059-04-251,1169232,Pacific Advisors LLC,Pacific Advisors LLC,480 N Indian Hill Blvd Ste 2a,Claremont,CA,91711.0,2023-05-01T00:00:00.000,,2023-05-01T00:00:00.000,,,480 N Indian Hill Blvd Ste 2a,Claremont,91711,CA,5210-5239,Financial Services,Financial Services,False,False,,,,,,,POINT (-117.71908502 34.098416997),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1277112-05-211-1101026,1277112-05-211,1101026,599coffee LLC,Golden Goat Coffee,673 Brannan St Unit 507,San Francisco,CA,94107.0,2019-04-22T00:00:00.000,,2021-04-01T00:00:00.000,,,683 Brannan St 308 Unit,San Francisco,94107,CA,7220-7229,Food Services,Food Services,False,False,,,,6.0,Mission Bay,,POINT (-122.400341609 37.775294305),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,4.0,32.0
0164647-01-001-0164647,0164647-01-001,164647,Husic Frank J,Husic Capital Management,555 California St 300,San Francisco,CA,94104.0,1986-06-01T00:00:00.000,2018-06-30T00:00:00.000,2010-01-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Financial District/South Beach,Chinatown,POINT (-122.4035325 37.792584),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1226496-07-191-1103677,1226496-07-191,1103677,"Gea Mechanical Equipment Us, Inc","Gea Mechanical Equipment Us, Inc",100 Fairway Ct,Northvlae,NY,7647.0,2019-07-01T00:00:00.000,,2019-07-01T00:00:00.000,,,9165 Rumsey Rd,Columbia,21045,MD,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,,,,POINT (-73.943388022 40.996825989),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0302698-07-001-0302698,0302698-07-001,302698,Beanery Inc The,Beanery,602 Irving St,San Francisco,CA,94122.0,1997-01-01T00:00:00.000,,2013-05-14T00:00:00.000,2015-01-02T00:00:00.000,,1307 9th Ave,San Francisco,94122,CA,7220-7229,Food Services,Food Services,False,False,,,,7.0,Inner Sunset,,POINT (-122.4644085 37.764306),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,109.0,10.0,11.0,14.0,109.0
1191559-06-181-1088948,1191559-06-181,1088948,"Lightsale, Inc.","Lightsale, Inc.",8 Bernice St Apt 102,San Francisco,CA,94103.0,2018-06-11T00:00:00.000,,2018-06-11T00:00:00.000,,,1468 25th St Unit 202,San Francisco,94107,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,6.0,Mission,,POINT (-122.4139995 37.770192),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,20.0,32.0
0351621-02-001-0351621,0351621-02-001,351621,Graves Robert E,Art Of Psychic Dice,1135 Pacific Ave A,San Francisco,CA,94133.0,2002-01-04T00:00:00.000,2018-06-30T00:00:00.000,2004-11-02T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.4139185 37.795599),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
