uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1220743-05-191-1101576,1220743-05-191,1101576,Jan D'alessandro,D'alessandro Property Rentals,9 5th Ave,San Francisco,CA,94118,2019-05-06T00:00:00.000,,2019-05-06T00:00:00.000,,,9 5th Ave,San Francisco,94118.0,CA,7210-7219,Accommodations,Accommodations,False,True,,,,1.0,Inner Richmond,,POINT (-122.464089 37.788462),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,4.0,8.0,6.0,11.0,4.0
1333449-05-231-1146889,1333449-05-231,1146889,Stefan Webb,Stefan Webb,341 Lexington St Unit B,San Francisco,CA,94110,2023-05-19T00:00:00.000,,2023-05-19T00:00:00.000,,,341 Lexington St Unit B,San Francisco,94110.0,CA,7210-7219,Accommodations,Accommodations,False,True,,,,9.0,Mission,,POINT (-122.4202365 37.757853),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1152378-06-171-1072518,1152378-06-171,1072518,Charles Huffman,Cabinet Brokers Installation,15466 Los Gatos Blvd Ste 109,Los Gatos,CA,95032,2016-03-07T00:00:00.000,2019-01-01T00:00:00.000,2017-01-10T00:00:00.000,2019-01-01T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.958073965 37.244427981),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1349047-12-231-1127738,1349047-12-231,1127738,Sws Unlimited LLC,Sws Unlimited LLC,4596 Mission St,San Francisco,CA,94112,2018-07-12T00:00:00.000,,2023-04-20T00:00:00.000,,,518 Berry St,San Francisco,94107.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,11.0,Outer Mission,Mission Street,POINT (-122.4350415 37.724868),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,94.0,9.0,1.0,28.0,94.0
1091832-08-161-1043714,1091832-08-161,1043714,Yatao Chen,Yatao Chen,1085 Tasman Dr Unit 864,Sunnyvale,CA,94089,2016-06-28T00:00:00.000,2017-01-01T00:00:00.000,2016-06-28T00:00:00.000,2017-01-01T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.001037003 37.405539014),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0481615-01-001-0481615,0481615-01-001,481615,Gonzalez Ruben,Gonzalez Enterprizes,4422 23rd St 1,San Francisco,CA,94114,2013-08-01T00:00:00.000,,2013-08-01T00:00:00.000,2015-05-01T00:00:00.000,,Po Box 31389,San Francisco,94131.0,CA,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,8.0,Noe Valley,,POINT (-122.441382 37.752714),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,51.0,3.0,5.0,22.0,51.0
1165966-11-171-1078399,1165966-11-171,1078399,Rra Enterprises,Rra Enterprises,5 Pacific Bay Cir Apt 204,San Bruno,CA,94066,2017-11-03T00:00:00.000,2022-06-29T00:00:00.000,2017-11-03T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.464816917 37.637663411),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0460072-01-999-0460072,0460072-01-999,460072,Manis Jerry D,Aaxon Mechanical,2141 Broadway,Oakland,CA,94612,2011-06-14T00:00:00.000,2018-06-30T00:00:00.000,2011-06-14T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.267580015 37.810803991),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0423013-03-001-0423013,0423013-03-001,423013,Henry Nicholas,Nicholas Henry,1021 Divisadero St,San Francisco,CA,94115,2007-11-15T00:00:00.000,2014-09-16T00:00:00.000,2011-07-01T00:00:00.000,2014-09-16T00:00:00.000,,,,,,,,,False,False,,,,5.0,Western Addition,,POINT (-122.4389925 37.779012),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,97.0,7.0,11.0,39.0,97.0
0426401-01-001-0426401,0426401-01-001,426401,Montbretia Inc,Montbretia Inc,1555 Yosemite Ave Ste 43,San Francisco,CA,94124,2008-01-01T00:00:00.000,,2008-01-01T00:00:00.000,,,1555 Yosemite Ave Unit 43,San Francisco,94124.0,CA,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3910315 37.726011),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
