uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0345045-02-001-0345045,0345045-02-001,345045,Louie Anson T,Anson T Louie Dds,595 Buckingham Way 522,San Francisco,CA,94132.0,2006-09-10T00:00:00.000,2016-09-30T00:00:00.000,2006-09-10T00:00:00.000,2016-09-30T00:00:00.000,,,,,,,,,False,False,,,,4.0,Lakeshore,,POINT (-122.476221 37.730268),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,41.0,10.0,8.0,16.0,41.0
0482010-03-001-0482010,0482010-03-001,482010,Zephyr Health Inc,Zephyr,450 Mission St Ste 201,San Francisco,CA,94105.0,2011-07-28T00:00:00.000,2018-10-18T00:00:00.000,2014-04-07T00:00:00.000,2018-10-18T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3975565 37.790172),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
0208448-01-001-0208448,0208448-01-001,208448,Doherty George M,Doherty Construction,24 Beaumont Ave,San Francisco,CA,94118.0,1991-09-20T00:00:00.000,,1991-09-20T00:00:00.000,,,24 Beaumont Ave,San Francisco,94118,CA,2300-2399,Construction,Construction,False,False,,,,2.0,Lone Mountain/USF,,POINT (-122.4549135 37.781001),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,12.0,7.0,4.0,18.0,12.0
1345451-10-231-1151931,1345451-10-231,1151931,"Avangrid Renewables, LLC","Avangrid Renewables, LLC",2701 Nw Vaughn St Ste 300,Portland,OR,97210.0,2023-01-01T00:00:00.000,2024-02-02T00:00:00.000,2023-01-01T00:00:00.000,2024-02-02T00:00:00.000,,,,,,2200-2299,Utilities,Utilities,False,False,,,,,,,POINT (-122.707862026 45.53746999),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0401825-02-001-0401825,0401825-02-001,401825,Aecom Tchncl Srvs & Water Reso,Metcalf & Eddy Inc & Water Res,405 Howard St Ste 400,San Francisco,CA,94105.0,2006-08-28T00:00:00.000,,2009-12-18T00:00:00.000,,,4840 Cox Rd,Glen Allen,23060,VA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3953875 37.788615),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
1245877-02-201-1111691,1245877-02-201,1111691,Jacqueline Sacks,Saint Haven LLC,2940 Pacific Ave,San Francisco,CA,94115.0,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,,5432 Geary Blvd 255,San Francisco,94121,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,2.0,Pacific Heights,,POINT (-122.4440055 37.792386),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,8.0,6.0,30.0,102.0
0381796-01-001-0381796,0381796-01-001,381796,Strauch Family LLC,Strauch Family LLC,2650 Ocean Ave,San Francisco,CA,94132.0,2004-07-01T00:00:00.000,2018-06-30T00:00:00.000,2004-07-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.473899 37.732248),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,62.0,10.0,8.0,41.0,62.0
0045861-01-001-0045861,0045861-01-001,45861,Plotkin Jerry,416 Turk Building Etal,416 Turk St,San Francisco,CA,94102.0,1968-10-01T00:00:00.000,2022-04-27T00:00:00.000,1968-10-01T00:00:00.000,2022-04-27T00:00:00.000,,,,,,,,,False,False,,,,5.0,Tenderloin,,POINT (-122.4162135 37.782711),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,5.0,10.0,36.0,20.0
1329442-04-231-1145260,1329442-04-231,1145260,"Rateshaver, LLC","Rateshaver, LLC",421 Ulloa Street,San Francisco,CA,94127.0,2023-01-01T00:00:00.000,2023-12-31T00:00:00.000,2023-01-01T00:00:00.000,2023-12-31T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.458032 37.741302),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,49.0,10.0,8.0,41.0,49.0
0482057-01-001-0482057,0482057-01-001,482057,Pasion Angelina M,Dolled Up By Angelina Pasion,550 Irving St,San Francisco,CA,94122.0,2013-08-01T00:00:00.000,2013-08-01T00:00:00.000,2013-08-01T00:00:00.000,2013-08-01T00:00:00.000,,,,,,,,,False,False,,,,7.0,Inner Sunset,,POINT (-122.4639135 37.764306),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,109.0,7.0,11.0,14.0,109.0
1270414-02-211-0304331,1270414-02-211,304331,Birmingham Robert Patrick,616 Sacramento St LLC,615 Sacramento St,San Francisco,CA,94111.0,1996-06-01T00:00:00.000,,2018-12-01T00:00:00.000,2021-09-27T00:00:00.000,,1605 Montgomery St,San Francisco,94111,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4034785 37.793556),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1292682-12-211-1130087,1292682-12-211,1130087,Vip Security Professionals,584 Castro St,584 Castro St,San Francisco,CA,94114.0,2021-12-01T00:00:00.000,,2021-12-01T00:00:00.000,,,584 Castro St Castro St # 584,San Francisco,94112,CA,,,,False,False,,,,8.0,Castro/Upper Market,Market/Castro,POINT (-122.435253 37.759599),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
1371633-10-241-1162640,1371633-10-241,1162640,Sovans Enterprises Inc,Sora Esthetics,520 Montgomery St Ste 206,San Francisco,CA,94111.0,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.402835 37.794159),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,6.0,108.0
1031272-06-151-1014879,1031272-06-151,1014879,Zadel Kevin,Kevin Zadel,1055 Fell St,San Francisco,CA,94117.0,2015-06-01T00:00:00.000,,2015-06-01T00:00:00.000,,,610 3rd Ave,San Francisco,94118,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,5.0,Hayes Valley,,POINT (-122.435244 37.77408),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,26.0,4.0,11.0,9.0,26.0
1098725-08-161-1047142,1098725-08-161,1047142,Mohammad Ahmadzai,Lyft,995 E Riverboat Rd E Ave Bldg 995,Lathrop,CA,95330.0,2016-04-05T00:00:00.000,2018-10-31T00:00:00.000,2016-04-05T00:00:00.000,2018-10-31T00:00:00.000,,,,,,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,,,,POINT (-121.311757984 37.81797802),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1360625-05-241-1158307,1360625-05-241,1158307,Carlos Prieto Jr,Carlos Prieto Jr,1422 8th Ave Apt 3,San Francisco,CA,94122.0,2024-04-20T00:00:00.000,,2024-04-20T00:00:00.000,,,1422 8th Ave Apt 3,San Francisco,94122,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,7.0,Inner Sunset,,POINT (-122.464764 37.761759),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,109.0,10.0,11.0,14.0,109.0
0045257-01-001-0045257,0045257-01-001,45257,Jc Trading Inc,Mikado,1737 Post St,San Francisco,CA,94115.0,1968-10-01T00:00:00.000,2018-06-30T00:00:00.000,1968-10-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,5.0,Japantown,Japantown,POINT (-122.430564 37.785168),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,101.0,4.0,11.0,15.0,101.0
1187946-05-181-1087562,1187946-05-181,1087562,Hillary Liang,Lively Socks,1740 Bancroft Ave Unit 551,San Francisco,CA,94124.0,2018-05-11T00:00:00.000,2019-06-01T00:00:00.000,2018-05-11T00:00:00.000,2019-06-01T00:00:00.000,,,,,,4400-4599 5400-5499 7100-7199,Multiple,"Retail Trade; Professional, Scientific, and Technical Services; Arts, Entertainment, and Recreation",False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.394761668 37.726757776),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
0405908-01-001-0405908,0405908-01-001,405908,Amzayan Edvin,Amzayan Edvin,1277 Webster St,San Francisco,CA,94115.0,2007-01-01T00:00:00.000,2019-06-30T00:00:00.000,2007-01-01T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,5.0,Western Addition,,POINT (-122.43086 37.782307),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,97.0,4.0,11.0,39.0,97.0
0435144-01-001-0435144,0435144-01-001,435144,Vigil Stephanie J,Mise En Place Interiors & Stag,1475 Donner Ave,San Francisco,CA,94124.0,2009-01-01T00:00:00.000,2014-01-02T00:00:00.000,2009-01-09T00:00:00.000,2014-01-02T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3917335 37.722798),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,88.0,2.0,9.0,1.0,88.0
