uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0379431-01-002-0379431,0379431-01-002,379431,Merritt Group Inc,Merritt Group Inc,88 Kearny St,San Francisco,CA,94108.0,2004-05-03T00:00:00.000,,2011-03-01T00:00:00.000,2014-10-24T00:00:00.000,,8251 Greensboro Dr Ste 600,Mc Lean,22102,VA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4034695 37.788543),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
1008644-10-141-0209270,1008644-10-141,209270,Carroll Frederick,Bundy Associates,601 California St #1151,San Francisco,CA,94108.0,1990-03-28T00:00:00.000,2020-12-31T00:00:00.000,2014-06-01T00:00:00.000,2014-06-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,Chinatown,POINT (-122.404698 37.792368),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,8.0,104.0
1117231-09-161-0168356,1117231-09-161,168356,Schwartz Lee K Md Inc,Schwartz Lee K Md Inc,711 Van Ness Ave Rm 310,San Francisco,CA,94102.0,1986-07-01T00:00:00.000,,2016-09-01T00:00:00.000,,,711 Van Ness Ave Ste 310,San Francisco,94102,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,2.0,Western Addition,,POINT (-122.420925 37.782207),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,100.0,4.0,11.0,39.0,100.0
1333958-05-231-0458491,1333958-05-231,458491,Gyemant Paris Anne,Paris On The Road,3963 23rd St,San Francisco,CA,94114.0,2011-04-16T00:00:00.000,,2023-05-25T00:00:00.000,,,2193 Fillmore St,San Francisco,94115,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,True,,,,8.0,Noe Valley,,POINT (-122.431212 37.752831),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1278660-05-211-1124809,1278660-05-211,1124809,Joseph Y. Dabit,2027 Ellis Street Apartment,2027 Ellis St Apt,San Francisco,CA,94115.0,2021-05-26T00:00:00.000,,2021-05-26T00:00:00.000,,,2027 Ellis St Apt,San Francisco,94115,CA,7210-7219,Accommodations,Accommodations,False,True,,,,5.0,Western Addition,,POINT (-122.4395775 37.781181),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,13.0,7.0,11.0,39.0,13.0
1143488-04-171-1068891,1143488-04-171,1068891,Seth Munter,"Seth Munter, The Master Of Real Estate",555 Castro St,San Francisco,CA,94114.0,2017-04-19T00:00:00.000,2021-06-30T00:00:00.000,2017-04-19T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Castro/Upper Market,Market/Castro,POINT (-122.4345735 37.760049),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
1335374-06-231-0167468,1335374-06-231,167468,"Coordinated Resources, Inc. Of San Francisco",Cri,585 Howard St,San Francisco,CA,94105.0,1986-05-01T00:00:00.000,,2022-04-01T00:00:00.000,,,585 Howard St,San Francisco,94105,CA,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.397489 37.786914),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
1195707-07-181-1084085,1195707-07-181,1084085,Flavia Stoian,Monde Green,548 Brannan St Apt 411,San Francisco,CA,94107.0,2018-02-24T00:00:00.000,2020-06-25T00:00:00.000,2018-05-10T00:00:00.000,2020-06-25T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,South of Market,,POINT (-122.397658582 37.7774862),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1335461-06-231-1147677,1335461-06-231,1147677,"Fowler Property Investments, Lp",273 Filbert Apartments,273 Filbert St,San Francisco,CA,94133.0,2023-06-12T00:00:00.000,,2023-06-12T00:00:00.000,,,2201 Francisco Dr Ste 140-584,El Dorado Hills,95762,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,North Beach,,POINT (-122.4041355 37.801854),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,18.0,6.0,3.0,23.0,18.0
1006628-09-141-1003540,1006628-09-141,1003540,Rood Elon E,Lightning Partnership,2928 Irving St,San Francisco,CA,94122.0,2014-05-08T00:00:00.000,2019-06-30T00:00:00.000,2014-05-08T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4895275 37.763253),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
0063107-05-001-0063107,0063107-05-001,63107,California Parking Company,California Parking Co,660 Sutter St,San Francisco,CA,94102.0,1972-01-01T00:00:00.000,2023-12-31T00:00:00.000,2005-07-01T00:00:00.000,2023-02-28T00:00:00.000,,,,,,8100-8139,Certain Services,Certain Services,False,False,,,,3.0,Nob Hill,,POINT (-122.411241261 37.788923088),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,21.0,50.0
1283688-08-211-1058654,1283688-08-211,1058654,Side Inc,Trellis & Vine Realty,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2021-08-05T00:00:00.000,,,580 4th St,San Francisco,94107,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,South of Market,,POINT (-122.396967 37.778499),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0302627-02-001-0302627,0302627-02-001,302627,Leonetti Matilde F,4607-4619 Mission St Bldgs,4607 Mission St,San Francisco,CA,94112.0,1996-01-01T00:00:00.000,,1996-01-01T00:00:00.000,,,3036 Steiner St,San Francisco,94123,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,11.0,Excelsior,Mission Street,POINT (-122.434686 37.724409),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,90.0,9.0,1.0,7.0,90.0
0318794-01-001-0318794,0318794-01-001,318794,Engelmann Guy R,Guy Engelmann Md,909 Hyde St Ste 115,San Francisco,CA,94109.0,1998-08-06T00:00:00.000,,1998-08-06T00:00:00.000,,,Po Box 640176,San Francisco,94164,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Nob Hill,,POINT (-122.417622 37.789497),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,21.0,50.0
1366692-07-241-1160593,1366692-07-241,1160593,Sergio Gomez,Legacy Concrete,682 Bynum Ct,Oakley,CA,94561.0,2024-07-22T00:00:00.000,,2024-07-22T00:00:00.000,,,682 Bynum Ct,Oakley,94561,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.720642979 38.00501998),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0476498-01-999-0476498,0476498-01-999,476498,Pvs Minibulk Inc,Pvs Minibulk Inc,10900 Harper Ave,Detroit,MI,48213.0,2013-02-04T00:00:00.000,2017-09-30T00:00:00.000,2013-02-04T00:00:00.000,2017-09-30T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-82.994152989 42.394991015),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1223352-05-191-1089383,1223352-05-191,1089383,Brett Snider,Snider Immigration Services,2309 Noriega St #4,San Francisco,CA,94122.0,2018-06-16T00:00:00.000,,2019-05-28T00:00:00.000,,,2309 Noriega St 4 #,San Francisco,94122,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,4.0,Sunset/Parkside,Noriega,POINT (-122.488542 37.753461),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1335526-06-231-1147700,1335526-06-231,1147700,Good Grows LLC,Good Grows LLC,360 Shotwell St Unit,San Francisco,CA,94110.0,2023-06-13T00:00:00.000,,2023-06-13T00:00:00.000,,,360 Shotwell St Unit,San Francisco,94110,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,9.0,Mission,,POINT (-122.416185485 37.762677347),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1340743-08-231-0369259,1340743-08-231,369259,Glass Lewis & Co LLC,"Glass, Lewis & Co., LLC",100 Pine St Ste 1925,San Francisco,CA,94111.0,2003-02-01T00:00:00.000,,2023-08-18T00:00:00.000,,,2323 Grand Blvd Ste 1125,Kansas City,64108,MO,5100-5199,Information,Information,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.398983 37.792647),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
