uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1075865-06-161-1036852,1075865-06-161,1036852,Zabrina Aleguire,Law Office Of Zabrina Aleguire,459 Fulton St Ste 208,San Francisco,CA,94102.0,2016-06-09T00:00:00.000,2018-02-14T00:00:00.000,2016-06-09T00:00:00.000,2018-02-14T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,5.0,Hayes Valley,,POINT (-122.4242955 37.778265),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,22.0,4.0,11.0,9.0,22.0
0358854-02-001-0358854,0358854-02-001,358854,Vestel Peter,Peter Vestel,2295 35th Ave,San Francisco,CA,94116.0,2006-03-19T00:00:00.000,2019-05-13T00:00:00.000,2006-03-19T00:00:00.000,2019-05-13T00:00:00.000,,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4931725 37.744335),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,40.0,10.0,7.0,35.0,40.0
1343953-10-231-1151297,1343953-10-231,1151297,Khaled Bakkour,Garageco,43 A Del Monte St,San Francisco,CA,94112.0,2023-10-01T00:00:00.000,,2023-10-01T00:00:00.000,,,90 Cragmont Ave,San Francisco,94116,CA,2300-2399,Construction,Construction,False,False,,,,11.0,Outer Mission,,POINT (-122.443155 37.715886),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,80.0,9.0,1.0,28.0,80.0
0931077-01-001-0931077,0931077-01-001,931077,Mei Fong And Associates,Asian Women's Shelter,3543 18th St Ste 19,San Francisco,CA,94110.0,1994-05-04T00:00:00.000,,1994-05-04T00:00:00.000,,,3543 18th St Ste 19,San Francisco,94110,CA,,,,False,False,,,,9.0,Mission,,POINT (-122.4226305 37.761426),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,20.0,37.0
0200164-01-001-0200164,0200164-01-001,200164,Allen Linda,Allen Linda Literary Agency,1949 Green St 5,San Francisco,CA,94123.0,1990-01-01T00:00:00.000,2018-06-30T00:00:00.000,1990-01-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.4311895 37.7964),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,13.0,102.0
0425983-02-999-0425983,0425983-02-999,425983,Es & A Sign Corp,Es & A Sign And Awning Co,89975 Prairie Rd,Eugene,OR,97402.0,2012-07-27T00:00:00.000,,2012-07-27T00:00:00.000,,,89975 Prairie Rd,Eugene,97402,OR,3100-3399 4400-4599,Multiple,Manufacturing; Retail Trade,False,False,,,,,,,POINT (-123.16203897 44.104805009),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0486758-01-001-0486758,0486758-01-001,486758,Pace Rustee/Danielson Michael,Rustee Pace,1 Rankin St,San Francisco,CA,94124.0,2014-02-04T00:00:00.000,2015-06-30T00:00:00.000,2014-02-04T00:00:00.000,2015-06-30T00:00:00.000,,,,,,,,,False,False,,,,10.0,,,POINT (-122.390687372 37.746748146),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,56.0,2.0,9.0,,56.0
1129686-12-161-1062249,1129686-12-161,1062249,Tara Baker,Tara Baker,136 Dore St,San Francisco,CA,94103.0,2016-11-29T00:00:00.000,2021-05-25T00:00:00.000,2016-11-29T00:00:00.000,2021-05-25T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,6.0,South of Market,,POINT (-122.4119025 37.772784),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0471289-01-999-0471289,0471289-01-999,471289,Hendrickson Pools Inc,Hendrickson Pools Inc,3520 Gravensteen Hwy,Sebastopol,CA,95472.0,2012-07-25T00:00:00.000,2013-09-03T00:00:00.000,2012-07-25T00:00:00.000,2013-09-03T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.78412 38.36653),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1134560-01-171-1060179,1134560-01-171,1060179,Fat Meerkat LLC Dba Pointone Digital,Pointone Digital,463 Bryant,San Francisco,CA,94107.0,2016-10-24T00:00:00.000,2022-11-01T00:00:00.000,2016-10-24T00:00:00.000,2022-11-01T00:00:00.000,,,,,,5100-5199,Information,Information,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.39500683 37.781960207),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
