uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1327348-03-231-1144336,1327348-03-231,1144336,Brian And Amy Miller Revocable Trust,Brian And Amy Miller Revocable Trust,2881 Mission St,San Francisco,CA,94110.0,2017-06-15T00:00:00.000,,2017-06-15T00:00:00.000,,,100 Green St,San Francisco,94111,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,9.0,Mission,,POINT (-122.417991 37.750968),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1373803-10-241-1163552,1373803-10-241,1163552,"Scrubz Apparel Supplies 2024 Unlimited, LLC","Scrubz Apparel Supplies 2024 Unlimited, LLC",955 Mission St,San Francisco,CA,94103.0,2024-10-31T00:00:00.000,,2024-10-31T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999,CA,4200-4299 4400-4599,Multiple,Wholesale Trade; Retail Trade,False,False,,,,6.0,South of Market,Central Market,POINT (-122.40738 37.781559),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0473892-01-001-0473892,0473892-01-001,473892,Yu Mintao,D N M Sales,118 Ridgewood Ave,San Francisco,CA,94112.0,2012-10-24T00:00:00.000,,2012-10-24T00:00:00.000,,,161 Crestview Cir,Daly City,94015,CA,2300-2399,Construction,Construction,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.453163 37.731015),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,95.0,9.0,8.0,41.0,95.0
1031648-06-151-1015074,1031648-06-151,1015074,Baxter Kenneth,Baxter Construction Management,41 Dellbrook Ave,San Francisco,CA,94131.0,2015-06-16T00:00:00.000,,2015-06-16T00:00:00.000,2021-04-06T00:00:00.000,,1 Dorman Ave,San Francisco,94124,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,7.0,Twin Peaks,,POINT (-122.453784 37.750095),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,48.0,7.0,8.0,38.0,48.0
1018073-02-151-1008708,1018073-02-151,1008708,Pietro Family Investment Co Lp,3600 Fillmore Street Apartments,3600 Fillmore St,San Francisco,CA,94123.0,2008-07-01T00:00:00.000,,2008-07-01T00:00:00.000,,,3210 Fillmore St 3 Ste,San Francisco,94123,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Marina,,POINT (-122.436324 37.802979),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
1254660-06-201-1115321,1254660-06-201,1115321,Revel Transit Inc.,Revel Transit Inc.,1000 25th St,San Francisco,CA,94107.0,2020-06-23T00:00:00.000,,2020-06-23T00:00:00.000,,,68 3rd St,Brooklyn,11231,NY,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,10.0,Potrero Hill,,POINT (-122.3892855 37.753119),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,56.0,2.0,9.0,26.0,56.0
1225125-06-191-1103161,1225125-06-191,1103161,Loyal Thought Produtions,Loyal Thought Productions,29 Dedman Ct,San Francisco,CA,94124.0,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,,,,,,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.384637 37.736775),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1024847-04-151-1012019,1024847-04-151,1012019,Pacific Imaging Corp,Pacific Imaging Corp,10940 Trinity Pkwy C-333,Stockton,CA,95219.0,2015-03-31T00:00:00.000,,2015-03-31T00:00:00.000,,,10940 Trinity Pkwy # C-333,Stockton,95219,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,,,,POINT (-121.375563965 38.057138989),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0358985-01-001-0358985,0358985-01-001,358985,Steinberg Jane A,Jane A Steinberg Mft,126 Church St,San Francisco,CA,94114.0,2002-08-01T00:00:00.000,,2005-01-01T00:00:00.000,,,126 Church St,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,8.0,Castro/Upper Market,,POINT (-122.429457 37.76886),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,28.0,7.0,5.0,5.0,28.0
1125051-10-161-1060080,1125051-10-161,1060080,"Ponte Gadea Usa, Inc.",Ponte Gadea,150 Powell St,San Francisco,CA,94102.0,2006-12-01T00:00:00.000,,2006-12-01T00:00:00.000,,,200 S Biscayne Blvd Ste 3250,Miami,33131,FL,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4077715 37.786185),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
