uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0444616-01-001-0444616,0444616-01-001,444616,Irving Street Properties LLC,2201 Irving Street San Francis,2201 Irving St,San Francisco,CA,94122.0,2009-07-25T00:00:00.000,2020-10-06T00:00:00.000,2009-07-25T00:00:00.000,2020-10-06T00:00:00.000,,,,,,,,,False,False,,,,4.0,Sunset/Parkside,Outer Irving,POINT (-122.4816255 37.763127),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1309257-07-221-1058654,1309257-07-221,1058654,Side Inc,Ektra,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-07-06T00:00:00.000,,,580 4th St,San Francisco,94107,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,South of Market,,POINT (-122.396967 37.778499),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1105042-08-161-1040526,1105042-08-161,1040526,"Cog Group, LLC Dba Contract Office Group","Cog Group, LLC Dba Contract Office Group",220 Montgomery St 975,San Francisco,CA,94104.0,2016-01-01T00:00:00.000,2020-01-13T00:00:00.000,2016-01-01T00:00:00.000,2020-01-13T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.402007 37.791324),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1121363-09-161-1058403,1121363-09-161,1058403,Galvan Benito,Benito Galvan,68 N Santa Fe Ave,San Francisco,CA,94124.0,2016-08-25T00:00:00.000,2018-01-01T00:00:00.000,2016-08-25T00:00:00.000,2018-01-01T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.4007425 37.73376),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,87.0,2.0,9.0,1.0,87.0
1163449-10-171-1077205,1163449-10-171,1077205,"System1 Biosciences, Inc.","System1 Biosciences, Inc.",1405 Minnesota St,San Francisco,CA,94107.0,2017-01-20T00:00:00.000,,2017-01-20T00:00:00.000,2021-03-19T00:00:00.000,,2261 Market St 10026,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.389434 37.751922),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,56.0,2.0,9.0,1.0,56.0
0334067-04-001-0334067,0334067-04-001,334067,Christensen Julienne M,Metromento,1450 Mariposa St,San Francisco,CA,94107.0,2004-11-16T00:00:00.000,2015-12-19T00:00:00.000,2012-03-23T00:00:00.000,2015-12-19T00:00:00.000,,,,,,,,,False,False,,,,10.0,Potrero Hill,,POINT (-122.398308 37.764018),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,1.0,9.0,26.0,54.0
1183114-03-181-1085441,1183114-03-181,1085441,Delano Nursery,Delano Nursery,640 Brannan St,San Francisco,CA,94107.0,1922-01-02T00:00:00.000,1922-01-02T00:00:00.000,1954-01-01T00:00:00.000,1922-01-02T00:00:00.000,,,,,,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,6.0,South of Market,,POINT (-122.4003015 37.776105),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1086423-08-161-1041091,1086423-08-161,1041091,Mark Zeller Law Offices,"Mark Edward Zeller, Attorney At Law",101 California St Ste 2710,San Francisco,CA,94111.0,2009-12-01T00:00:00.000,2023-06-30T00:00:00.000,2009-12-09T00:00:00.000,2023-06-30T00:00:00.000,***Administratively Closed,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.398047 37.793043),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
0445243-01-001-0445243,0445243-01-001,445243,Pb Americas Inc & Telamon Eng,Pb Telamon,303 2nd St Ste N700,San Francisco,CA,94107.0,2010-01-06T00:00:00.000,,2010-01-06T00:00:00.000,,,425 Market St 17 Fl,San Francisco,94105,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Financial District/South Beach,,POINT (-122.395581 37.785294),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,30.0,1.0,10.0,8.0,30.0
0405467-01-001-0405467,0405467-01-001,405467,New Parisian Cleaners Inc,New Parisian Cleaners Inc,2903 Baker St,San Francisco,CA,94123.0,2007-01-01T00:00:00.000,,2007-01-01T00:00:00.000,,,2903 Baker St,San Francisco,94123,CA,,,,False,False,,,,2.0,Marina,,POINT (-122.446035 37.797813),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,14.0,4.0,6.0,13.0,14.0
1078233-06-161-0405048,1078233-06-161,405048,Urban Flow LLC,Rusty Wells,2261 Market St Rm #72,San Francisco,CA,94114.0,2007-01-05T00:00:00.000,2015-12-31T00:00:00.000,2016-01-01T00:00:00.000,2015-12-31T00:00:00.000,,,,,,,,,False,False,,,,8.0,Castro/Upper Market,Market/Castro,POINT (-122.4319545 37.764693),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
0475959-04-001-0475959,0475959-04-001,475959,Steve & Irma Asti It LLC,825 Ashbury Apts,825 Ashbury St,San Francisco,CA,94121.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,2017-04-27T00:00:00.000,,1806 Balboa St,San Francisco,94121,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Haight Ashbury,,POINT (-122.44655301 37.766709019),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,114.0,7.0,11.0,3.0,114.0
0461044-10-001-0461044,0461044-10-001,461044,Kelley Pamela L,San Francisco Second Homes,1928 Jefferson St,San Francisco,CA,94129.0,2011-08-01T00:00:00.000,,2012-11-01T00:00:00.000,2013-11-01T00:00:00.000,,2327 Turk Blvd,San Francisco,94118,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Marina,,POINT (-122.444397 37.804815),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
1377518-01-251-1165173,1377518-01-251,1165173,"Archilabs, Inc.","Archilabs, Inc.",128 King St,San Francisco,CA,94107.0,2025-01-05T00:00:00.000,,2025-01-05T00:00:00.000,,,1606 Headway Cir Ste 9351,Austin,78754,TX,5100-5199 5400-5499,Multiple,"Information; Professional, Scientific, and Technical Services",False,False,,,,6.0,Mission Bay,,POINT (-122.3907255 37.779507),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,4.0,31.0
0484952-01-001-0484952,0484952-01-001,484952,Makinson-Sanders Tahra L,Tmak Sportswear,2260 N Point St Apt 4,San Francisco,CA,94123.0,2013-12-01T00:00:00.000,2019-04-01T00:00:00.000,2013-12-01T00:00:00.000,2019-04-01T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.444505 37.802925),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
1004383-08-141-0202247,1004383-08-141,202247,Starboard Commercial Brokerage Inc,Starboard Commercial Real Estate,33 New Montgomery St Ste 1490,San Francisco,CA,94105.0,2003-04-28T00:00:00.000,,2014-08-01T00:00:00.000,2017-02-01T00:00:00.000,,49 Powell St Fl 4,San Francisco,94102,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.4014175 37.788669),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
0477496-01-001-0477496,0477496-01-001,477496,Madrid Laura D,Novelties Madrid,1780 Bancroft Ave 4201-B,San Francisco,CA,94124.0,2013-04-01T00:00:00.000,2015-06-30T00:00:00.000,2013-04-01T00:00:00.000,2015-06-30T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3957205 37.727478),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1028147-05-151-0391537,1028147-05-151,391537,Fedex Ground Pkge System Inc,Fedex Ground,1070 San Mateo Ave,South San Francisco,CA,94080.0,1998-03-08T00:00:00.000,,2014-06-13T00:00:00.000,,,1000 Fed Ex Dr,Coraopolis,15108,PA,,,,False,False,,,,,,,POINT (-122.408626993 37.637414014),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1226394-06-191-1103632,1226394-06-191,1103632,Automat LLC,Automat,1634 46th Ave,San Francisco,CA,94122.0,2019-06-30T00:00:00.000,,2019-06-30T00:00:00.000,,,1634 46th Ave,San Francisco,94122,CA,7220-7229,Food Services,Food Services,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.5053 37.756017),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1261981-10-201-0416417,1261981-10-201,416417,Western States Fire Protection,Western States Fire Protection,188 Cirby Way,Roseville,CA,95678.0,2007-04-04T00:00:00.000,2022-06-03T00:00:00.000,2007-04-04T00:00:00.000,2022-06-03T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.30158403 38.728789985),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1343128-09-231-1115109,1343128-09-231,1115109,Unveiled Bridal LLC,Unveiled Bridal,1770 Union St,San Francisco,CA,94123.0,2020-06-19T00:00:00.000,,2023-09-01T00:00:00.000,,,2174 46th Ave,San Francisco,94116,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,2.0,Marina,Union Street,POINT (-122.4284445 37.798281),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
0453830-01-999-0453830,0453830-01-999,453830,Dhillon Jennifer W,Jennifer Dhillon Consulting,727 Henry St,Oakland,CA,94607.0,2010-10-01T00:00:00.000,2018-06-30T00:00:00.000,2010-10-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.29692382 37.80631804),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1186313-04-181-0391057,1186313-04-181,391057,Gratta Barbara J,Gratta Wines,1605 Jerrold St,San Francisco,CA,94124.0,2005-09-15T00:00:00.000,,2018-04-26T00:00:00.000,2018-05-03T00:00:00.000,,1469 Hudson Ave,San Francisco,94124,CA,7220-7229,Food Services,Food Services,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.389506288 37.738817875),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1015671-01-151-1007535,1015671-01-151,1007535,Office Md,Office Md,2733 Golden Gate Ave,San Francisco,CA,94118.0,2015-01-01T00:00:00.000,,2015-01-01T00:00:00.000,2016-01-20T00:00:00.000,,490 Post St Ste 900,San Francisco,94102,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,1.0,Lone Mountain/USF,,POINT (-122.4556065 37.776681),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,12.0,8.0,4.0,18.0,12.0
