uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1363138-06-241-1058654,1363138-06-241,1058654,Side Inc,Elite Representation Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2024-06-04T00:00:00.000,,,580 4th St,San Francisco,94107,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,South of Market,,POINT (-122.396967 37.778499),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1251645-05-201-0390391,1251645-05-201,390391,Boucher Carlos F,Carlos Boucher Maintenance,231 Delano Ave Apt A,San Francisco,CA,94112,2005-08-01T00:00:00.000,2021-08-23T00:00:00.000,2020-05-06T00:00:00.000,2021-08-23T00:00:00.000,,,,,,,,,False,False,,,,11.0,Outer Mission,,POINT (-122.441634 37.724769),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,94.0,9.0,1.0,28.0,94.0
1203259-10-181-1074625,1203259-10-181,1074625,Public Strategies Inc,Research+Data Insights,60 Green St,San Franciscco,CA,94111,2016-01-01T00:00:00.000,2024-12-30T00:00:00.000,2018-06-22T00:00:00.000,2021-12-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4006705 37.800675),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
0121706-01-001-0121706,0121706-01-001,121706,Billiard Palacade Inc,Billiard Palacade Inc,5179 Mission St,San Francisco,CA,94112,1980-01-02T00:00:00.000,,1980-01-02T00:00:00.000,,,5179 Mission St,San Francisco,94112,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,A45 H07 P12,Multiple,"MECHANICAL AMUSEMENT DEVICE; RETAIL MKTS W/FOOD PREP (UNDER 5,001); BILLIARD PARLOR",11.0,Excelsior,,POINT (-122.44113 37.715769),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,58.0,9.0,1.0,7.0,58.0
1373182-10-241-1163284,1373182-10-241,1163284,"Sheet Metal Systems, Inc.","Sheet Metal Systems, Inc.",630 Tevis Trl Trl,Hollister,CA,95023,2024-10-23T00:00:00.000,,2024-10-23T00:00:00.000,,,630 Tevis Trail Trl,Hollister,95023,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.359048011 36.919700018),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1170750-12-171-0453111,1170750-12-171,453111,Boulder Associates Inc,Boulder Assoicates Inc.,26 O'farrell St 7th Flr,San Francisco,CA,94106,2010-09-01T00:00:00.000,,2017-03-15T00:00:00.000,2017-12-18T00:00:00.000,,1426 Pearl St Ste 300,Boulder,80302,CO,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.405540022 37.786982999),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
1021965-03-151-1010613,1021965-03-151,1010613,Mayer Venture,Mayer Venture,263 A Duncan St,San Francisco,CA,94131,2015-03-06T00:00:00.000,,2015-03-06T00:00:00.000,,,730 Elm Grove Rd,Elm Grove,53122,WI,,,,False,False,,,,8.0,Noe Valley,,POINT (-122.426118 37.745991),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,9.0,5.0,22.0,84.0
1340044-08-231-1149566,1340044-08-231,1149566,Jorge Cervantes,Jorge Cervantes,711 Barneveld Ave Apt 2,San Francisco,CA,94134,2023-08-09T00:00:00.000,,2023-08-09T00:00:00.000,,,711 Barneveld Ave Apt 2,San Francisco,94134,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,9.0,Portola,,POINT (-122.4074745 37.733985),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,91.0,2.0,2.0,25.0,91.0
1334756-06-231-0181959,1334756-06-231,181959,Poly Optimum Inc,Polyoptimum Inc.,124 Galewood Cir,San Francisco,CA,94131,2005-10-01T00:00:00.000,,2023-06-01T00:00:00.000,,,124 Galewood Cir,San Francisco,94131,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,7.0,Inner Sunset,,POINT (-122.4570915 37.75167),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,111.0,7.0,8.0,14.0,111.0
0172865-02-001-0172865,0172865-02-001,172865,Cheng Chor Yee,Pro Cleaner,1905 Irving St,San Francisco,CA,94122,1988-08-01T00:00:00.000,2014-02-28T00:00:00.000,1990-08-18T00:00:00.000,2014-02-28T00:00:00.000,,,,,,,,,False,False,,,,4.0,Sunset/Parkside,Outer Irving,POINT (-122.478525 37.763226),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
0947206-03-999-0947206,0947206-03-999,947206,Smith Tobie Ann,Tobie Smith,1533 Ben Roe Dr,Los Altos,CA,94024,2009-11-19T00:00:00.000,2015-05-31T00:00:00.000,2009-11-19T00:00:00.000,2015-05-31T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.070707968 37.349103995),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0310738-01-001-0310738,0310738-01-001,310738,Gavrich Robert J,Seasonal Strategy,870 Market St 919,San Francisco,CA,94102,1996-01-01T00:00:00.000,2018-06-30T00:00:00.000,1996-01-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.407434 37.785114),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
0149675-01-001-0149675,0149675-01-001,149675,Western Plywood Inc,Western Plywood Inc,2600 Harrison St,San Francisco,CA,94110,1999-01-01T00:00:00.000,2018-06-30T00:00:00.000,1999-01-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,9.0,Mission,,POINT (-122.41242 37.755387),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
