uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0163063-01-001-0163063,0163063-01-001,163063,Hing Lung Enterprises Inc.,Hing Lung Restaurant,674 Broadway St,San Francisco,CA,94133,1987-06-01T00:00:00.000,2011-12-06T00:00:00.000,1987-06-01T00:00:00.000,2011-12-05T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.40818658 37.797715236),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,6.0,106.0
0428876-01-001-0428876,0428876-01-001,428876,Tran Quan,Dt Flooring&Cabinete Designers,1719 Yosemite Ave,San Francisco,CA,94112,2008-06-01T00:00:00.000,2016-01-01T00:00:00.000,2008-06-01T00:00:00.000,2016-01-01T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.394238032 37.727997996),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1288437-10-211-1119171,1288437-10-211,1119171,Lisa Ma,Spark Impact Now,300 Berry St Unit 907,San Francisco,CA,94158,2020-11-19T00:00:00.000,2020-11-19T00:00:00.000,2021-10-06T00:00:00.000,2020-11-19T00:00:00.000,,,,,,,,,False,False,,,,6.0,Mission Bay,,POINT (-122.3959725 37.774008),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,34.0,1.0,10.0,4.0,34.0
0935035-02-001-0935035,0935035-02-001,935035,Museo Cucina Inc,Caffe Museo,151 3rd St,San Francisco,CA,94103,1994-09-12T00:00:00.000,2013-06-02T00:00:00.000,1994-09-13T00:00:00.000,2013-06-02T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.400765 37.785924),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
1233708-09-191-1106577,1233708-09-191,1106577,Bd Properties LLC,Be Properties LLC,5431 Tree Farm Ln,Santa Barbara,CA,93111,2019-09-12T00:00:00.000,2019-09-12T00:00:00.000,2019-09-12T00:00:00.000,2019-09-12T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,,,,POINT (-119.810302975 34.448767013),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1335275-06-231-1147603,1335275-06-231,1147603,Khanna Enterprises,Kel,220 Motgomery St Ste 1614,San Francisco,CA,94104,2022-07-01T00:00:00.000,,2022-07-01T00:00:00.000,,,220 Montgomery St Ste 1614,San Francisco,94104,CA,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.402409579 37.791219023),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1028808-05-151-1013763,1028808-05-151,1013763,Barbagelata Family Rev Trust,195 Alhambra St Apts,195 Alhambra St Apt 2,San Francisco,CA,94123,2006-01-26T00:00:00.000,2019-11-01T00:00:00.000,2006-01-26T00:00:00.000,2019-11-01T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.439402 37.801467),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
0374555-01-001-0374555,0374555-01-001,374555,Richards Michael T,Pinko Musik,120 Webster St Apt 8,San Francisco,CA,94117,2004-03-10T00:00:00.000,,2008-04-27T00:00:00.000,,,120 Webster St Apt 8,San Francisco,94117,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,5.0,Hayes Valley,,POINT (-122.428696 37.771942),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,27.0,4.0,11.0,9.0,27.0
0456137-01-999-0456137,0456137-01-999,456137,Khan Zeid M/Khan Abdul M,All Signs & Installation,1101-A 23rd St,Richmond,CA,94804,2011-02-08T00:00:00.000,2015-05-30T00:00:00.000,2011-02-08T00:00:00.000,2011-04-01T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.347737999 37.949822004),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0471053-03-999-0471053,0471053-03-999,471053,Swca Incorporated,Swca Environmental Consultants,1422 Monterey St Ste C200,Sn Luis Obisp,CA,93401,2012-07-11T00:00:00.000,,2012-07-11T00:00:00.000,2024-06-11T00:00:00.000,,20 E Thomas Rd 1700 Ste,Phoenix,85012,AZ,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-120.655564014 35.28599798),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0387801-03-001-0387801,0387801-03-001,387801,Li Jeffrey Z,Oolong Noodles Restaurant,646 Washington St,San Francisco,CA,94111,2012-04-18T00:00:00.000,2019-06-30T00:00:00.000,2013-11-07T00:00:00.000,2016-03-23T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.404383 37.795626),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1273362-03-211-1122887,1273362-03-211,1122887,Hao Wen,Next Level Home Improvement,250 Fremont St Apt 105,San Francsico,CA,94105,2021-03-01T00:00:00.000,2024-05-07T00:00:00.000,2021-03-01T00:00:00.000,2024-05-07T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.394249 37.788192),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
0350044-02-001-0350044,0350044-02-001,350044,Hidalgo General Eng Inc,Hidalgo General Eng Inc,Pier 26 The Embarcadero 5,San Francisco,CA,94105,2009-05-08T00:00:00.000,2018-06-30T00:00:00.000,2009-05-08T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.3938665 37.794195),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1251155-04-201-1113853,1251155-04-201,1113853,Costello's Plumbing,Costello's Plumbing,800 Castro St,San Francisco,CA,94114,2017-01-01T00:00:00.000,2017-01-01T00:00:00.000,2020-04-21T00:00:00.000,2017-01-01T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,8.0,Noe Valley,,POINT (-122.434821 37.755963),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,115.0,3.0,5.0,22.0,115.0
1224663-06-191-1102969,1224663-06-191,1102969,Aster Naturals LLC,Aster Naturals LLC,2261 Market St Unit 308,San Francisco,CA,94114,2019-06-10T00:00:00.000,2024-05-22T00:00:00.000,2019-06-10T00:00:00.000,2024-05-22T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,8.0,Castro/Upper Market,Market/Castro,POINT (-122.4319545 37.764693),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
1071461-05-161-1034833,1071461-05-161,1034833,Cloud9life Entertainment,Cloud9life Entertainment,906 Garfield Street,San Francisco,CA,94132,2015-10-25T00:00:00.000,2015-10-25T00:00:00.000,2015-10-25T00:00:00.000,2015-10-25T00:00:00.000,,,,,,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,11.0,Oceanview/Merced/Ingleside,,POINT (-122.4710055 37.719873),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,64.0,10.0,1.0,24.0,64.0
0473511-01-001-0473511,0473511-01-001,473511,Goldstein Leah D,Leah Goldstein Pr,1630 Sacramento St 4,San Francisco,CA,94109,2012-05-15T00:00:00.000,2015-02-20T00:00:00.000,2012-05-15T00:00:00.000,2015-02-20T00:00:00.000,,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.4201015 37.791873),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,21.0,105.0
0336849-02-001-0336849,0336849-02-001,336849,Geopetro Resources Company,Geopetro Resources Company,150 California St Ste 600,San Francisco,CA,94111,1995-04-01T00:00:00.000,,2010-05-01T00:00:00.000,,,580 California St Ste 1200,San Francisco,94104,CA,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.3984745 37.793682),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1176129-01-181-1082352,1176129-01-181,1082352,Lee Tran,Lt Transportation,44 Neptune St,San Francisco,CA,94124,2018-01-10T00:00:00.000,,2018-01-10T00:00:00.000,,,355 Tocoloma Ave,San Francisco,94134,CA,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3972955 37.730718),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,87.0,2.0,9.0,1.0,87.0
0330735-03-001-0330735,0330735-03-001,330735,Walker Paul J,Walker Associates,155 Dorchester Way,San Francisco,CA,94127,1997-08-01T00:00:00.000,2018-06-30T00:00:00.000,2003-02-10T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.463646 37.74131),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,49.0,10.0,8.0,41.0,49.0
0413433-01-001-0413433,0413433-01-001,413433,Havlicek Philip J,Philip J Havlicek,1812 Divisadero St,San Francisco,CA,94115,2006-09-01T00:00:00.000,2023-12-31T00:00:00.000,2008-01-10T00:00:00.000,2014-06-01T00:00:00.000,,,,,,5210-5239,Financial Services,Financial Services,False,False,,,,2.0,Pacific Heights,,POINT (-122.4398385 37.786464),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,103.0,4.0,6.0,30.0,103.0
1009322-10-141-0462738,1009322-10-141,462738,Koplowicz Jordan I,Koplowicz & Sons,2425 Vicente St,San Francisco,CA,94116,2011-09-05T00:00:00.000,2021-02-08T00:00:00.000,2011-09-05T00:00:00.000,2021-02-08T00:00:00.000,,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4931725 37.738305),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,40.0,10.0,7.0,35.0,40.0
1386130-04-251-1154695,1386130-04-251,1154695,Fillmore Reserve LLC,Fillmore Reserve LLC,2261 Fillmore St,San Francisco,CA,94115,2024-01-31T00:00:00.000,,2024-02-01T00:00:00.000,,,2443 Fillmore St Ste 189,San Francisco,94115,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Pacific Heights,,POINT (-122.4344925 37.79046),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
1004622-08-141-1002896,1004622-08-141,1002896,Tns Distribution Usa Inc,Tns Distribution Usa Inc,135 Mississipi St,San Francisco,CA,94107,2014-08-01T00:00:00.000,2021-06-30T00:00:00.000,2014-08-01T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,10.0,Potrero Hill,,POINT (-122.394764204 37.764782181),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,1.0,9.0,26.0,54.0
1372519-10-241-1163006,1372519-10-241,1163006,"Bdo Digital, LLC",Bdo Management Consulting,5300 Patterson Se Ave Ste 100,Grand Rapids,MI,49512,2024-10-01T00:00:00.000,,2024-10-01T00:00:00.000,,,5300 Patterson Ave Se Ste 100,Grand Rapids,49512,MI,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-85.544516009 42.867966012),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0453999-10-999-0453999,0453999-10-999,453999,Virtustream Inc,Virtustream,4524 25th St,,,40924,2010-03-31T00:00:00.000,2024-11-01T00:00:00.000,2013-01-01T00:00:00.000,2016-12-04T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,8.0,Noe Valley,,POINT (-122.439900042 37.749499002),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,51.0,3.0,5.0,22.0,51.0
