uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0391466-01-001-0391466,0391466-01-001,391466,Marsullo E Hanwright J,Fogtown Parking,681 Green St,San Francisco,CA,94133.0,2005-08-30T00:00:00.000,2019-06-30T00:00:00.000,2005-08-30T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.410280594 37.799323287),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,6.0,106.0
1248600-03-201-1112830,1248600-03-201,1112830,Empower Me Academy,Empower Me Academy,26 Balboa Street St Apt 301,San Francisco,CA,94118.0,2019-07-01T00:00:00.000,,2019-07-01T00:00:00.000,2021-12-29T00:00:00.000,,2443 Fillmore St # 380-2990,San Francisco,94115,CA,,,,False,False,,,,1.0,Inner Richmond,,POINT (-122.4592155 37.777707),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
0431415-01-001-0431415,0431415-01-001,431415,Usoft Inc,Usoft,505 Montgomery St 11th Fl,San Francisco,CA,94114.0,2008-08-01T00:00:00.000,2018-06-30T00:00:00.000,2008-08-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.403218989 37.794060008),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1054214-02-161-1026025,1054214-02-161,1026025,Saltz William,William Thomas Saltz,177 Capistrano Ave,San Francisco,CA,94112.0,2015-01-01T00:00:00.000,2023-06-30T00:00:00.000,2015-01-01T00:00:00.000,2023-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,11.0,Outer Mission,,POINT (-122.437494 37.727937),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,94.0,9.0,1.0,28.0,94.0
1232809-09-191-1106201,1232809-09-191,1106201,Nuevo Industry Group LLC,Chicano Nuevo,3906 Mission St Apt 8,San Francisco,CA,94112.0,2019-02-27T00:00:00.000,,2019-02-27T00:00:00.000,2022-02-01T00:00:00.000,,0000 Undeliverable Mail,San Francisco,99999,CA,7220-7229,Food Services,Food Services,False,False,,,,8.0,Bernal Heights,Mission Street,POINT (-122.425434 37.735101),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,93.0,9.0,5.0,2.0,93.0
1138601-03-171-1066574,1138601-03-171,1066574,Paccione Michael,Pawsitive Pet Services,481 Clipper St,San Francisco,CA,94114.0,2017-03-03T00:00:00.000,2019-01-01T00:00:00.000,2017-03-03T00:00:00.000,2019-01-01T00:00:00.000,,,,,,,,,False,False,,,,8.0,Noe Valley,,POINT (-122.4355905 37.748547),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1179623-02-181-1083009,1179623-02-181,1083009,Multiform Media LLC,Top Creator Travel,730 Presidio Ave,San Francisco,CA,94115.0,2018-01-01T00:00:00.000,2020-04-30T00:00:00.000,2018-01-01T00:00:00.000,2019-09-25T00:00:00.000,,,,,,,,,False,False,,,,2.0,Presidio Heights,,POINT (-122.446233 37.785033),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,103.0,8.0,6.0,31.0,103.0
0932146-03-001-0932146,0932146-03-001,932146,Stoddard Blaine M,Spanish Interpreters,3260 Gough St Apt 303,San Francisco,CA,94123.0,2005-08-12T00:00:00.000,,2005-08-12T00:00:00.000,,,3260 Gough St 303 Apt,San Francisco,94123,CA,,,,False,False,,,,2.0,Marina,,POINT (-122.428134 37.803546),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
1033488-07-151-1015912,1033488-07-151,1015912,Lipsett Wolfe,Lipsett Wolfe,249 Hickory St,San Francisco,CA,94102.0,1980-01-01T00:00:00.000,,1980-01-01T00:00:00.000,2024-07-31T00:00:00.000,,104 Tiburon Blvd Ste 100,Mill Valley,94941,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,5.0,Hayes Valley,,POINT (-122.4233595 37.775295),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,22.0,4.0,11.0,9.0,22.0
1216181-03-191-1099582,1216181-03-191,1099582,Abner Daniel Gutierrez Munoz,Digital Investment From Silicon Valley,584 Castro St 2011,San Francisco,CA,94114.0,2019-02-01T00:00:00.000,,2019-03-15T00:00:00.000,2021-04-21T00:00:00.000,,584 Castro St Unit 515,San Francisco,94114,CA,2300-2399,Construction,Construction,False,False,,,,8.0,Castro/Upper Market,Market/Castro,POINT (-122.435253 37.759599),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
