uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1078435-06-161-1038147,1078435-06-161,1038147,Galli Mildred D Trustee Frank Galli,Galli Mildred D Trustee Frank Galli,West Portal Ave,San Francisco,CA,94127,2014-01-01T00:00:00.000,2019-01-01T00:00:00.000,2014-01-01T00:00:00.000,2019-01-01T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.46902 37.73801),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,46.0,10.0,8.0,41.0,46.0
1041788-10-151-1019524,1041788-10-151,1019524,Braun Equipment Services LLC,Braun Equipment Services LLC,13740 Santa Teresa Blvd,San Martin,CA,95046,2014-06-06T00:00:00.000,2018-06-30T00:00:00.000,2014-06-06T00:00:00.000,2018-06-30T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.625420033 37.085394988),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1238094-11-191-1093961,1238094-11-191,1093961,Polyak Precious Metal LLC,Oxbridge,1553 Polk St,San Francisco,CA,94109,2018-10-17T00:00:00.000,,2019-10-01T00:00:00.000,,,1553 Polk St,San Francisco,94109.0,CA,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,3.0,Nob Hill,Middle Polk,POINT (-122.4211185 37.791252),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,21.0,105.0
1245911-02-201-1066238,1245911-02-201,1066238,Cjc Management Group Inc,Dialed In Repairs,1610 Harrison St,San Francisco,CA,94103,2017-02-27T00:00:00.000,,2019-03-01T00:00:00.000,,,268 Bush St #,San Francisco,94104.0,CA,2300-2399,Construction,Construction,False,False,,,,6.0,Mission,,POINT (-122.4135 37.769877),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,20.0,32.0
1192044-06-181-1089144,1192044-06-181,1089144,Scholastic Interest Group Foundation Inc,Scholastic Interest Group,3801 Third St #1004,San Francisco,CA,94124,2018-03-24T00:00:00.000,,2018-06-15T00:00:00.000,,,5214f Diamond Heights Blvd # 434,San Francisco,94131.0,CA,5100-5199,Information,Information,False,False,,,,10.0,Bayview Hunters Point,Third Street,POINT (-122.387445 37.741941),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1355513-03-241-1156191,1355513-03-241,1156191,Fred Levinson Survivor Trust,Fred Levinson Survivor Trust,634 Polk St,San Francisco,CA,94102,2022-05-01T00:00:00.000,,2022-05-01T00:00:00.000,,,Po Box 470093,San Francisco,94147.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,5.0,Tenderloin,Lower Polk,POINT (-122.418846 37.782738),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,5.0,10.0,36.0,20.0
1027816-05-151-1013400,1027816-05-151,1013400,Campbell Kim,Nl Real Estate,1368 Sacramento St #5,San Francisco,CA,94109,2015-05-07T00:00:00.000,2015-06-15T00:00:00.000,2015-05-07T00:00:00.000,2015-06-15T00:00:00.000,,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.415471 37.792458),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
1360329-05-241-1158198,1360329-05-241,1158198,Hardy Maldonado-Males,Hardy Maldonado-Males,2531 Market St Apt 2,Oakland,CA,94607,2024-05-07T00:00:00.000,,2024-05-07T00:00:00.000,,,2531 S Market St Apt 2,Oakland,94607.0,CA,,,,False,False,,,,,,,POINT (-122.277904005 37.817331985),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1134177-01-171-1064475,1134177-01-171,1064475,"Muginoho International, Inc.",Beard Papa's,99 Yerba Buena Ln,San Francisco,CA,94103,2017-01-26T00:00:00.000,2022-01-28T00:00:00.000,2017-01-26T00:00:00.000,2021-03-03T00:00:00.000,,,,,,7220-7229,Food Services,Food Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.4044055 37.785402),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,8.0,32.0
0149571-01-001-0149571,0149571-01-001,149571,Jeung Dexter C,Dexters Dental Lab,240 Shotwell St 230,San Francisco,CA,94110,1985-02-01T00:00:00.000,2015-05-31T00:00:00.000,1985-02-01T00:00:00.000,2015-05-31T00:00:00.000,,,,,,,,,False,False,,,,9.0,Mission,,POINT (-122.4165735 37.764747),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
