uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1036462-08-151-1017008,1036462-08-151,1017008,3476 19th Street Residential,3476 19th Street Residential,3476 19th St,San Francisco,CA,94107.0,2015-08-06T00:00:00.000,,2015-08-06T00:00:00.000,,,4630 Geary Blvd Ste 200,San Francisco,94118,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,9.0,Mission,,POINT (-122.4211185 37.76031),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
0476518-07-001-0476518,0476518-07-001,476518,Groupmedia Corporation,Redbridge Research,28 2nd St 3rd Fl,San Francisco,CA,94105.0,2013-02-20T00:00:00.000,2018-06-30T00:00:00.000,2013-02-20T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.4012015 37.788777),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
1145307-05-171-1069729,1145307-05-171,1069729,Ming Hua Chen,California Innovation And Technological Exchange Center,855 Stockton St Ste 203,San Francisco,CA,94108.0,2017-04-10T00:00:00.000,2017-12-31T00:00:00.000,2017-04-10T00:00:00.000,2017-12-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.4079695 37.793637),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,6.0,16.0
0090857-03-001-0090857,0090857-03-001,90857,Mullins Edward J,939 Noe St Apartments,939 Noe St,San Francisco,CA,94114.0,1975-03-27T00:00:00.000,,1987-01-06T00:00:00.000,2013-12-31T00:00:00.000,,700 Diamond St,San Francisco,94114,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Noe Valley,,POINT (-122.431815 37.754091),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,52.0,3.0,5.0,22.0,52.0
0481348-01-001-0481348,0481348-01-001,481348,Urban Ecos LLC,Urban Ecos LLC,30 Coso Ave,San Francisco,CA,94110.0,2013-01-01T00:00:00.000,2019-06-30T00:00:00.000,2013-01-01T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,9.0,Bernal Heights,,POINT (-122.418549 37.746207),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,83.0,9.0,2.0,2.0,83.0
1231473-08-191-1105620,1231473-08-191,1105620,Alita Membership Inc.,Alita Membership,274 Brannan St Ste 500,San Francisco,CA,94107.0,2019-08-06T00:00:00.000,2020-03-20T00:00:00.000,2019-08-06T00:00:00.000,2020-03-20T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3917065 37.782342),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
1029753-06-151-0487359,1029753-06-151,487359,Schor Randi,Randi Schor,3626 Geary Blvd 207,San Francisco,CA,94118.0,2014-02-10T00:00:00.000,,2015-05-18T00:00:00.000,2021-08-01T00:00:00.000,,660 Cole St,San Francisco,94117,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,2.0,Presidio Heights,,POINT (-122.458149 37.781613),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,11.0,8.0,6.0,31.0,11.0
1311727-08-221-1137740,1311727-08-221,1137740,Claudia Canseco Garcia,Chulas Sf Handmade Design,220 Leland Ave Apt 102,San Francisco,CA,94134.0,2022-08-04T00:00:00.000,,2022-08-04T00:00:00.000,,,220 Leland Ave Apt 102,San Francisco,94134,CA,,,,False,False,,,,10.0,Visitacion Valley,Leland Ave,POINT (-122.407767 37.712898),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,75.0,9.0,9.0,40.0,75.0
1078252-06-161-0456247,1078252-06-161,456247,Pawgear Inc,Paww,636 Shrader St,San Francisco,CA,94117.0,2011-02-01T00:00:00.000,2017-11-30T00:00:00.000,2016-01-01T00:00:00.000,2017-11-30T00:00:00.000,,,,,,,,,False,False,,,,5.0,Haight Ashbury,,POINT (-122.4514305 37.768923),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,25.0,7.0,11.0,3.0,25.0
1152545-06-171-1072552,1152545-06-171,1072552,Mia Gaza,Lovely Sf Experience(Airbnb),2854 Pine St #B,San Francisco,CA,94115.0,2017-06-29T00:00:00.000,2021-06-30T00:00:00.000,2017-06-29T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,5300-5399 7210-7219,Multiple,Real Estate and Rental and Leasing Services; Accommodations,False,False,,,,2.0,Pacific Heights,,POINT (-122.4429075 37.787067),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,103.0,8.0,6.0,30.0,103.0
1079645-06-161-0432349,1079645-06-161,432349,Create Social Change,Create Social Change,31 Joice St Apt 2,San Francisco,CA,94108.0,2008-09-17T00:00:00.000,2018-06-30T00:00:00.000,2008-09-17T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.4084465 37.791612),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
