uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1016121-01-151-1007730,1016121-01-151,1007730,Bellittera Candice,Bellittera Communications,331 Hugo St,San Francisco,CA,94122.0,2015-01-09T00:00:00.000,2017-02-01T00:00:00.000,2015-01-09T00:00:00.000,2015-10-31T00:00:00.000,,,,,,,,,False,False,,,,7.0,Inner Sunset,,POINT (-122.4616185 37.765062),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,109.0,7.0,11.0,14.0,109.0
1217493-04-191-1100214,1217493-04-191,1100214,Think Wilder Inc.,Wilder,808 Oak St Unit A,San Francisco,CA,94117.0,2019-04-01T00:00:00.000,,2019-04-01T00:00:00.000,2019-08-15T00:00:00.000,,2021 Fillmore St 92 Unit,San Francisco,94115,CA,5100-5199,Information,Information,False,False,,,,5.0,Hayes Valley,,POINT (-122.4330795 37.773981),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,26.0,4.0,11.0,9.0,26.0
1057834-03-161-1028373,1057834-03-161,1028373,625 Management Co LLC,625 Management Co LLC,201 California St Ste 650,San Francisco,CA,94111.0,2014-12-03T00:00:00.000,2017-12-31T00:00:00.000,2014-12-03T00:00:00.000,2017-12-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.399055 37.792998),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1006888-09-141-0425806,1006888-09-141,425806,Bergin Ann M,La Paz Imports,10 10th Ave 4,San Francisco,CA,94118.0,2008-03-01T00:00:00.000,2014-03-30T00:00:00.000,2014-04-01T00:00:00.000,2014-03-30T00:00:00.000,,,,,,,,,False,False,,,,1.0,Inner Richmond,,POINT (-122.468814 37.786707),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,4.0,8.0,6.0,11.0,4.0
1137101-02-171-1065909,1137101-02-171,1065909,Stefani Philip,Cosmic American Productions,2250 Jerrold Ave #11,San Francisco,CA,94124.0,2017-02-22T00:00:00.000,2017-10-14T00:00:00.000,2017-02-22T00:00:00.000,2017-10-14T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.4000945 37.745676),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,85.0,2.0,9.0,1.0,85.0
0195747-08-001-0195747,0195747-08-001,195747,Arthur & Sylvia Zanello,1620 Leavenworth St Apts,1620 Leavenworth St,San Francisco,CA,94109.0,1989-09-01T00:00:00.000,,1989-09-01T00:00:00.000,,,1869 Market St,San Francisco,94103,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Nob Hill,,POINT (-122.4164835 37.796022),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,107.0,6.0,3.0,21.0,107.0
0469395-01-001-0469395,0469395-01-001,469395,Tibidabo Properties Inc,Cash Machine From Home,469 Jersey St,San Francisco,CA,94114.0,2012-05-20T00:00:00.000,2016-05-31T00:00:00.000,2012-05-20T00:00:00.000,2016-05-31T00:00:00.000,,,,,,,,,False,False,,,,8.0,Noe Valley,,POINT (-122.4354735 37.750167),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1269367-02-211-0437635,1269367-02-211,437635,Lai Ching II/Gum Kuer LLC,Lai Ching II LLC,1175 Washington St,San Francisco,CA,94108.0,2009-03-16T00:00:00.000,,2009-03-16T00:00:00.000,,,61 Canyon Rd,Berkeley,94704,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Nob Hill,,POINT (-122.4124695 37.794132),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
0376936-01-002-0376936,0376936-01-002,376936,Jamestown Pacific Place Lp,Jamestown Pacific Place Lp,801 Market St,San Francisco,CA,94103.0,2004-02-25T00:00:00.000,2014-06-19T00:00:00.000,2009-12-10T00:00:00.000,2014-06-19T00:00:00.000,,,,,,,,,False,False,,,,6.0,South of Market,,POINT (-122.405688 37.784997),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,34.0,32.0
1014438-12-141-0077021,1014438-12-141,77021,Abm Industries Inc,Abm Onsite Services-West Inc,1155 Battery St,San Francisco,CA,94111.0,1970-10-01T00:00:00.000,,2014-01-01T00:00:00.000,2019-07-31T00:00:00.000,,14141 Southwest Fwy Ste 477,Sugar Land,77478,TX,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.402322 37.8018),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
0919456-01-001-0919456,0919456-01-001,919456,Yee Bing,Bing's Heating & Cooling Co,226 Peabody St,San Francisco,CA,94134.0,1993-03-16T00:00:00.000,,1993-03-16T00:00:00.000,,,226 Peabody St,San Francisco,94134,CA,,,,False,False,,,,10.0,Visitacion Valley,,POINT (-122.408046 37.709253),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,75.0,9.0,9.0,40.0,75.0
