uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1202856-10-181-1093803,1202856-10-181,1093803,Amber C. Stitt,Jewell Construction,17835 County Road 97,Woodland,CA,95695.0,2018-08-20T00:00:00.000,2020-02-28T00:00:00.000,2018-08-20T00:00:00.000,2020-02-28T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.820837148 38.679876844),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1213501-02-191-1098384,1213501-02-191,1098384,"North Bay Platinum Plumbing, Inc",North Bay Platinum Plumbing Inc,123 Yulupa Cir,Santa Rosa,CA,95405.0,2019-02-11T00:00:00.000,,2019-02-20T00:00:00.000,,,123 Yulupa Cir,Santa Rosa,95405,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.680896773 38.452006005),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1029405-05-151-1014011,1029405-05-151,1014011,Cornejo Louis,Louis Cornejo,115 Hearst Ave,San Francisco,CA,94131.0,2015-03-01T00:00:00.000,,2015-03-01T00:00:00.000,,,252 Cotter St,San Francisco,94112,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.440401 37.730484),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,95.0,9.0,8.0,41.0,95.0
1359464-04-241-1063308,1359464-04-241,1063308,Wuhoover & Co Llp,Wuhoover & Co Llp,650 California St Fl 7,San Francisco,CA,94108.0,2017-01-04T00:00:00.000,,2019-08-16T00:00:00.000,,,650 California St Fl 7,San Francisco,94108,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.40522 37.792944),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
0408878-01-001-0408878,0408878-01-001,408878,Krans Gerald A,Krans Gerald A,455 Vallejo Street #A,San Francisco,CA,94133.0,2007-01-01T00:00:00.000,2007-01-15T00:00:00.000,2007-01-01T00:00:00.000,2007-01-15T00:00:00.000,,,,,,,,,False,False,,,,3.0,North Beach,,POINT (-122.4048015 37.798794),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
0381777-02-001-0381777,0381777-02-001,381777,Joel Martin Kohn Company,Joel Martin Kohn Company,1424 Polk St 51,San Francisco,CA,94109.0,2004-10-01T00:00:00.000,2014-06-01T00:00:00.000,2008-01-01T00:00:00.000,2014-06-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Nob Hill,Lower Polk,POINT (-122.4203355 37.790073),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,21.0,105.0
0939097-01-001-0939097,0939097-01-001,939097,Pedersen Media Group Inc,Pedersen Media Group Inc,501 2nd St 212,San Francisco,CA,94107.0,1994-12-27T00:00:00.000,2017-12-15T00:00:00.000,2010-07-29T00:00:00.000,2017-12-15T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3929125 37.783179),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
1262410-10-201-1101406,1262410-10-201,1101406,Fuzzy Pet Health,"Fuzzy Pet Health, Inc.",1355 Market St Ste 488,San Francisco,CA,94103.0,2016-06-01T00:00:00.000,,2020-01-01T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999,CA,5100-5199,Information,Information,False,False,,,,6.0,South of Market,,POINT (-122.4164835 37.777131),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,34.0,32.0
0440280-01-001-0440280,0440280-01-001,440280,Weinberger Samuel,Sam Weinberger Consulting,68 Uranus Tr,San Francisco,CA,94114.0,2009-07-01T00:00:00.000,2014-04-30T00:00:00.000,2009-07-01T00:00:00.000,2014-04-30T00:00:00.000,,,,,,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.445486238 37.76095576),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,115.0,7.0,5.0,5.0,115.0
1353059-02-241-1155236,1353059-02-241,1155236,Elizabeth Baldelomar New Generation,New Generation,440 Geary St Apt 304,San Francisco,CA,94102.0,2024-02-14T00:00:00.000,,2024-02-14T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999,CA,8100-8139,Certain Services,Certain Services,False,False,,,,3.0,Tenderloin,,POINT (-122.410647 37.787346),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,36.0,50.0
0401877-01-999-0401877,0401877-01-999,401877,Amadeus North America Inc,Amadeus North America Inc,9250 Nw 36th St,Doral,FL,33178.0,2006-09-01T00:00:00.000,,2006-09-01T00:00:00.000,,,3470 Nw 82nd Ave 1000 Ste,Doral,33122,FL,5100-5199,Information,Information,False,False,,,,,,,POINT (-80.347476034 25.810536018),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
