uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1151070-06-171-1072150,1151070-06-171,1072150,Brian Q Luu,Brian's Handyman,266 Hale Street,San Francisco,CA,94134.0,2017-06-20T00:00:00.000,2017-06-20T00:00:00.000,2017-06-20T00:00:00.000,2017-06-20T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,9.0,Portola,,POINT (-122.410278 37.731834),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,91.0,2.0,2.0,25.0,91.0
1333510-05-231-1132655,1333510-05-231,1132655,"Takami Engineering Group, Inc.","Takami Engineering Group, Inc.",2325 3rd St Ste 340,San Francisco,CA,94107.0,2020-01-15T00:00:00.000,,2022-10-15T00:00:00.000,,,2325 3rd St Ste 340,San Francisco,94107.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,10.0,Potrero Hill,,POINT (-122.3881875 37.760049),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,55.0,2.0,9.0,26.0,55.0
1146471-05-171-1070218,1146471-05-171,1070218,Carlos M Jimenez,J Power Electrical,742 Kirkwood Ave,San Francisco,CA,94124.0,2017-05-15T00:00:00.000,2023-05-30T00:00:00.000,2017-05-15T00:00:00.000,2023-05-30T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3738685 37.729197),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,78.0,2.0,9.0,1.0,78.0
1323961-02-231-1142965,1323961-02-231,1142965,"Rubberform Recycled Products, LLC","Rubberform Recycled Products, LLC",75 Michigan St,Lockport,NY,14094.0,2022-11-07T00:00:00.000,,2022-11-07T00:00:00.000,,,75 Michigan St,Lockport,14094.0,NY,3100-3399,Manufacturing,Manufacturing,False,False,,,,,,,POINT (-78.7120435 43.168697128),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0111663-03-001-0111663,0111663-03-001,111663,Broadway San Francisco LLC,Shorenstein-Nederlander Prodct,1192 Market St,San Francisco,CA,94102.0,1977-10-01T00:00:00.000,,1981-04-01T00:00:00.000,2014-01-02T00:00:00.000,,208 E Houston St,San Antonio,78205.0,TX,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,5.0,Tenderloin,Central Market,POINT (-122.4146655 37.779336),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,21.0,5.0,10.0,36.0,21.0
0419714-01-001-0419714,0419714-01-001,419714,Hewson Alive L 1994 Trust,Hewson Alive L 1994 Trust,22 Cervantes Blvd,San Francisco,CA,94123.0,2007-12-05T00:00:00.000,2018-06-30T00:00:00.000,2007-12-05T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.4374355 37.803303),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
0477133-01-001-0477133,0477133-01-001,477133,Sachnoff Adam,Nogi University,69 Sharon St,San Francisco,CA,94114.0,2013-03-04T00:00:00.000,2014-01-01T00:00:00.000,2013-03-04T00:00:00.000,2014-01-01T00:00:00.000,,,,,,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.4295155 37.765008),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,5.0,37.0
1201108-09-181-1092964,1201108-09-181,1092964,Lash Boutique San Francisco LLC,Lash Boutique San Francisco,832 Sutter Unit,San Francisco,CA,94109.0,2018-09-15T00:00:00.000,,2018-09-15T00:00:00.000,2021-08-01T00:00:00.000,,1444 Leavenworth St,San Francisco,94109.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,3.0,Nob Hill,,POINT (-122.414134876 37.788556961),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,21.0,50.0
1029643-06-151-0387951,1029643-06-151,387951,Wade Michael J,Wade Michael J,1501 Franklin St,San Francisco,CA,94109.0,2005-06-01T00:00:00.000,2016-03-31T00:00:00.000,2014-07-01T00:00:00.000,2016-03-31T00:00:00.000,,,,,,,,,False,False,,,,2.0,Western Addition,,POINT (-122.4238365 37.788435),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,100.0,4.0,6.0,39.0,100.0
1323134-02-231-1142632,1323134-02-231,1142632,Pegasus Realty Investments L.L.C.,Pegasus Realty Investments L.L.C.,548 Market St # 716771,San Francisco,CA,94104.0,2023-01-16T00:00:00.000,,2023-01-16T00:00:00.000,,,548 Market St # 716771,San Francisco,94104.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4007965 37.790064),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1183733-04-181-1085755,1183733-04-181,1085755,"Namely Employee Benefits, LLC","Namely Employee Benefits, LLC",575 Market St Fl 13,San Francisco,CA,94105.0,2017-10-01T00:00:00.000,,2017-10-01T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999.0,CA,5240-5249,Insurance,Insurance,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.4005265 37.789704),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
0448830-01-001-0448830,0448830-01-001,448830,Hsu Eddy,Law Office Of Eddy Hsu,201 Spear St Ste 1100,San Francisco,CA,94105.0,2010-03-09T00:00:00.000,,2010-03-09T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3918055 37.791189),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,1.0,10.0,8.0,108.0
1244245-01-201-1111064,1244245-01-201,1111064,West Coast Escalator Cleaning Inc,West Coast Escalator Cleaning Inc,137 N Pacific St Ste A,San Marcos,CA,92069.0,2020-01-28T00:00:00.000,2022-06-02T00:00:00.000,2020-01-28T00:00:00.000,2022-06-02T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-117.193136018 33.14810502),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1278569-05-211-1124765,1278569-05-211,1124765,Intsel Steel West - California  LLC,Intsel Steel West - California LLC,8573 Ulster St,Commerce City,CO,80022.0,2021-05-01T00:00:00.000,,2021-05-01T00:00:00.000,2021-06-28T00:00:00.000,,450 Port Road 23,Stockton,95203.0,CA,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,,,,POINT (-104.8957 39.851505),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1342707-09-231-1146579,1342707-09-231,1146579,Bay Breakers Boxing Gym LLC,Bay Breakers Boxing Gym LLC,2001 Van Ness Ave,San Francisco,CA,94109.0,2022-12-15T00:00:00.000,,2023-09-11T00:00:00.000,,,2140 20th St Apt 1,San Francisco,94107.0,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,2.0,Pacific Heights,,POINT (-122.4233595 37.794096),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
0428246-01-001-0428246,0428246-01-001,428246,Vasquez Roger F,La Boutique Del Diablo,210 Crescent Ave,San Francisco,CA,94110.0,2008-04-25T00:00:00.000,2018-06-30T00:00:00.000,2008-04-25T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,9.0,Bernal Heights,,POINT (-122.4199305 37.734858),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,61.0,9.0,2.0,2.0,61.0
0334351-02-002-0334351,0334351-02-002,334351,Walter-Adams Galleries Inc.,Walter Adams Gallery,239 West Portal Ave,San Francisco,CA,94127.0,2000-01-01T00:00:00.000,2023-08-01T00:00:00.000,2000-01-01T00:00:00.000,2014-08-31T00:00:00.000,,,,,,,,,False,False,,,,7.0,West of Twin Peaks,West Portal,POINT (-122.4680715 37.738431),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,46.0,10.0,8.0,41.0,46.0
1253782-06-201-1114980,1253782-06-201,1114980,Arch Interiors LLC,Arch Interiors,3150 Buchanan St,San Francisco,CA,94123.0,2020-06-08T00:00:00.000,,2020-06-08T00:00:00.000,,,2614 Jackson St,San Francisco,94115.0,CA,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,2.0,Marina,,POINT (-122.432274 37.799127),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
0387615-01-001-0387615,0387615-01-001,387615,Triskelion Solutions LLC,Triskelion Solutions LLC,2120 Balboa St,San Francisco,CA,94121.0,2005-04-28T00:00:00.000,2014-05-30T00:00:00.000,2005-04-28T00:00:00.000,2014-05-30T00:00:00.000,,,,,,,,,False,False,,,,1.0,Outer Richmond,,POINT (-122.481729 37.776681),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
0478384-01-999-0478384,0478384-01-999,478384,Mch Electric Inc Emply Stock,Mch Electric Inc Emply Stock,31084 S Hwy 33,Tracy,CA,95304.0,2013-05-01T00:00:00.000,2017-06-30T00:00:00.000,2013-05-01T00:00:00.000,2015-05-31T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.331576994 37.672001979),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0437046-01-999-0437046,0437046-01-999,437046,Img Technologies Inc,Img Technologies Inc,1101 31st St Ste 105,Downers Grove,IL,60515.0,2009-01-01T00:00:00.000,,2009-01-01T00:00:00.000,,,1 Tower Ln 1850 Ste,Oakbrook Terrace,60181.0,IL,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-88.012733025 41.830436015),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0173643-01-001-0173643,0173643-01-001,173643,Hall Maurice Y & Amy T,1552 Jackson St Apartments,1552 Jackson St,San Francisco,CA,94109.0,1985-01-01T00:00:00.000,2020-08-29T00:00:00.000,1985-01-01T00:00:00.000,2020-08-29T00:00:00.000,,,,,,,,,False,False,,,,3.0,Russian Hill,,POINT (-122.4206685 37.794519),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,32.0,105.0
1218836-04-191-1026419,1218836-04-191,1026419,Kang Dayun,Dayun Kang,5813 Geary Blvd,San Francisco,CA,94121.0,2010-01-20T00:00:00.000,,2019-04-15T00:00:00.000,2021-12-14T00:00:00.000,,1544 Pacific Ave,San Francisco,94109.0,CA,,,,False,False,H68 J02,Multiple,"GENERAL MASSAGE PRACTITIONER; TATTOO, BODY PIERCING, PRACTITIONER",1.0,Outer Richmond,Geary Boulevard,POINT (-122.4818595 37.779921),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
1190475-05-181-1073669,1190475-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 887,1524 Polk,San Francisco,CA,94109.0,2002-08-01T00:00:00.000,,2015-01-02T00:00:00.000,,,3201 Dallas Pkwy Ste 400,Frisco,75034.0,TX,5210-5239,Financial Services,Financial Services,False,False,,,,3.0,Nob Hill,,POINT (-122.420720574 37.790860364),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,21.0,105.0
0475253-01-001-0475253,0475253-01-001,475253,Kaileh Thaer/Kaileh Tawfiq,Vapor Smoke Shop,435 Stockton St,San Francisco,CA,94108.0,2012-12-21T00:00:00.000,,2012-12-21T00:00:00.000,,,435 Stockton St,San Francisco,94108.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,H31,TOBACCO SALES -ANNUAL LICENSE FEE,TOBACCO SALES -ANNUAL LICENSE FEE,3.0,Financial District/South Beach,,POINT (-122.407308 37.79001),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
1142081-04-171-1068225,1142081-04-171,1068225,"Bucher Municipal North America, Inc","Johnston North America, Inc",105 Motorsports Rd,Mooresville,NC,28115.0,2017-03-30T00:00:00.000,,2017-03-30T00:00:00.000,2019-05-06T00:00:00.000,,105 Motorsports Rd,Mooresville,28115.0,NC,,,,False,False,,,,,,,POINT (-80.729789557 35.558997824),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1333033-05-231-1099477,1333033-05-231,1099477,Glaghoa LLC,Sowl Bowls Thai Street Food,244 Clement St,Sanfrancisco,CA,94118.0,2019-03-12T00:00:00.000,,2023-05-14T00:00:00.000,2023-05-14T00:00:00.000,,671 24th Ave,San Francisco,94121.0,CA,7220-7229,Food Services,Food Services,False,False,,,,1.0,Inner Richmond,,POINT (-122.4618165 37.783323),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
1216832-03-191-1084181,1216832-03-191,1084181,Jose Luis Sanabria,Jose Luis Sanabria,4418 Masterson St,Oakland,CA,94619.0,2018-02-22T00:00:00.000,,2019-03-23T00:00:00.000,,,4418 Masterson St,Oakland,94619.0,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,J02,"TATTOO, BODY PIERCING, PRACTITIONER","TATTOO, BODY PIERCING, PRACTITIONER",,,,POINT (-122.19279 37.787037),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1331233-04-231-1097879,1331233-04-231,1097879,Mohanad Salim,Greek Table,819 Davis St Ste A,Vacaville,CA,95687.0,2019-02-05T00:00:00.000,,2021-12-01T00:00:00.000,,,6754 Sunriver Ln,Vallejo,94591.0,CA,,,,False,False,,,,,,,POINT (-121.985583036 38.348852018),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0487366-01-001-0487366,0487366-01-001,487366,Commandiq Inc,Commandiq Inc,270 Linden St Apt 101,San Francisco,CA,94102.0,2013-07-01T00:00:00.000,2019-06-30T00:00:00.000,2013-07-01T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,5.0,Hayes Valley,,POINT (-122.422419 37.776699),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,21.0,4.0,11.0,9.0,21.0
1289839-10-211-1104064,1289839-10-211,1104064,Niecy Pieces LLC,Np - Manufacturing,1531 Folsom St Ste B,San Francisco,CA,94103.0,2019-07-01T00:00:00.000,,2021-10-25T00:00:00.000,,,1064 Mission St # 551,San Francisco,94103.0,CA,,,,False,False,,,,6.0,Mission,,POINT (-122.4143055 37.771434),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,20.0,32.0
1345343-10-231-1137867,1345343-10-231,1137867,Labeled And Placed LLC,Labeled & Placed,365 26th Ave Unit A,San Francisco,CA,94121.0,2022-08-15T00:00:00.000,,2022-08-15T00:00:00.000,,,365 26th Ave Unit A,San Francisco,94121.0,CA,,,,False,False,,,,1.0,Outer Richmond,,POINT (-122.486337 37.78263),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
0361046-01-001-0361046,0361046-01-001,361046,Choudhry Aftab R,New Ganges Restaurant,775 Frederick St,San Francisco,CA,94117.0,2002-11-11T00:00:00.000,2018-06-30T00:00:00.000,2002-11-11T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,8.0,Inner Sunset,,POINT (-122.4572265 37.765602),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,110.0,7.0,11.0,14.0,110.0
0162551-01-001-0162551,0162551-01-001,162551,Luxottica Retail N A Inc,Lens Crafters #157,685 Market St,San Francisco,CA,94105.0,2009-02-26T00:00:00.000,,2009-02-26T00:00:00.000,,,Po Box 8509,Mason,45040.0,OH,4400-4599,Retail Trade,Retail Trade,False,False,POS01,POINT OF SALES,POINT OF SALES,6.0,Financial District/South Beach,,POINT (-122.402772 37.787652),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,6.0,10.0,8.0,32.0
0436331-01-001-0436331,0436331-01-001,436331,Qatalyst Partners Lp,Qatalyst Partners Lp,Three Embarcadero Center 6th Fl,San Francisco,CA,94111.0,2008-09-19T00:00:00.000,,2008-09-19T00:00:00.000,2015-09-30T00:00:00.000,,1 Maritime Plz 24 Fl,San Francisco,94111.0,CA,5210-5239,Financial Services,Financial Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.388432556 37.782079308),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
1238677-11-191-0487388,1238677-11-191,487388,Funding Circle Usa Inc,Funding Circle Usa Inc,85 2nd St Fl 4,San Francisco,CA,94105.0,2013-10-31T00:00:00.000,,2014-10-13T00:00:00.000,2021-11-03T00:00:00.000,,85 2nd St Fl 5,San Francisco,94105.0,CA,5210-5239,Financial Services,Financial Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3998965 37.788462),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
1367916-08-241-1161086,1367916-08-241,1161086,Genevieve Fong,2721 Judah Street,418 E Strawberry Dr #,Mill Valley,CA,94941.0,2019-01-08T00:00:00.000,,2019-01-08T00:00:00.000,,,418 E Strawberry Dr,Mill Valley,94941.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,,,,,2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0461686-01-001-0461686,0461686-01-001,461686,Golden Harvest Cap Mgmt LLC,Golden Harvest Cap Mgmt LLC,1 Market Spr Twr 3600,San Francisco,CA,94103.0,2011-08-01T00:00:00.000,2018-06-30T00:00:00.000,2011-08-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.39486701 37.79386999),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
1372735-10-241-1163097,1372735-10-241,1163097,Oproty LLC,Oproty LLC,835 Diamond St,San Francisco,CA,94114.0,2024-10-16T00:00:00.000,,2024-10-16T00:00:00.000,,,835 Diamond St,San Francisco,94114.0,CA,5100-5199,Information,Information,False,False,,,,8.0,Noe Valley,,POINT (-122.435982 37.75068),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1365403-07-241-1160069,1365403-07-241,1160069,"Pyramid Network Services, LLC","Pyramid Network Services, LLC",6615 Towpath Rd,East Syracuse,NY,13057.0,2024-07-03T00:00:00.000,,2024-07-03T00:00:00.000,,,6615 Towpath Rd,East Syracuse,13057.0,NY,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-76.065021388 43.049585341),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0366829-01-001-0366829,0366829-01-001,366829,Vista Del Monte Afford Hsg Inc,Vista Del Monte Apartments,49 Gold Mine Dr,San Francisco,CA,94131.0,2000-12-01T00:00:00.000,,2000-12-01T00:00:00.000,,,Po Box 310,Keene,93531.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,H60,MONITORING WELLS,MONITORING WELLS,8.0,Noe Valley,,POINT (-122.4366075 37.743723),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,57.0,9.0,5.0,22.0,57.0
0333898-01-001-0333898,0333898-01-001,333898,Coastside Communications Inc,Coastside Communications Inc,909 Hyde St Ste 608,San Francisco,CA,94109.0,2000-01-01T00:00:00.000,,2011-12-31T00:00:00.000,,,Po Box 640597,San Francisco,94164.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Nob Hill,,POINT (-122.417622 37.789497),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,21.0,50.0
1125632-10-161-1060340,1125632-10-161,1060340,Rebekah Studer,Within Your Network [Wyn],522 Hyde St Apt 1,San Francisco,CA,94109.0,2016-10-28T00:00:00.000,2022-05-25T00:00:00.000,2016-10-28T00:00:00.000,2022-05-25T00:00:00.000,,,,,,,,,False,False,,,,5.0,Tenderloin,,POINT (-122.41611 37.785825),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,5.0,10.0,36.0,20.0
1189118-05-181-1087826,1189118-05-181,1087826,Stellar Productions LLC,"Stellar Productions, LLC",5400 Lombard St 470594,San Francisco,CA,94123.0,2018-05-17T00:00:00.000,,2018-05-22T00:00:00.000,,,Po Box 470594,San Francisco,94147.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,2.0,Marina,,POINT (-122.4446 37.79879),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,14.0,4.0,6.0,13.0,14.0
