uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1298067-02-221-1132293,1298067-02-221,1132293,Sally Khomikh Coaching,Sally Khomikh Coaching,405 Dellbrook Ave,San Francisco,CA,94131.0,2021-06-01T00:00:00.000,,2021-06-01T00:00:00.000,,,405 Dellbrook Ave,San Francisco,94131,CA,,,,False,False,,,,7.0,Twin Peaks,,POINT (-122.453073 37.75356),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,47.0,7.0,8.0,38.0,47.0
1365906-07-241-1160278,1365906-07-241,1160278,Chloeta Holdings LLC,Chloeta Holdings LLC,701 Cedar Lake Blvd Ste 208,Oklahoma City,OK,73114.0,2024-07-10T00:00:00.000,,2024-07-10T00:00:00.000,,,701 Cedar Lake Blvd Ste 208,Oklahoma City,73114,OK,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-97.499448991 35.567731012),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1169428-12-171-1080126,1169428-12-171,1080126,Denise Harrison,Domonique Smith & Denise Harrison,231 Howth St,San Francisco,CA,94112.0,2017-05-15T00:00:00.000,2018-02-07T00:00:00.000,2017-05-15T00:00:00.000,2018-02-07T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,11.0,Oceanview/Merced/Ingleside,,POINT (-122.4509355 37.720332),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,81.0,10.0,1.0,24.0,81.0
1202827-10-181-1093766,1202827-10-181,1093766,Valeriya Bykova,Gaia Splendor,3601 Folsom St,San Francisco,CA,94110.0,2018-10-12T00:00:00.000,,2018-10-12T00:00:00.000,,,3601 Folsom St,San Francisco,94110,CA,,,,False,False,,,,9.0,Bernal Heights,,POINT (-122.413041 37.741392),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,83.0,9.0,2.0,2.0,83.0
1273687-04-211-1122998,1273687-04-211,1122998,The Arvieone Construction Group Inc,The Arvieone Construction Group,1485 Bayshore Blvd 427,San Francisco,CA,94124.0,2021-04-05T00:00:00.000,,2021-04-05T00:00:00.000,,,258 Lancaster 8,Manteca,95336,CA,2300-2399,Construction,Construction,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.4006435 37.725939),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
0324823-05-001-0324823,0324823-05-001,324823,Feed The Meter LLC,Asqew Grill,2215 Chestnut St 3,San Francisco,CA,94123.0,1999-03-12T00:00:00.000,2018-06-30T00:00:00.000,2010-12-13T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.439825 37.800243),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
0302856-01-999-0302856,0302856-01-999,302856,Amerisourcebergen Drug Corporation Inc,Amerisource Bergen Drug Corp,1300 Morris Dr,Chesterbrook,PA,19087.0,2006-01-01T00:00:00.000,,2006-01-01T00:00:00.000,,,1 W 1st Ave Ste 100,Conshohocken,19428,PA,4200-4299,Wholesale Trade,Wholesale Trade,False,False,,,,,,,POINT (-75.468208005 40.068699233),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1255527-07-201-1103268,1255527-07-201,1103268,"Tidal Foods, Inc.",12 Tides Seaweed Co.,3251 20th Ave,San Francisco,CA,94132.0,2019-06-18T00:00:00.000,2020-06-30T00:00:00.000,2020-07-06T00:00:00.000,2020-11-01T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,7.0,Lakeshore,,POINT (-122.4768375 37.728477),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,41.0,10.0,8.0,16.0,41.0
0954848-02-001-0954848,0954848-02-001,954848,Whelon Charles J,Charles Whelon,342 Paris St,San Francisco,CA,94112.0,1996-08-01T00:00:00.000,,2004-01-01T00:00:00.000,,,342 Paris St,San Francisco,94112,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,11.0,Excelsior,,POINT (-122.4340155 37.723374),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,90.0,9.0,1.0,7.0,90.0
0471762-01-999-0471762,0471762-01-999,471762,Sumtotal Systems Inc,Sumtotal Systems Inc,2850 Nw 43rd St,Gainesville,FL,32606.0,2012-07-30T00:00:00.000,,2012-07-30T00:00:00.000,,,300 Innovative Way Ste 201,Nashua,03062,NH,,,,False,False,,,,,,,POINT (-82.390422021 29.679084993),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
