uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0416179-02-001-0416179,0416179-02-001,416179,Wilson Colin C & Mercedes,100 Palm Ave Apts,100 Palm Ave,San Francisco,CA,94118,2007-03-01T00:00:00.000,,2007-03-01T00:00:00.000,,,837 S Dunsmuir Ave,Los Angeles,90036.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Presidio Heights,,POINT (-122.457618 37.783737),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,11.0,8.0,6.0,31.0,11.0
1167742-11-171-1079283,1167742-11-171,1079283,Marisa Perel Craigmyle,Marisa Perel,813 Cole St,San Francisco,CA,94117,2017-11-17T00:00:00.000,,2017-11-17T00:00:00.000,2024-04-15T00:00:00.000,,2308 Union St,San Francisco,94123.0,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,8.0,Haight Ashbury,,POINT (-122.450346 37.766448),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,29.0,7.0,11.0,3.0,29.0
0333400-03-001-0333400,0333400-03-001,333400,Diamond Imports Inc,Kapu Gems Usa,888 Brannan St 1100,San Francisco,CA,94103,2000-01-26T00:00:00.000,,2013-08-20T00:00:00.000,2016-09-13T00:00:00.000,,170 Grant Ave Ste 500,San Francisco,94108.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,6.0,South of Market,,POINT (-122.4052065 37.772019),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,33.0,1.0,10.0,34.0,33.0
1262383-10-201-1118406,1262383-10-201,1118406,Pka Studio Inc.,Pka Studio,1233 Howard St 2c,San Francisco,CA,94103,2020-10-12T00:00:00.000,2022-09-08T00:00:00.000,2020-10-12T00:00:00.000,2021-04-15T00:00:00.000,,,,,,,,,False,False,,,,6.0,South of Market,,POINT (-122.4117945 37.775628),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0398830-01-001-0398830,0398830-01-001,398830,Sally Chin,Sally's Salon & Spa,1680 Post St,San Francisco,CA,94115,1992-11-01T00:00:00.000,,1992-11-01T00:00:00.000,,,1680 Post St,San Francisco,94115.0,CA,8100-8139,Certain Services,Certain Services,False,False,,,,5.0,Japantown,Japantown,POINT (-122.429412 37.785753),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,101.0,4.0,11.0,15.0,101.0
1251168-04-201-0335826,1251168-04-201,335826,Fcb Worldwide Inc,Fcb West,1160 Battery St,San Francisco,CA,94111,2000-01-01T00:00:00.000,,2019-12-18T00:00:00.000,,,13801 Fnb Pkwy,Omaha,68154.0,NE,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.401134 37.801917),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
0357002-01-001-0357002,0357002-01-001,357002,Hoshino Felicia S,Felicia Hoshino Illustration,350 24th Ave #4,San Francisco,CA,94121,2002-06-25T00:00:00.000,2018-06-30T00:00:00.000,2004-01-15T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,1.0,Outer Richmond,,POINT (-122.4835515 37.78299),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
1128881-12-161-1061866,1128881-12-161,1061866,Caitlin Steffen,Caitlin Steffen,2452 15th Ave,San Francisco,CA,94116,2016-12-01T00:00:00.000,2017-01-30T00:00:00.000,2016-12-01T00:00:00.000,2017-01-30T00:00:00.000,,,,,,,,,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.470974 37.742274),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,46.0,10.0,8.0,41.0,46.0
0376329-02-001-0376329,0376329-02-001,376329,Baghdiyan Manuk,Ashba Construction,221 Panorama Dr,San Francisco,CA,94131,2008-12-01T00:00:00.000,2012-12-01T00:00:00.000,2008-12-01T00:00:00.000,2012-12-01T00:00:00.000,,,,,,,,,False,False,,,,7.0,Twin Peaks,,POINT (-122.4524115 37.748925),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,48.0,7.0,8.0,38.0,48.0
1214106-02-191-1098797,1214106-02-191,1098797,"Gc Management Partners, Lp","Gc Management Partners, Lp",123 S Park St,San Francisco,CA,94107,2018-11-20T00:00:00.000,,2018-11-20T00:00:00.000,2019-05-30T00:00:00.000,,20 University Rd # 450ste,Cambridge,2138.0,MA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Financial District/South Beach,,POINT (-122.394072466 37.781236988),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
