uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1211257-01-191-1097540,1211257-01-191,1097540,Jeremy And Lyn-Tise Jones,Bullets To Breakthrough,350 Friedell St,San Francisco,CA,94124.0,2019-01-29T00:00:00.000,2019-01-29T00:00:00.000,2019-01-29T00:00:00.000,2019-01-29T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3706645 37.727703),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,78.0,2.0,9.0,1.0,78.0
1134046-01-171-1064399,1134046-01-171,1064399,Omondi Cleopa,Best Bridge,1912 Mcallister St,San Francisco,CA,94115.0,2017-01-19T00:00:00.000,2017-01-19T00:00:00.000,2017-01-19T00:00:00.000,2017-01-19T00:00:00.000,,,,,,,,,False,False,,,,2.0,Lone Mountain/USF,,POINT (-122.44361 37.777157),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,97.0,7.0,11.0,18.0,97.0
0363934-01-001-0363934,0363934-01-001,363934,Li Zhi Hong,Hair & Hair,1241 Powell St,San Francisco,CA,94133.0,2003-01-02T00:00:00.000,2024-02-29T00:00:00.000,2003-08-01T00:00:00.000,2024-02-29T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.4102555 37.796211),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,6.0,16.0
0411368-01-001-0411368,0411368-01-001,411368,Shukman Gary J,Shukman Gary J,587 34th Ave,San Francisco,CA,94121.0,2007-01-01T00:00:00.000,2018-06-30T00:00:00.000,2007-01-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,1.0,Outer Richmond,,POINT (-122.4945585 37.778004),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
1369411-08-241-1161700,1369411-08-241,1161700,Vidal Efrain Reyes,Waste Coast,116 Templeton Ave,Daly City,CA,94014.0,2024-08-28T00:00:00.000,,2024-08-28T00:00:00.000,,,116 Templeton Ave,Daly City,94014.0,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,,,,POINT (-122.454428981 37.707238997),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0420192-01-001-0420192,0420192-01-001,420192,Himes-Powers Susan K,Susan Himes-Powers,1563 45th Ave,San Francisco,CA,94122.0,1999-09-01T00:00:00.000,,1999-09-01T00:00:00.000,,,1851 38th Ave,San Francisco,94122.0,CA,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.504796 37.757475),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1134571-01-171-1017753,1134571-01-171,1017753,Cowi Olmm Jv,Cowi Olmm Jv,1300 Clay St 700,Oakland,CA,94612.0,2015-08-25T00:00:00.000,,2017-01-23T00:00:00.000,,,555 12th St 1700 Ste,Oakland,94607.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-122.273552037 37.804745006),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1368532-08-241-1161340,1368532-08-241,1161340,Techeer LLC,Techeer LLC,1201 Sutter St Unit 308,San Francisco,CA,94109.0,2024-01-01T00:00:00.000,2024-12-31T00:00:00.000,2024-01-01T00:00:00.000,2024-12-31T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Nob Hill,,POINT (-122.4202355 37.787719195),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,4.0,3.0,21.0,50.0
1156861-08-171-1074229,1156861-08-171,1074229,Yulissa Astrid Perez Y Perez,Yls.Z.P. Cleaning Service,2895 San Bruno Ave #3a,San Francisco,CA,94134.0,2017-08-02T00:00:00.000,2022-06-29T00:00:00.000,2017-08-03T00:00:00.000,2019-06-13T00:00:00.000,,,,,,8100-8139,Certain Services,Certain Services,False,False,,,,9.0,Portola,San Bruno Ave,POINT (-122.4024615 37.725543),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,91.0,2.0,2.0,25.0,91.0
1194356-07-181-0404679,1194356-07-181,404679,Calibre One Inc,"Calbre One, Inc.",1 Montgomery St Ste 450,San Francisco,CA,94104.0,2001-08-08T00:00:00.000,,2017-09-01T00:00:00.000,2019-02-28T00:00:00.000,,595 Pacific Ave Fl 4,San Francisco,94133.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.40243 37.789254),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
