uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1236802-10-191-1107022,1236802-10-191,1107022,Michael D Rudd,Michael D Rudd,750 San Jose Ave Apt 3,San Francisco,CA,94110.0,2019-09-06T00:00:00.000,,2019-09-06T00:00:00.000,,,750 San Jose Ave 3 Apt,San Francisco,94110,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,8.0,Noe Valley,,POINT (-122.423328 37.742922),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,9.0,5.0,22.0,84.0
1254150-06-201-1115129,1254150-06-201,1115129,Button Down Collective Inc.,Button Down,36 Millstone Ter,San Rafael,CA,94903.0,2020-06-15T00:00:00.000,,2020-06-15T00:00:00.000,2020-06-15T00:00:00.000,,3415 Sacaramento St,San Francisco,94118,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,,,,POINT (-122.54314799 38.040196983),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1222821-05-191-0361543,1222821-05-191,361543,Economic Research Services Inc,"Economic Research Services, Inc.",655 Montgomery St,San Francisco,CA,94111.0,2010-02-01T00:00:00.000,2019-10-31T00:00:00.000,2018-07-09T00:00:00.000,2019-10-31T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Chinatown,,POINT (-122.4033885 37.795131),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
0353670-02-001-0353670,0353670-02-001,353670,Cathedral Hill Associates Lp,1333 Gough St Bldg,1333 Gough St,San Francisco,CA,94109.0,2000-01-01T00:00:00.000,,2000-01-01T00:00:00.000,,,1333 Gough St,San Francisco,94109,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,D26,STATION TANKS - ABOVE GROUND,STATION TANKS - ABOVE GROUND,2.0,Japantown,,POINT (-122.4256185 37.785735),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,100.0,4.0,11.0,15.0,100.0
1008853-10-141-0487518,1008853-10-141,487518,Mcclintock Facade Consultg LLC,Mcclintock Facade Consultg LLC,2351 Powell St Apt,San Francisco,CA,94133.0,2014-02-17T00:00:00.000,2023-04-01T00:00:00.000,2014-07-15T00:00:00.000,2022-05-14T00:00:00.000,,,,,,,,,False,False,,,,3.0,North Beach,,POINT (-122.412095272 37.806298856),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,99.0,6.0,3.0,23.0,99.0
1340249-08-231-1149657,1340249-08-231,1149657,"Arris Build Group, Inc.","Arris Build Group, Inc.",1122 Clement St Fl 2,San Francisco,CA,94118.0,2023-08-10T00:00:00.000,,2023-08-10T00:00:00.000,,,1122 Clement St Fl 2,San Francisco,94118,CA,2300-2399,Construction,Construction,False,False,,,,1.0,Inner Richmond,,POINT (-122.4713565 37.782819),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
0165055-01-001-0165055,0165055-01-001,165055,Tchen John Hing,Johns Photo Center,752 Sacramento St,San Francisco,CA,94108.0,1987-08-18T00:00:00.000,2016-05-31T00:00:00.000,1987-08-18T00:00:00.000,2016-05-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.4055395 37.793628),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1347597-11-231-1152878,1347597-11-231,1152878,Wesci,Wesci,75 Roebling St Unit 1e1,Brooklyn,NY,11211.0,2023-03-17T00:00:00.000,,2023-03-17T00:00:00.000,,,75 Roebling St Unit 1e105,Brooklyn,11211,NY,5100-5199,Information,Information,False,False,,,,,,,POINT (-73.954880617 40.716340477),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0087000-01-001-0087000,0087000-01-001,87000,Sky Tad S,Sky Tad S,215 Hearst Ave,San Francisco,CA,94131.0,1974-07-26T00:00:00.000,,1974-07-26T00:00:00.000,,,215 Hearst Ave,San Francisco,94131,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.442606 37.730466),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,95.0,9.0,8.0,41.0,95.0
0205542-01-001-0205542,0205542-01-001,205542,Wong Curtis D,1369-1373 Waller St Apartments,1369 Waller St,San Francisco,CA,94117.0,1977-10-21T00:00:00.000,2021-06-11T00:00:00.000,1977-10-21T00:00:00.000,2021-06-11T00:00:00.000,,,,,,,,,False,False,,,,5.0,Haight Ashbury,,POINT (-122.446098 37.768914),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,25.0,7.0,11.0,3.0,25.0
