uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1325151-02-231-1143456,1325151-02-231,1143456,Corcovado Investment Advisors,Corcovado Investment Advisors,2134 Lawton St,San Francisco,CA,94122.0,2023-02-21T00:00:00.000,,2023-02-21T00:00:00.000,,,2134 Lawton St,San Francisco,94122,CA,5210-5239,Financial Services,Financial Services,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.485959 37.757817),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1326657-03-231-1144026,1326657-03-231,1144026,Werlin Castanon Juarez,Dj Werlin,1445 Mason St Apt 16,San Francisco,CA,94133.0,2023-03-02T00:00:00.000,,2023-03-02T00:00:00.000,,,1445 Mason St Apt 16,San Francisco,94133,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,3.0,Nob Hill,,POINT (-122.412195 37.796796),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,107.0,6.0,3.0,21.0,107.0
1377367-01-251-1005385,1377367-01-251,1005385,Sf Chai LLC,Angelina's,6000 California St,San Francisco,CA,94121.0,2014-10-20T00:00:00.000,,2025-01-02T00:00:00.000,,,Po Box 885462,San Francisco,94188,CA,7220-7229,Food Services,Food Services,False,False,,,,1.0,Outer Richmond,,POINT (-122.481999 37.784232),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,2.0,8.0,4.0,29.0,2.0
1311566-08-221-1137675,1311566-08-221,1137675,Yolanda Amador,Tiny Seeds Preschool,164 Jules Ave,San Francisco,CA,94112.0,2022-07-01T00:00:00.000,,2022-07-01T00:00:00.000,,,164 Jules Ave,San Francisco,94112,CA,,,,False,False,,,,11.0,Oceanview/Merced/Ingleside,,POINT (-122.460939 37.721214),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,64.0,10.0,1.0,24.0,64.0
0373112-02-001-0373112,0373112-02-001,373112,Luo Chaoxiong,Alan Grocery,1304 Mason St,San Francisco,CA,94133.0,2004-01-04T00:00:00.000,2014-04-09T00:00:00.000,2012-06-08T00:00:00.000,2014-04-09T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.41154652 37.795541817),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,6.0,16.0
1033193-07-151-1015798,1033193-07-151,1015798,Gonzalez Miranda Irma,Irma Gonzalez Miranda,1179 Cherry Blosson Ln,Tracy,CA,95377.0,2015-07-08T00:00:00.000,2016-05-20T00:00:00.000,2015-07-08T00:00:00.000,2016-05-20T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.440301007 37.702895998),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1273378-04-211-1122893,1273378-04-211,1122893,Meyer Ventures LLC,Hammiebaby,526 Broderick St,San Francisco,CA,94117.0,2020-04-21T00:00:00.000,2021-06-17T00:00:00.000,2020-04-21T00:00:00.000,2021-06-17T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,5.0,Hayes Valley,,POINT (-122.4392805 37.775259),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,24.0,7.0,11.0,9.0,24.0
1015794-01-151-1007582,1015794-01-151,1007582,Wen Mei Jing,Huasheng Association,4596 Mission St,San Francisco,CA,94112.0,2015-01-01T00:00:00.000,2015-03-09T00:00:00.000,2015-01-01T00:00:00.000,2015-03-09T00:00:00.000,,,,,,,,,False,False,,,,11.0,Outer Mission,Mission Street,POINT (-122.4350415 37.724868),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,94.0,9.0,1.0,28.0,94.0
1037643-08-151-0431167,1037643-08-151,431167,Tightrope Interactive Inc,Download Speed Media,588 Sutter St #551,San Francisco,CA,94102.0,2008-02-20T00:00:00.000,2021-07-15T00:00:00.000,2015-08-14T00:00:00.000,2021-07-15T00:00:00.000,,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.409963 37.789272),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,21.0,19.0
1255743-07-201-1115764,1255743-07-201,1115764,Wash Mart LLC,1010 Wash & Dry,716 2nd Ave Unit 7,San Francisco,CA,94118.0,2020-07-09T00:00:00.000,2024-11-15T00:00:00.000,2020-07-09T00:00:00.000,2020-07-09T00:00:00.000,,,,,,,,,False,False,,,,1.0,Inner Richmond,,POINT (-122.459283 37.775232),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
