uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1172535-12-171-1025287,1172535-12-171,1025287,Brugioni Russell,Brugioni Russell,2185 Oakland Rd,San Jose,CA,95131.0,2012-05-30T00:00:00.000,,2012-05-30T00:00:00.000,,,2185 Oakland Rd,San Jose,95131,CA,,,,False,False,H59,BACKFLOW PREVENTION ASSEMBLY TESTER,BACKFLOW PREVENTION ASSEMBLY TESTER,,,,POINT (-121.903212984 37.398661998),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1276666-05-211-1124038,1276666-05-211,1124038,Clari T Media,Clari T Media,2710 Almondwood Way,Fairfield,CA,94534.0,2021-04-30T00:00:00.000,,2021-04-30T00:00:00.000,,,120 Laguna St,Vallejo,94591,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-122.044298016 38.282057009),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1355315-03-241-1155495,1355315-03-241,1155495,"Aramark Sports & Entertainment Services, LLC",Bayside Brews,24 Willie Mays Plz # View L,San Francisco,CA,94107.0,2024-02-22T00:00:00.000,2024-02-22T00:00:00.000,2024-03-01T00:00:00.000,2024-02-29T00:00:00.000,,,,,,7220-7229,Food Services,Food Services,False,False,,,,,,,,2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1202307-10-181-0371880,1202307-10-181,371880,April Financial Inc,Kabari,1788 19th Ave,San Francisco,CA,94122.0,1999-01-01T00:00:00.000,,2018-10-05T00:00:00.000,2022-04-01T00:00:00.000,,204 Valencia St Apt 6,San Francisco,94103,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,7.0,Inner Sunset,,POINT (-122.4762345 37.754505),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,44.0,10.0,8.0,14.0,44.0
1271998-03-211-1122372,1271998-03-211,1122372,Atlas Technical Consultants LLC,Atlas Technical Consultants LLC,13215 Bee Cave Pkwy Suite B230,Austin,TX,78738.0,2021-03-17T00:00:00.000,,2021-03-17T00:00:00.000,,,5750 Johnston Street Suite 400,Lafayette,70503,LA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-97.946162018 30.313630016),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1329644-04-231-0045646,1329644-04-231,45646,Martin Marietta Northern California Aggregates LLC,"Martin Marietta Northern California Aggregates, LLC",Pier 92,San Francisco,CA,94124.0,1996-01-01T00:00:00.000,,2012-08-31T00:00:00.000,,,4123 Parklake Ave,Raleigh,27612,NC,3100-3399,Manufacturing,Manufacturing,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.392516881 37.794007315),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1056994-03-161-0463486,1056994-03-161,463486,Anelya Grant Inc,Anelya Grant Inc,735 Geary St #303,San Francisco,CA,94109.0,2011-09-27T00:00:00.000,2020-12-30T00:00:00.000,2016-03-01T00:00:00.000,2020-12-30T00:00:00.000,,,,,,,,,False,False,,,,5.0,Tenderloin,,POINT (-122.4154125 37.786167),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,5.0,10.0,36.0,20.0
1199359-08-181-1092152,1199359-08-181,1092152,"Fathom Seafood, Inc.",Pier 45 Seafood,350 Bay St 100357,San Francisco,CA,94133.0,2018-08-30T00:00:00.000,2018-12-31T00:00:00.000,2018-08-30T00:00:00.000,2018-09-25T00:00:00.000,,,,,,4200-4299 4400-4599,Multiple,Wholesale Trade; Retail Trade,False,False,,,,3.0,North Beach,,POINT (-122.412811158 37.805753322),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,99.0,6.0,3.0,23.0,99.0
1290628-11-211-1129307,1290628-11-211,1129307,Mel Dagovitz,2235-2237 Fillmore St Bldg,2235 Fillmore St,San Francisco,CA,94115.0,2021-11-01T00:00:00.000,,2021-11-01T00:00:00.000,,,714 Van Ness Ave,San Francisco,94102,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Pacific Heights,,POINT (-122.4344565 37.790289),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
1016308-01-151-0921327,1016308-01-151,921327,Abuyaghi Roger,655 Bryant St Property,655 Bryant St,San Francisco,CA,94106.0,1990-07-01T00:00:00.000,2023-12-31T00:00:00.000,2014-01-01T00:00:00.000,2023-12-31T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,South of Market,,POINT (-122.399350993 37.778090009),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1139307-03-171-1066906,1139307-03-171,1066906,F&B Properties LLC,F&B Properties,1700 Fillmore Street W St Bldg,San Francisco,CA,94133.0,1990-01-15T00:00:00.000,2017-02-20T00:00:00.000,1990-01-15T00:00:00.000,2017-02-20T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,5.0,Japantown,,POINT (-122.433081899 37.785252079),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,101.0,4.0,11.0,15.0,101.0
0471411-02-001-0471411,0471411-02-001,471411,David Teter Consulting LLC,Teter Engineering,1662 Clay St,San Francisco,CA,94109.0,2012-07-23T00:00:00.000,,2014-06-01T00:00:00.000,,,1662 Clay St,San Francisco,94109,CA,,,,False,False,,,,3.0,Russian Hill,,POINT (-122.420448 37.792737),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,32.0,105.0
1135937-02-171-0938526,1135937-02-171,938526,Baker Places Inc,Baker Places' Robertson Place,921 Lincoln Way,San Francisco,CA,94122.0,1993-01-01T00:00:00.000,,1993-07-01T00:00:00.000,,,170 9th St,San Francisco,94103,CA,,,,False,False,,,,7.0,Inner Sunset,,POINT (-122.4680445 37.765593),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,109.0,10.0,11.0,14.0,109.0
1011081-11-141-1005591,1011081-11-141,1005591,Partners Contracting Inc,Partners Contracting Inc,4320 Redwood Hwy Ste 100,San Rafael,CA,94903.0,2014-11-01T00:00:00.000,,2014-11-01T00:00:00.000,,,4320 Redwood Hwy Ste 100,San Rafael,94903,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.538883026 38.015048005),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0473090-01-001-0473090,0473090-01-001,473090,Arthulia Inc,Arthulia Inc,9 Silliman St 9,San Francisco,CA,94134.0,2012-09-03T00:00:00.000,2019-03-04T00:00:00.000,2012-09-03T00:00:00.000,2017-01-03T00:00:00.000,,,,,,,,,False,False,,,,9.0,Portola,San Bruno Ave,POINT (-122.405328 37.731069),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,91.0,2.0,2.0,25.0,91.0
