uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0394193-02-001-0394193,0394193-02-001,394193,Sw & Pacific Specialty Finance,Check 'n Go,1218 Market St,San Francisco,CA,94102.0,2005-10-12T00:00:00.000,2020-12-18T00:00:00.000,2005-10-12T00:00:00.000,2017-09-23T00:00:00.000,,,,,,,,,False,False,,,,6.0,Tenderloin,Central Market,POINT (-122.415453 37.778589),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,21.0,5.0,10.0,36.0,21.0
1202629-10-181-1011147,1202629-10-181,1011147,Ledger Technologies Inc,Ledger Technologies,156 2nd St,San Francisco,CA,94105.0,2015-01-16T00:00:00.000,2021-12-31T00:00:00.000,2018-10-10T00:00:00.000,2021-12-31T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.399055 37.787229),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
1382783-03-251-1167425,1382783-03-251,1167425,Lmi Consulting LLC,Lmi Consulting LLC,1826 47th Ave,San Francisco,CA,94122.0,2024-08-12T00:00:00.000,,2024-08-12T00:00:00.000,,,7940 Jones Branch Dr Ste T45,Tysons,22102.0,VA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,4.0,Sunset/Parkside,,POINT (-122.5061235 37.752381),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
0444032-03-999-0444032,0444032-03-999,444032,Le Tony,Centurion Wealth Management,2360 Donegal Ave,S San Fran,CA,94080.0,2009-12-31T00:00:00.000,2018-06-30T00:00:00.000,2012-08-20T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.45264196 37.640498009),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0490237-01-001-0490237,0490237-01-001,490237,Qvd Properties LLC,2642 Gough Street Apartments,2642 Gough St,San Francisco,CA,94123.0,2014-07-01T00:00:00.000,2017-12-31T00:00:00.000,2014-07-01T00:00:00.000,2017-03-10T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.4269415 37.797822),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
1182498-03-181-1015452,1182498-03-181,1015452,Barahona Jorge,Jorge Barahona Handyman Services,1027 Ingerson Ave,San Francisco,CA,94124.0,2015-07-03T00:00:00.000,2019-09-09T00:00:00.000,2018-03-19T00:00:00.000,2019-09-09T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.393736 37.719207),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,88.0,2.0,9.0,1.0,88.0
0404762-03-001-0404762,0404762-03-001,404762,Delano Retail Partners LLC,Delano Iga Market #12,1245 South Van Ness Ave,San Francisco,CA,94110.0,2007-01-01T00:00:00.000,2010-12-04T00:00:00.000,2007-01-01T00:00:00.000,2010-12-04T00:00:00.000,,,,,,,,,False,False,,,,9.0,Mission,,POINT (-122.4158625 37.753299),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1282149-07-211-1126141,1282149-07-211,1126141,Ahmed Musa,Five Markets,2824 24th St,San Francisco,CA,94110.0,2021-07-14T00:00:00.000,,2021-07-14T00:00:00.000,,,2824 24th St,San Francisco,94110.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,H07,"RETAIL MKTS W/FOOD PREP (UNDER 5,001)","RETAIL MKTS W/FOOD PREP (UNDER 5,001)",9.0,Mission,Lower 24th Street,POINT (-122.4087165 37.753056),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1026237-04-151-1012673,1026237-04-151,1012673,H K Jackson Street Holdings LLC,H&K Jackson Street Holdings LLC,3080 Jackson St,San Francisco,CA,94118.0,2014-09-05T00:00:00.000,,2014-09-05T00:00:00.000,,,1808 Vallejo St 6 Apt,San Francisco,94123.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Pacific Heights,,POINT (-122.4458145 37.791279),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,8.0,6.0,30.0,102.0
1353653-02-241-0384167,1353653-02-241,384167,Professional Skin & Body Care Inc,Professional Skin And Body Care Inc.,1651 Noriega St #,San Francisco,CA,94122.0,2005-01-01T00:00:00.000,,2005-01-01T00:00:00.000,,,1651 Noriega St,San Francisco,94122.0,CA,8100-8139,Certain Services,Certain Services,False,False,,,,,,,,2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
