uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0170640-06-001-0170640,0170640-06-001,170640,Dissmeyer John H & Holly Ann,J & H Properties,812 Arguello Bl,San Francisco,CA,94118.0,1988-05-17T00:00:00.000,2022-06-21T00:00:00.000,2012-07-20T00:00:00.000,2017-01-23T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,1.0,Lone Mountain/USF,,POINT (-122.4580995 37.775016),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,12.0,8.0,4.0,18.0,12.0
1335493-06-231-1147691,1335493-06-231,1147691,John Joseph Legaspi,Sf Association Of Performing Artists,709 Clayton St Apt 1,San Francisco,CA,94117.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,2024-05-30T00:00:00.000,,709 Clayton St N Apt 1,San Francisco,94117.0,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,8.0,Haight Ashbury,,POINT (-122.4486225 37.768518),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,29.0,7.0,11.0,3.0,29.0
1017659-01-151-1008448,1017659-01-151,1008448,425 Mason Lp,425 Mason Lp,425 Mason St,San Francisco,CA,94102.0,2011-05-27T00:00:00.000,2016-05-19T00:00:00.000,2011-05-27T00:00:00.000,2016-05-19T00:00:00.000,,,,,,,,,False,False,,,,3.0,Tenderloin,,POINT (-122.4102105 37.787508),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,36.0,50.0
1074022-05-161-0322451,1074022-05-161,322451,Rivero Jorge F,Rivero,1538 Shafter Ave Apt B,San Francisco,CA,94124.0,2012-01-01T00:00:00.000,2017-12-31T00:00:00.000,2016-01-01T00:00:00.000,2017-12-31T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3894475 37.73061),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
0407612-01-999-0407612,0407612-01-999,407612,Fonseca Valeria N,Fonseca Valeria N,8 Creekwood Ct,Pittsburg,CA,94565.0,2007-01-01T00:00:00.000,2018-06-30T00:00:00.000,2007-01-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-121.866437971 37.994435983),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1175853-01-181-1082215,1175853-01-181,1082215,"Nearshore Systems Us, Inc.",True North,8 Cadiz Cir,Redwood City,CA,94065.0,2018-01-01T00:00:00.000,2019-06-30T00:00:00.000,2018-01-01T00:00:00.000,2019-06-30T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-122.246556022 37.528412015),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1342533-09-231-1150675,1342533-09-231,1150675,V3 Electric,V3 Electric,9210 Beatty Dr,Sacramento,CA,95826.0,2023-09-12T00:00:00.000,,2023-09-12T00:00:00.000,,,9210 Beatty Dr,Sacramento,95826.0,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.357767089 38.538596262),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1008136-09-141-1004306,1008136-09-141,1004306,Davis Alex,Salon De Union,1933 Union St,San Francisco,CA,94123.0,2014-09-25T00:00:00.000,2014-11-23T00:00:00.000,2014-09-25T00:00:00.000,2014-11-23T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,Union Street,POINT (-122.431158 37.797408),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
1220362-05-191-1101428,1220362-05-191,1101428,Marcos Elvin Sanchez,Marcos Elvin Sanchez Construction,12279 P.O. Box,San Francisco,CA,94112.0,2019-05-01T00:00:00.000,2022-06-29T00:00:00.000,2019-05-01T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,2300-2399,Construction,Construction,False,False,,,,11.0,Outer Mission,,POINT (-122.44011 37.71769),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,80.0,9.0,1.0,28.0,80.0
0379889-01-001-0379889,0379889-01-001,379889,Gold Gate Foods Inc,Del Taco,711 Market St,San Francisco,CA,94103.0,2004-08-16T00:00:00.000,2013-09-06T00:00:00.000,2004-08-16T00:00:00.000,2013-09-06T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.4037035 37.787031),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,8.0,32.0
0305050-01-001-0305050,0305050-01-001,305050,Cheung Raymond Y,Raymond Cheung Dc Lac,1200 Gough St 550,San Francisco,CA,94109.0,1997-04-14T00:00:00.000,2018-04-30T00:00:00.000,2007-06-07T00:00:00.000,2018-04-30T00:00:00.000,,,,,,,,,False,False,,,,2.0,Western Addition,,POINT (-122.424472837 37.784384636),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,100.0,4.0,11.0,39.0,100.0
0345303-01-001-0345303,0345303-01-001,345303,Brand Mark D/Flowers Darryl W,Blind Ambition,425 2nd St Ste 601,San Francisco,CA,94107.0,2001-01-01T00:00:00.000,2019-06-30T00:00:00.000,2003-04-01T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.394429 37.784133),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,30.0,1.0,10.0,8.0,30.0
0402232-01-001-0402232,0402232-01-001,402232,Ritch Michael J,Jean Henry School Of Art,2640 Ocean Ave,San Francisco,CA,94132.0,2006-09-24T00:00:00.000,,2006-09-24T00:00:00.000,,,1519 Oak St Apt 2,San Francisco,94117.0,CA,4400-4599 7100-7199,Multiple,"Retail Trade; Arts, Entertainment, and Recreation",False,False,,,,7.0,West of Twin Peaks,,POINT (-122.473852723 37.731988989),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,62.0,10.0,8.0,41.0,62.0
