uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0403662-01-001-0403662,0403662-01-001,403662,11th Street Property LLC,11th Street Property LLC,438 8th St,San Francisco,CA,94103.0,2005-05-18T00:00:00.000,,2005-05-18T00:00:00.000,,,438 8th St,San Francisco,94103.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,South of Market,,POINT (-122.408109 37.77327),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1152201-06-171-0454405,1152201-06-171,454405,Walker Telecomm Inc,"Walker Telecomm, Inc.",1995 Highway 65,Wheatland,CA,95692.0,2010-11-30T00:00:00.000,,2017-06-27T00:00:00.000,,,1995 State Highway 65,Wheatland,95692.0,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.428411026 39.012719998),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0002289-01-001-0002289,0002289-01-001,2289,Dryden Margoles Etal,Dryden Margoles Etal,555 Montgomery St 750,San Francisco,CA,94111.0,1968-10-01T00:00:00.000,2017-12-31T00:00:00.000,2011-05-01T00:00:00.000,2014-04-30T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.4034515 37.794402),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1044366-11-151-1020776,1044366-11-151,1020776,Rodriguez Irazoque Lucia,Lucia De Chilaca,1754 La Salle Ave,San Francisco,CA,94124.0,2015-11-12T00:00:00.000,2019-06-30T00:00:00.000,2015-11-12T00:00:00.000,2015-11-30T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3913915 37.738341),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1179134-02-181-1083313,1179134-02-181,1083313,"United Fire Sprinklers, Inc.","United Fire Sprinklers, Inc",80 W G St #A,Los Banos,CA,93635.0,2018-02-07T00:00:00.000,2018-04-25T00:00:00.000,2018-02-08T00:00:00.000,2018-04-25T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-120.854950967 37.067556999),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0413732-01-001-0413732,0413732-01-001,413732,Endres Abbigail J,Abbigail J Endres Ma Lmft,3972 24th St,San Francisco,CA,94114.0,2007-01-01T00:00:00.000,,2007-01-01T00:00:00.000,2021-09-22T00:00:00.000,,32 Eagle St,San Francisco,94114.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,8.0,Noe Valley,24th St,POINT (-122.4312795 37.751715),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1199142-08-181-1092045,1199142-08-181,1092045,"Ma Cow Hollow, LLC",Modern Acupuncture San Francisco,3214 Fillmore St,San Francisco,CA,94123.0,2018-08-28T00:00:00.000,2020-03-20T00:00:00.000,2018-08-28T00:00:00.000,2020-03-20T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.4356895 37.799271),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
1010924-11-141-1005540,1010924-11-141,1005540,Wow Vo Inc,Wow Vo Inc,750 Sutter St,San Francisco,CA,94109.0,2014-10-01T00:00:00.000,,2014-10-01T00:00:00.000,,,Po Box 10193,Zephyr Cove,89448.0,NV,7210-7219,Accommodations,Accommodations,False,True,,,,3.0,Nob Hill,,POINT (-122.4127665 37.788867),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,21.0,50.0
0188988-02-999-0188988,0188988-02-999,188988,Basic Modular Facilities Inc,Basic Modular Facilities Inc,723 Camino Plz #313,San Bruno,CA,94066.0,1998-02-19T00:00:00.000,,1998-02-19T00:00:00.000,,,723 Camino Plz # 313,San Bruno,94066.0,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.416429917 37.627586278),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1261901-10-201-0371832,1261901-10-201,371832,Aspect Foundation Inc,Aspect Foundation,1201 Howard St Ste E,San Francisco,CA,94103.0,1985-01-01T00:00:00.000,,2020-09-01T00:00:00.000,2021-12-31T00:00:00.000,,870 Market St Ste 409,San Francisco,94102.0,CA,,,,False,False,,,,6.0,South of Market,,POINT (-122.4115875 37.775943),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
