uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0468127-01-001-0468127,0468127-01-001,468127,Tung Yu I A,At Travel & Tour Services,731 33rd Ave #A,San Francisco,CA,94121.0,2012-04-18T00:00:00.000,,2012-04-18T00:00:00.000,,,"245a Clement St, Ste 205",San Francisco,94118.0,CA,5100-5199,Information,Information,False,False,,,,1.0,Outer Richmond,,POINT (-122.49333 37.775277),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
1254588-06-201-1115298,1254588-06-201,1115298,Scale Ai Government Inc,"Scale Ai Government, Inc.",303 2nd Street (South Tower) Fl 5,San Francisco,CA,94107.0,2020-06-17T00:00:00.000,,2020-06-17T00:00:00.000,,,155 5th St Fl 6,San Francisco,94103.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Financial District/South Beach,,POINT (-122.39659024 37.785480981),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,30.0,1.0,10.0,8.0,30.0
1365916-07-241-1160283,1365916-07-241,1160283,Wright Residential Construction LLC,Polk Street,2944 Polk St,San Francisco,CA,94109.0,2024-07-10T00:00:00.000,,2024-07-10T00:00:00.000,,,7710 Bell Rd,Windsor,95492.0,CA,2300-2399,Construction,Construction,False,False,,,,2.0,Russian Hill,,POINT (-122.423148 37.804068),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,107.0,4.0,6.0,32.0,107.0
0150100-06-001-0150100,0150100-06-001,150100,Kumana Sarosh D,Ofarrell Associates,309 Steiner St B,San Francisco,CA,94117.0,1985-03-01T00:00:00.000,,1989-03-28T00:00:00.000,2014-12-31T00:00:00.000,,1201 Fulton St # 1suite,San Francisco,94117.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,5.0,Haight Ashbury,,POINT (-122.43216 37.772045),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,26.0,4.0,11.0,3.0,26.0
1063926-04-161-0318107,1063926-04-161,318107,Diaz Rosa Emilia,Lady D's Cleaning,825 Front St #103,San Francisco,CA,94111.0,2009-01-09T00:00:00.000,,2016-04-26T00:00:00.000,,,825 Front St Apt 103,San Francisco,94111.0,CA,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.400594 37.798974),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
1261255-10-201-1083504,1261255-10-201,1083504,"Crv, LLC",Crv,52 Zoe St,San Francisco,CA,94107.0,2018-01-29T00:00:00.000,,2020-08-01T00:00:00.000,,,300 Hamilton Ave # 3,Palo Alto,94301.0,CA,5210-5239,Financial Services,Financial Services,False,False,,,,6.0,South of Market,,POINT (-122.396103 37.779849),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1268313-01-211-1120865,1268313-01-211,1120865,Krista Gaston,Krista Gaston,2 Harold Ave,San Francisco,CA,94112.0,2021-01-27T00:00:00.000,2021-01-27T00:00:00.000,2021-01-27T00:00:00.000,2021-01-27T00:00:00.000,,,,,,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,11.0,Oceanview/Merced/Ingleside,,POINT (-122.4529785 37.719),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,81.0,10.0,1.0,24.0,81.0
0450737-01-001-0450737,0450737-01-001,450737,Totah Naim B,Totah Construction,2201 Bryant St,San Francisco,CA,94110.0,2010-07-09T00:00:00.000,,2010-07-09T00:00:00.000,,,2201 Bryant St,San Francisco,94110.0,CA,2300-2399,Construction,Construction,False,False,,,,9.0,Mission,,POINT (-122.4094725 37.759095),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
0472328-01-001-0472328,0472328-01-001,472328,Kaufman Jenya A,Jenya A Kaufman,2019 Webster St,San Francisco,CA,94115.0,2012-08-27T00:00:00.000,,2012-08-27T00:00:00.000,,,4111 18th St 7 Ste,San Francisco,94114.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,2.0,Pacific Heights,,POINT (-122.432274 37.789337),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
1052426-02-161-1024802,1052426-02-161,1024802,Block Russell,Russell Block,2251 42nd Ave,San Francisco,CA,94116.0,2015-01-01T00:00:00.000,2022-06-29T00:00:00.000,2015-01-01T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.5008675 37.744722),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
