uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0321255-02-001-0321255,0321255-02-001,321255,Nasuti Ronda M,Ronda Nasuti,1979 Union St #4,San Francisco,CA,94123.0,2008-10-08T00:00:00.000,,2008-10-08T00:00:00.000,2010-04-10T00:00:00.000,,2079 28th Ave,San Francisco,94116.0,CA,,,,False,False,,,,2.0,Marina,Union Street,POINT (-122.431653 37.797345),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
0489380-01-001-0489380,0489380-01-001,489380,Shasta Ventures Mgmt LLC,Shasta Ventures,27 S Park St Ste 101,San Francisco,CA,94107.0,2013-09-15T00:00:00.000,,2013-09-15T00:00:00.000,2020-09-30T00:00:00.000,,3130 Alpine Rd Ste 288-446,Portola Valley,94028.0,CA,5210-5239,Financial Services,Financial Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.393213382 37.781963826),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
0477267-01-001-0477267,0477267-01-001,477267,More Than A Meeting LLC,More Global Group,2335 Larkin St Apt 7,San Francisco,CA,94109.0,2013-03-07T00:00:00.000,2015-05-30T00:00:00.000,2013-03-07T00:00:00.000,2015-05-30T00:00:00.000,,,,,,,,,False,False,,,,3.0,Russian Hill,,POINT (-122.42115 37.799406),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,107.0,4.0,6.0,32.0,107.0
0391761-07-001-0391761,0391761-07-001,391761,Bay Bread LLC,Boulange De Columbus,543 Columbus Ave,San Francisco,CA,94133.0,2005-10-10T00:00:00.000,2015-09-12T00:00:00.000,2006-06-20T00:00:00.000,2015-09-12T00:00:00.000,,,,,,,,,False,False,,,,3.0,Chinatown,North Beach,POINT (-122.4098055 37.799883),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,6.0,106.0
1322116-01-231-1142182,1322116-01-231,1142182,Airtron Heating And Air Conditioning,Airtron Heating And Air Conditioning,451 Angus Dr,Gonzales,CA,93926.0,2023-01-19T00:00:00.000,,2023-01-19T00:00:00.000,,,451 Angus Dr,Gonzales,93926.0,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.434718995 36.508844018),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1230734-08-191-1105407,1230734-08-191,1105407,Hi City 1 LLC,Hi City,220 Bush St,San Francisco,CA,94104.0,2019-08-13T00:00:00.000,,2019-08-13T00:00:00.000,,,525 Cypress Ave,San Bruno,94066.0,CA,7220-7229,Food Services,Food Services,False,False,H25,"RESTAURANT 1,000 - 2,000 SQFT","RESTAURANT 1,000 - 2,000 SQFT",3.0,Financial District/South Beach,,POINT (-122.4012825 37.791225),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1187240-05-181-1087311,1187240-05-181,1087311,John Raul Somoza,John Somoza,62 Havelock St,San Francisco,CA,94112.0,2018-05-01T00:00:00.000,,2018-05-01T00:00:00.000,,,62 Havelock St,San Francisco,94112.0,CA,7210-7219,Accommodations,Accommodations,False,True,,,,11.0,Outer Mission,,POINT (-122.442822 37.727046),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,94.0,9.0,1.0,28.0,94.0
0450986-01-001-0450986,0450986-01-001,450986,Chan Jonathan C,Jt Painting & Handywork,145 Madrone Ave,San Francisco,CA,94127.0,2010-07-20T00:00:00.000,,2010-07-20T00:00:00.000,2019-05-20T00:00:00.000,,2471 16th Ave,San Francisco,94116.0,CA,,,,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.467662 37.740888),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,46.0,10.0,8.0,41.0,46.0
0345470-02-001-0345470,0345470-02-001,345470,Smyle Lawrence,"Lawrence Smyle, Ma, Pt, Cscs",2 Hillview Ct,San Francisco,CA,94124.0,2003-02-27T00:00:00.000,2021-04-01T00:00:00.000,2003-02-27T00:00:00.000,2021-04-01T00:00:00.000,,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3845065 37.735488),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
0168684-01-003-0168684,0168684-01-003,168684,Fregosi & Company Inc.,Fregosi & Company Inc,1812 Polk St,San Francisco,CA,94109.0,1988-01-01T00:00:00.000,2020-04-01T00:00:00.000,2011-05-01T00:00:00.000,2014-09-30T00:00:00.000,,,,,,,,,False,False,,,,3.0,Russian Hill,Middle Polk,POINT (-122.420961 37.793691),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,32.0,105.0
