uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1180605-02-181-1084296,1180605-02-181,1084296,Tatiana Martins Cruz,Rush Passport And Visa Service,1770 Post St Unit 236,San Francisco,CA,94115.0,2018-02-28T00:00:00.000,2019-06-30T00:00:00.000,2018-02-28T00:00:00.000,2019-06-30T00:00:00.000,,,,,,,,,False,False,,,,5.0,Japantown,Japantown,POINT (-122.430897 37.7856),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,101.0,4.0,11.0,15.0,101.0
1046142-12-151-1021621,1046142-12-151,1021621,Jack Phillips,Jack Phillips,277 Henry St,San Francisco,CA,94114.0,2015-06-01T00:00:00.000,2019-12-31T00:00:00.000,2015-06-01T00:00:00.000,2018-04-30T00:00:00.000,,,,,,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.4370845 37.766304),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,113.0,7.0,5.0,5.0,113.0
1233288-09-191-0368120,1233288-09-191,368120,Adenza Inc,"Calypso Technology, Inc.",595 Market St Ste 700,San Francisco,CA,94105.0,1997-06-19T00:00:00.000,,2005-01-01T00:00:00.000,2022-03-31T00:00:00.000,,151 W 42nd St Fl 26,New York,10036,NY,5100-5199,Information,Information,False,False,D04,PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY,PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY,6.0,Financial District/South Beach,,POINT (-122.4009585 37.789353),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
0189101-04-001-0189101,0189101-04-001,189101,Le Paul T Etal,1474 15th St Apts,1474 15th St,San Francisco,CA,94103.0,1988-04-21T00:00:00.000,,2007-04-01T00:00:00.000,2013-12-31T00:00:00.000,,Po Box 983,Daly City,94017,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,9.0,Mission,,POINT (-122.417154 37.767042),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1022394-03-151-1010825,1022394-03-151,1010825,Kurzenhauser Kurt,1760 Waller St,1760 Waller St,San Francisco,CA,94117.0,2015-03-01T00:00:00.000,2017-05-31T00:00:00.000,2015-03-01T00:00:00.000,2017-05-31T00:00:00.000,,,,,,,,,False,False,,,,5.0,Haight Ashbury,,POINT (-122.4527445 37.768527),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,25.0,7.0,11.0,3.0,25.0
1158979-08-171-1002708,1158979-08-171,1002708,Macadamian Incorporated,Macadamian Incorporated,94133 Stockton St Ste 300,San Francisco,CA,94133.0,2014-08-01T00:00:00.000,2023-08-06T00:00:00.000,2016-06-01T00:00:00.000,2023-08-06T00:00:00.000,,,,,,,,,False,False,,,,3.0,North Beach,,POINT (-122.409546 37.80235),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
1176311-01-181-1082427,1176311-01-181,1082427,Tommy Leung,Tnc Driver,1886 25th Ave,San Francisco,CA,94122.0,2018-01-01T00:00:00.000,2021-01-01T00:00:00.000,2018-01-01T00:00:00.000,2021-01-01T00:00:00.000,,,,,,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4825435 37.75239),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
0381970-12-001-0381970,0381970-12-001,381970,Talk Free Inc,Ahram Tf,101 Townsend St 301,San Francisco,CA,94107.0,2004-11-01T00:00:00.000,2018-06-30T00:00:00.000,2010-07-23T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Mission Bay,,POINT (-122.390478 37.780227),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,4.0,31.0
1343927-10-231-1151288,1343927-10-231,1151288,Fitnass Fitness,Fitnass Fitness,1137 Mason Ct Unit A,San Francisco,CA,94130.0,2023-09-17T00:00:00.000,,2023-09-17T00:00:00.000,,,1137 Mason Ct Unit A,San Francisco,94130,CA,4400-4599 6100-6299,Multiple,Retail Trade; Private Education and Health Services,False,False,,,,6.0,Treasure Island,,POINT (-122.377365 37.828602),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,36.0,1.0,10.0,37.0,36.0
0404812-02-999-0404812,0404812-02-999,404812,Portugal Leonardo,Elecix Electric,1299 Sherwood Dr,Concord,CA,94521.0,2012-03-28T00:00:00.000,2023-05-31T00:00:00.000,2012-03-28T00:00:00.000,2023-05-31T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.99747 37.959623005),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1289850-10-211-1123968,1289850-10-211,1123968,Alfie Holdings,Alfie Holdings,3070 California St Apt 103,San Francisco,CA,94115.0,2021-04-28T00:00:00.000,,2021-10-01T00:00:00.000,,,126 Grijalva Dr,San Francisco,94132,CA,,,,False,False,,,,2.0,Pacific Heights,,POINT (-122.445063 37.787733),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,8.0,6.0,30.0,102.0
0428670-05-001-0428670,0428670-05-001,428670,Shmargal Naftaly,Midtown Jewelry & Loan,948 Market St,San Francisco,CA,94102.0,2008-05-01T00:00:00.000,2017-02-19T00:00:00.000,2011-03-31T00:00:00.000,2017-02-19T00:00:00.000,,,,,,,,,False,False,,,,3.0,Tenderloin,Central Market,POINT (-122.4089775 37.783719),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,5.0,10.0,36.0,19.0
1147296-05-171-1070576,1147296-05-171,1070576,Vismaya Lhi,Teatro Mistral,992 Oak St,San Francisco,CA,94142.0,2017-05-22T00:00:00.000,,2017-05-22T00:00:00.000,2022-03-28T00:00:00.000,,Po Box 15466,San Francisco,94115,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,5.0,Hayes Valley,,POINT (-122.43559803 37.773591987),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,26.0,4.0,11.0,9.0,26.0
