uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0441196-01-001-0441196,0441196-01-001,441196,Boonsombuti Teerut Pairach Pil,Home Plate,2274 Lombard St,San Francisco,CA,94123.0,2009-08-01T00:00:00.000,2014-06-26T00:00:00.000,2009-08-01T00:00:00.000,2014-06-26T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,Lombard Street,POINT (-122.4389565 37.799757),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
0395379-05-001-0395379,0395379-05-001,395379,Mulhall Adrian S,Marvel Architecture,1278 25th Ave 2,San Francisco,CA,94122.0,2006-02-01T00:00:00.000,2021-06-01T00:00:00.000,2011-12-28T00:00:00.000,2017-09-25T00:00:00.000,,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.483268 37.763712),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1204919-11-181-0006769,1204919-11-181,6769,Cresalia Jewelers Inc,Cresalia Jewelers,266 Sutter St 3rd Fl,San Francisco,CA,94108.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,,266 Sutter St Fl 3,San Francisco,94108.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,WM26,PRESCRIPTION/JEWELERS SCALES,PRESCRIPTION/JEWELERS SCALES,3.0,Financial District/South Beach,,POINT (-122.405013 37.789866),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
0470286-01-999-0470286,0470286-01-999,470286,Balingit Jacqueline B,Jacqueline B Balingit,234 Saint Catherine Dr,Daly City,CA,94015.0,2011-07-01T00:00:00.000,2018-06-30T00:00:00.000,2011-07-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.481882983 37.678617983),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1364274-06-241-0457548,1364274-06-241,457548,Bruder Ron A,Aire Master Of The North Bay,4200 Nord Hwy Apt 127,Chico,CA,95973.0,2011-04-15T00:00:00.000,,2024-06-19T00:00:00.000,,,4200 Nord Hwy Apt 127,Chico,95973.0,CA,,,,False,False,,,,,,,POINT (-121.892345008 39.777428014),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1197098-08-181-1091120,1197098-08-181,1091120,Jia Han,678 Precita Ave,678 Precita Ave,San Francisco,CA,94110.0,2018-08-05T00:00:00.000,,2018-08-05T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999.0,CA,7210-7219,Accommodations,Accommodations,False,True,,,,9.0,Bernal Heights,,POINT (-122.4080775 37.747971),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,60.0,9.0,2.0,2.0,60.0
1167265-11-171-1079042,1167265-11-171,1079042,Lucy Petricka,Lucy Marie Photography,400 28th Ave Apt 10,San Francisco,CA,94121.0,2017-11-10T00:00:00.000,2019-06-30T00:00:00.000,2017-11-10T00:00:00.000,2019-06-30T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,1.0,Outer Richmond,,POINT (-122.487903 37.78164),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
1144794-05-171-1069524,1144794-05-171,1069524,Jamie Hampton,Dry Needling Clinic Of San Francisco,870 Market St 813,San Francisco,CA,94102.0,2017-04-01T00:00:00.000,2021-06-30T00:00:00.000,2017-04-01T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.407434 37.785114),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
1292346-11-211-1127679,1292346-11-211,1127679,Ryan Rosh,Rosh.Homes,167 San Antonio Rd Ste 1,Los Altos,CA,94022.0,2021-09-01T00:00:00.000,2022-05-01T00:00:00.000,2021-11-25T00:00:00.000,2022-02-01T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,,,,POINT (-122.113611997 37.37984802),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1217195-03-191-1084935,1217195-03-191,1084935,"Kralowec Law, P.C.","Kralowec Law, P.C.",750 Battery St Ste 700,San Francisco,CA,94111.0,2018-01-01T00:00:00.000,,2018-10-01T00:00:00.000,2022-04-14T00:00:00.000,,3132a 24th St,San Francisco,94110.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.400648 37.798335),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
