uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1166886-11-171-1078842,1166886-11-171,1078842,Daniel Hockenmaier,Daniel Hockenmaier,2030 Vallejo St Apt 305,San Francisco,CA,94123.0,2017-11-06T00:00:00.000,2018-08-15T00:00:00.000,2017-11-06T00:00:00.000,2018-08-15T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,2.0,Marina,,POINT (-122.430888 37.796058),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,13.0,102.0
0935119-02-001-0935119,0935119-02-001,935119,Yuan Zi Yang & Tan Winnie,Newdigit Solutions,1072 Munich St,San Francisco,CA,94112.0,1994-10-13T00:00:00.000,2017-05-24T00:00:00.000,2013-09-13T00:00:00.000,2016-06-30T00:00:00.000,,,,,,,,,False,False,,,,11.0,Excelsior,,POINT (-122.4347805 37.711323),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,58.0,9.0,1.0,7.0,58.0
1310627-07-221-1137277,1310627-07-221,1137277,Daniel Shelton,Shelton Electric,6091 Deborah Court Ct,Rohnert Park,CA,94928.0,2022-07-26T00:00:00.000,,2022-07-26T00:00:00.000,,,6091 Deborah Court Ct,Rohnert Park,94928.0,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.69694904 38.351470986),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0433380-01-001-0433380,0433380-01-001,433380,Wei Lin,Asian Arts Studio,80 Springfield Dr,San Francisco,CA,94132.0,2008-10-01T00:00:00.000,2016-03-03T00:00:00.000,2008-10-01T00:00:00.000,2016-03-03T00:00:00.000,,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4878085 37.732608),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,62.0,10.0,8.0,35.0,62.0
1299004-02-221-0371880,1299004-02-221,371880,April Financial Inc,April Distributor,204 Valencia St Unit 6,San Francisco,CA,94103.0,1999-01-01T00:00:00.000,,2022-02-28T00:00:00.000,,,204 Valencia St Apt 6,San Francisco,94103.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,9.0,Mission,,POINT (-122.422653 37.769625),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,20.0,37.0
0483096-01-001-0483096,0483096-01-001,483096,Ip Wing Keung & Koon Shuk Mei,Meranda Dry Cleaning,1364 Church St,San Francisco,CA,94114.0,2013-09-10T00:00:00.000,2021-01-01T00:00:00.000,2013-09-10T00:00:00.000,2014-10-31T00:00:00.000,,,,,,,,,False,False,,,,8.0,Noe Valley,,POINT (-122.427477 37.748988),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1175989-01-181-1008929,1175989-01-181,1008929,Jason Hwang M.D. Inc,Lemonaid Health,150 Spear St Ste 350,San Francisco,CA,94105.0,2015-02-02T00:00:00.000,2016-06-15T00:00:00.000,2015-02-02T00:00:00.000,2016-06-15T00:00:00.000,,,,,,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.393628 37.791756),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,1.0,10.0,8.0,108.0
0106025-01-001-0106025,0106025-01-001,106025,Chan Phillip K,Chans Trains & Hobbies,2450 Van Ness Ave,San Francisco,CA,94109.0,1977-04-01T00:00:00.000,2016-03-31T00:00:00.000,1977-04-01T00:00:00.000,2016-03-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,Russian Hill,,POINT (-122.4235215 37.798371),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,32.0,105.0
0911744-56-001-0911744,0911744-56-001,911744,Starbucks Corporation,Starbucks Coffee #5726,1255 Battery St 600,San Francisco,CA,94111.0,1992-03-03T00:00:00.000,,2000-05-27T00:00:00.000,,,Po Box 34442 Tax2,Seattle,98124.0,WA,,,,False,False,H25 POS01,Multiple,"RESTAURANT 1,000 - 2,000 SQFT; POINT OF SALES",3.0,Financial District/South Beach,,POINT (-122.402196 37.802493),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
1375019-11-241-1164081,1375019-11-241,1164081,Bradley K. Kauwe,Bradley K. Kauwe,4200 18th St Ste 204,San Francisco,CA,94114.0,2024-11-09T00:00:00.000,,2024-11-09T00:00:00.000,,,4200 18th St Ste 204,San Francisco,94114.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,8.0,Castro/Upper Market,Market/Castro,POINT (-122.4363375 37.761003),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
