uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0146767-02-001-0146767,0146767-02-001,146767,Wong Richard W,Richard W Wong Cpa,736 Sacramento St,San Francisco,CA,94108.0,1984-06-01T00:00:00.000,,2012-01-01T00:00:00.000,,,736 Sacramento St,San Francisco,94108.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.4053325 37.793637),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
0368880-01-001-0368880,0368880-01-001,368880,Coit Staffing Inc,O Television,500 Sansome St Ste 510,San Francisco,CA,94111.0,2003-07-31T00:00:00.000,2022-06-29T00:00:00.000,2007-12-12T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Chinatown,,POINT (-122.401206 37.795149),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,6.0,108.0
0473414-01-001-0473414,0473414-01-001,473414,Golden Skate Company LLC,Golden Skate Company,2363 Van Ness Ave 202,San Francisco,CA,94109.0,2012-07-26T00:00:00.000,2019-06-30T00:00:00.000,2012-07-26T00:00:00.000,2015-06-01T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,,POINT (-122.4239895 37.797435),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,13.0,102.0
0422116-01-001-0422116,0422116-01-001,422116,Zoe Ventures Inc,California Weight Clinic,1700 Union St,San Francisco,CA,94123.0,2007-10-18T00:00:00.000,2020-08-31T00:00:00.000,2007-10-18T00:00:00.000,2020-08-31T00:00:00.000,,,,,,,,,False,False,,,,2.0,Marina,Union Street,POINT (-122.4274995 37.798362),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
1278620-05-211-1124789,1278620-05-211,1124789,David Lieberman,Gravity Learning,2677 Stamford Row,South San Francisco,CA,94080.0,2021-05-24T00:00:00.000,2022-06-30T00:00:00.000,2021-05-24T00:00:00.000,2022-06-30T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-122.468314023 37.646271003),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0110212-02-001-0110212,0110212-02-001,110212,Wu Shih Chi & Helen,5125-31 Geary Bl Apartments,5125 Geary Blvd,San Francisco,CA,94118.0,1977-02-11T00:00:00.000,,1977-02-11T00:00:00.000,,,4829 Geary Blvd,San Francisco,94118.0,CA,,,,False,False,,,,1.0,Outer Richmond,Geary Boulevard,POINT (-122.4744885 37.780245),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,29.0,5.0
1025800-04-151-1012455,1025800-04-151,1012455,Deangelis Paul,Law Office Of Paul P Deangelis,534 Pacific Ave,San Francisco,CA,94133.0,2015-03-30T00:00:00.000,,2015-03-30T00:00:00.000,2023-09-01T00:00:00.000,,1160 Battery St Ste 100,San Francisco,94111.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,North Beach,,POINT (-122.4043605 37.79748),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
1358217-04-241-1157330,1358217-04-241,1157330,Julia Yost,Julia Yost,8 Sharon St,San Francisco,CA,94114.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,,8 Sharon St,San Francisco,94114.0,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.430222 37.765647),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,5.0,37.0
1268226-01-211-1120828,1268226-01-211,1120828,Brynetta Warren,I Am Ritual,1609 Vallejo St,San Francisco,CA,94123.0,2021-01-13T00:00:00.000,2024-06-30T00:00:00.000,2021-01-14T00:00:00.000,2024-06-30T00:00:00.000,***Administratively Closed,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,2.0,Pacific Heights,,POINT (-122.424021 37.796508),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
0467835-01-001-0467835,0467835-01-001,467835,Jkra Realty Investment LLC,Quizno's Classic Subs,901 Polk St,San Francisco,CA,94109.0,2012-04-15T00:00:00.000,2015-04-30T00:00:00.000,2012-04-15T00:00:00.000,2015-04-30T00:00:00.000,,,,,,,,,False,False,,,,5.0,Tenderloin,Lower Polk,POINT (-122.419746 37.785096),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,4.0,10.0,36.0,20.0
