uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0935498-01-001-0935498,0935498-01-001,935498,Kwok Keung Chiu,Hair Bank,2338 Clement St,San Francisco,CA,94121.0,1994-10-26T00:00:00.000,2004-12-31T00:00:00.000,1994-10-26T00:00:00.000,2004-12-31T00:00:00.000,,,,,,,,,False,False,,,,1.0,Outer Richmond,,POINT (-122.484546 37.782288),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
1017325-01-151-0420712,1017325-01-151,420712,Abramo Dominic S,Natural Roll Dog Walking,1648 Bacon St,San Francisco,CA,94134.0,2013-06-10T00:00:00.000,2017-05-05T00:00:00.000,2015-01-27T00:00:00.000,2017-05-05T00:00:00.000,,,,,,,,,False,False,,,,11.0,Portola,,POINT (-122.419242 37.723752),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,92.0,9.0,2.0,25.0,92.0
1281011-06-211-1029422,1281011-06-211,1029422,"Richard Shiu Photography, LLC","Richard Shiu Photography, LLC",160 Gardenside Dr Apt 302,San Francisco,CA,94131.0,2016-03-08T00:00:00.000,,2020-07-01T00:00:00.000,,,160 Gardenside Dr Apt 302,San Francisco,94131.0,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,8.0,Twin Peaks,,POINT (-122.444616505 37.754469611),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,51.0,7.0,5.0,38.0,51.0
0464519-01-001-0464519,0464519-01-001,464519,Dogpatch Wine Works,Dogpatch Wine Works,2455 3rd St,San Francisco,CA,94107.0,2011-04-01T00:00:00.000,2020-06-29T00:00:00.000,2011-04-01T00:00:00.000,2020-06-29T00:00:00.000,,,,,,,,,False,False,,,,10.0,Potrero Hill,,POINT (-122.387931 37.759248),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,55.0,2.0,9.0,26.0,55.0
1319793-12-221-1141170,1319793-12-221,1141170,"Kimberly Benton, Md Pc","Kimberly Benton, Md",3618 24th St,San Francisco,CA,94110.0,2022-12-08T00:00:00.000,,2022-12-08T00:00:00.000,2022-12-14T00:00:00.000,,95 3rd St Fl 2,San Francisco,94103.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,8.0,Mission,,POINT (-122.4232155 37.752102),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,52.0,3.0,5.0,20.0,52.0
1256090-07-201-1058654,1256090-07-201,1058654,Side Inc,Times Real Estate California,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2020-07-20T00:00:00.000,,,580 4th St,San Francisco,94107.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,South of Market,,POINT (-122.396967 37.778499),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1119980-09-161-0426365,1119980-09-161,426365,Stella Capital LLC,Stella Capital LLC,386 Moraga Ave,San Francisco,CA,94129.0,2005-01-01T00:00:00.000,2022-12-31T00:00:00.000,2012-01-02T00:00:00.000,2018-08-31T00:00:00.000,,,,,,5210-5239,Financial Services,Financial Services,False,False,,,,2.0,Presidio,,POINT (-122.460039 37.797633),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,3.0,,6.0,27.0,3.0
0428289-03-001-0428289,0428289-03-001,428289,Creative Spark Inc,Creative Spark,2531 23rd Ave,San Francisco,CA,94116.0,2008-05-01T00:00:00.000,2023-12-30T00:00:00.000,2013-05-01T00:00:00.000,2023-12-30T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4801405 37.74033),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,40.0,10.0,7.0,35.0,40.0
1036797-08-151-1017149,1036797-08-151,1017149,Crepe Around LLC,Crepe Around LLC,635 A Brannan St,San Francisco,CA,94107.0,2015-08-17T00:00:00.000,2017-01-01T00:00:00.000,2015-08-17T00:00:00.000,2017-01-01T00:00:00.000,,,,,,,,,False,False,,,,6.0,Mission Bay,,POINT (-122.399388 37.775655),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,4.0,32.0
1175775-01-181-1082176,1175775-01-181,1082176,Janet Stafford,Janet Stafford,898 Fell St,San Francisco,CA,94117.0,2018-01-16T00:00:00.000,2018-12-31T00:00:00.000,2018-01-16T00:00:00.000,2018-12-31T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,5.0,Hayes Valley,,POINT (-122.432544 37.774944),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,23.0,4.0,11.0,9.0,23.0
1236201-10-191-1107620,1236201-10-191,1107620,The Parallax News LLC,The Parallax,3848 Fulton St,San Francisco,CA,94118.0,2019-09-04T00:00:00.000,,2019-09-04T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999.0,CA,,,,False,False,,,,1.0,Outer Richmond,,POINT (-122.4732015 37.773297),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,29.0,5.0
1279092-06-211-0387451,1279092-06-211,387451,Accounting Principals Inc,D4,44 Montgomery St Ste 1310,San Francisco,CA,94104.0,2005-07-01T00:00:00.000,,2021-01-01T00:00:00.000,,,4800 Deerwood Campus Pkwy Unit 800,Jacksonville,32246.0,FL,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.401782 37.789812),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
0932736-01-001-0932736,0932736-01-001,932736,Burad Company The,The Burad Company,417 Montgomery St 10th Fl,San Francisco,CA,94104.0,1994-06-03T00:00:00.000,,2007-03-01T00:00:00.000,2017-12-31T00:00:00.000,,2206 Hyde St,San Francisco,94109.0,CA,5210-5239,Financial Services,Financial Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4032445 37.793385),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1267541-01-211-1120534,1267541-01-211,1120534,Richard Mancuso,Elegant Supply Co,1084 Clay St Apt 1,San Francisco,CA,94108.0,2021-01-18T00:00:00.000,2021-07-01T00:00:00.000,2021-01-18T00:00:00.000,2021-07-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.4109575 37.793835),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
0313686-03-001-0313686,0313686-03-001,313686,Genevieve's Corporation,Discount Divorce Service,582 Market St 717,San Francisco,CA,94104.0,1998-01-05T00:00:00.000,2016-01-01T00:00:00.000,2005-01-01T00:00:00.000,2016-01-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4016245 37.789533),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1342038-09-231-1150459,1342038-09-231,1150459,Nature And Oceans Adventures,Nature And Oceans Adventures,1785 15th St Unit 1,San Francisco,CA,94103.0,2023-01-06T00:00:00.000,2023-01-06T00:00:00.000,2023-01-06T00:00:00.000,2023-01-06T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,9.0,Mission,,POINT (-122.4238185 37.766214),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,20.0,37.0
