uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0435508-01-001-0435508,0435508-01-001,435508,Bautista Victor & Stout Katy,Eyes On Twenty-Fourth Opto,4110 24th St,San Francisco,CA,94114.0,2009-01-01T00:00:00.000,,2009-01-01T00:00:00.000,2018-12-31T00:00:00.000,,4080 24th St,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,8.0,Noe Valley,24th St,POINT (-122.434533 37.751391),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1147891-05-171-1070813,1147891-05-171,1070813,Bb Construction And Fabrication Inc,Bb Builders Inc,1817 Powell St,San Francisco,CA,94133.0,2017-05-25T00:00:00.000,2021-06-30T00:00:00.000,2017-05-25T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,2300-2399,Construction,Construction,False,False,,,,3.0,North Beach,North Beach,POINT (-122.411223 37.80144),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
1183172-03-181-1085475,1183172-03-181,1085475,Katiedougherty,Katiedougherty,105 W Barstow Nw Ave Apt D,Clovis,CA,93612.0,2018-01-01T00:00:00.000,2021-06-30T00:00:00.000,2018-01-01T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-119.707489379 36.815805282),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1279425-06-211-1125073,1279425-06-211,1125073,Zonia Lei,Zonia Lei,41 Seminole Ave,San Francisco,CA,94112.0,2021-05-28T00:00:00.000,2022-06-01T00:00:00.000,2021-05-28T00:00:00.000,2022-06-01T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,11.0,Outer Mission,,POINT (-122.4449505 37.718811),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,80.0,9.0,1.0,28.0,80.0
0934945-06-001-0934945,0934945-06-001,934945,Duong Ut Van,Davis Duong Locksmith,1080 Washington St #B,San Francisco,CA,94108.0,1994-10-06T00:00:00.000,2024-05-03T00:00:00.000,2003-01-01T00:00:00.000,2024-05-03T00:00:00.000,,,,,,8100-8139,Certain Services,Certain Services,False,False,,,,3.0,Chinatown,,POINT (-122.4110295 37.794834),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,6.0,16.0
0413781-04-001-0413781,0413781-04-001,413781,Comcast Of Ca/Co/Wa 1 Inc,Comcast Cable,260 Potrero Ave,San Francisco,CA,94103.0,2007-01-01T00:00:00.000,2020-12-31T00:00:00.000,2007-01-01T00:00:00.000,2023-11-29T00:00:00.000,,,,,,,,,False,False,POS01,POINT OF SALES,POINT OF SALES,9.0,Mission,,POINT (-122.407749 37.766322),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,9.0,20.0,53.0
0382306-01-001-0382306,0382306-01-001,382306,Bridge View Funding A Ca Corp,Bridge View Funding A Ca Corp,369 Broadway 103,San Francisco,CA,94133.0,2004-11-02T00:00:00.000,2018-06-30T00:00:00.000,2011-06-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,North Beach,,POINT (-122.4032895 37.798074),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
1166895-11-171-1011542,1166895-11-171,1011542,East-West Integrative Medicine And Acupuncture Clinic A Professional Corporation,East-West Downtown,582 Market St Ste 314,San Francisco,CA,94104.0,2015-03-25T00:00:00.000,,2017-11-09T00:00:00.000,2020-08-01T00:00:00.000,,605 Chenery St B Ste,San Francisco,94131,CA,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4016245 37.789533),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1273120-03-211-1122782,1273120-03-211,1122782,Lombardia Consulting Group LLC,Lombardia Consulting Group LLC,187 Avila St,San Francisco,CA,94123.0,2020-12-11T00:00:00.000,,2020-12-11T00:00:00.000,,,187 Avila St,San Francisco,94123,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,2.0,Marina,,POINT (-122.4409995 37.802394),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
1058422-03-161-1028673,1058422-03-161,1028673,"Kyndest, Inc.","Kyndest, Inc.",36 Lois Ln,San Francisco,CA,94134.0,2016-03-01T00:00:00.000,,2016-03-01T00:00:00.000,2020-09-20T00:00:00.000,,3390 Octavius Dr # 142,Santa Clara,95054,CA,5100-5199,Information,Information,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3987715 37.71351),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,89.0,2.0,9.0,1.0,89.0
