uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1349225-12-231-1153557,1349225-12-231,1153557,"James M Early, Jr",Early Commercial Services,128 College Ave,Mountain View,CA,94040.0,2023-12-27T00:00:00.000,2024-01-01T00:00:00.000,2023-12-27T00:00:00.000,2024-01-01T00:00:00.000,,,,,,4200-4299 4400-4599,Multiple,Wholesale Trade; Retail Trade,False,False,,,,,,,POINT (-122.100037002 37.403030017),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1366282-07-241-1160429,1366282-07-241,1160429,Martinez Baires Inc,Martinez Baires Inc,1318 Quesada Ave,San Francisco,CA,94124.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,,1318 Quesada Ave,San Francisco,94124,CA,2300-2399,Construction,Construction,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3842275 37.729548),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1218923-04-191-1100817,1218923-04-191,1100817,"Mcburberod Financial, Inc.",Seed Financial,"650 California Street, 7th Flr.",San Francisco,CA,94108.0,2019-03-04T00:00:00.000,2024-06-30T00:00:00.000,2019-03-04T00:00:00.000,2023-01-09T00:00:00.000,,,,,,5210-5239,Financial Services,Financial Services,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.40522 37.792944),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1384881-04-251-1168077,1384881-04-251,1168077,"Humble Sea, Inc.",Humble Sea San Francisco,Pier Pier 39 Unit N-1,San Francisco,CA,94133.0,2025-03-24T00:00:00.000,,2025-03-24T00:00:00.000,2025-04-07T00:00:00.000,,820 Swift St Ste A,Santa Cruz,95060,CA,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.393899989 37.795500019),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1199706-09-181-1092302,1199706-09-181,1092302,Wormood Inc,Wormood Inc,101 San Joaquin Pl,Novato,CA,94947.0,2018-09-05T00:00:00.000,2021-03-31T00:00:00.000,2018-09-05T00:00:00.000,2021-03-31T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.616316975 38.10995202),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1125066-10-161-1060085,1125066-10-161,1060085,Bernalese,Bernalese,105 Cortland Ave,San Francisco,CA,94110.0,2016-10-24T00:00:00.000,2020-01-31T00:00:00.000,2016-10-24T00:00:00.000,2020-01-31T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,9.0,Bernal Heights,,POINT (-122.4205605 37.740312),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,83.0,9.0,2.0,2.0,83.0
0416954-01-001-0416954,0416954-01-001,416954,Gee Niyen/Ma Kenny/Wong Gilber,Gmw Enterprise,490 Bay St,San Francisco,CA,94133.0,2007-04-18T00:00:00.000,2014-12-31T00:00:00.000,2007-04-18T00:00:00.000,2014-12-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,North Beach,,POINT (-122.415048 37.805742),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,99.0,6.0,3.0,23.0,99.0
1238069-11-191-1108386,1238069-11-191,1108386,"Live Fit Gym - Cole Valley, Inc","Live Fit Gym - Cole Valley, Inc",950 Mason St,San Francisco,CA,94108.0,2019-11-01T00:00:00.000,,2019-11-01T00:00:00.000,,,Po Box 640687,San Francisco,94164,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,3.0,Nob Hill,,POINT (-122.410683 37.792179),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
1192807-06-181-1089407,1192807-06-181,1089407,Apex Development Group,Apex Development Group,3325 Revere Ave,Oakland,CA,94605.0,2018-06-22T00:00:00.000,2022-06-29T00:00:00.000,2018-06-22T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.133073016 37.735359989),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1017662-01-151-1007851,1017662-01-151,1007851,Stella Kim Dds Inc,Sfdental,800 Santiago St Ste B,San Francisco,CA,94116.0,2015-01-16T00:00:00.000,,2015-01-19T00:00:00.000,,,800 Santiago St Ste B,San Francisco,94116,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4761355 37.745046),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,40.0,10.0,7.0,35.0,40.0
