uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1239314-11-191-1103241,1239314-11-191,1103241,"Blend Financial, Inc.",Origin Financial,473 Pine St Fl 4,San Francisco,CA,94104.0,2018-01-17T00:00:00.000,2022-05-02T00:00:00.000,2019-10-03T00:00:00.000,2022-05-02T00:00:00.000,,,,,,5210-5239,Financial Services,Financial Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4036675 37.791594),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
0472372-01-001-0472372,0472372-01-001,472372,Wonglee LLC,Wonglee LLC,732 Jackson St,San Francisco,CA,94133.0,2012-09-20T00:00:00.000,,2012-09-20T00:00:00.000,,,732 Jackson St,San Francisco,94133.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,H28,TAKE-OUT ESTABLISHMENT,TAKE-OUT ESTABLISHMENT,3.0,Chinatown,Chinatown,POINT (-122.407317 37.796211),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1050134-01-161-1023599,1050134-01-161,1023599,Jerry Benjamin,Page/Rose,305 Valencia St,San Francisco,CA,94103.0,2016-01-01T00:00:00.000,,2016-01-01T00:00:00.000,,,507 North St,Sausalito,94965.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,9.0,Mission,,POINT (-122.421915 37.767933),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1234271-09-191-1106806,1234271-09-191,1106806,Alexander Ryder,Past Tense,2140 20th St Apt 1,San Francisco,CA,94107.0,2019-09-19T00:00:00.000,2021-05-11T00:00:00.000,2019-09-19T00:00:00.000,2021-05-11T00:00:00.000,,,,,,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,10.0,Potrero Hill,,POINT (-122.402763 37.759761),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,2.0,9.0,26.0,54.0
1030029-06-151-1014284,1030029-06-151,1014284,Wiphanna Phaisan,Phisan Thai Massage,3699 17th St,San Francisco,CA,94114.0,2015-05-28T00:00:00.000,2019-03-30T00:00:00.000,2015-05-28T00:00:00.000,2019-03-30T00:00:00.000,,,,,,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.4283005 37.762659),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,5.0,37.0
0443820-02-001-0443820,0443820-02-001,443820,Sung Jesse,357 Investments,580 California St 1200,San Francisco,CA,94104.0,2009-11-05T00:00:00.000,2018-06-30T00:00:00.000,2010-07-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Financial District/South Beach,Chinatown,POINT (-122.4041535 37.792971),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1155810-07-171-1028560,1155810-07-171,1028560,American Tower Corporation,Atc Managed Sites LLC #Us-Ca-2807,4 Embarcadero Ctr,San Francisco,CA,94111.0,2014-01-01T00:00:00.000,,2015-01-01T00:00:00.000,,,140 Grand St 300 Ste,White Plains,10601.0,NY,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,Mission Bay,,POINT (-122.388064189 37.782029332),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,4.0,31.0
0424754-01-001-0424754,0424754-01-001,424754,Sommer Liliane,Hmg,530 Kansas St Apt 3,San Francisco,CA,94107.0,2008-01-16T00:00:00.000,2008-01-16T00:00:00.000,2008-01-16T00:00:00.000,2008-01-16T00:00:00.000,,,,,,,,,False,False,,,,10.0,Potrero Hill,,POINT (-122.4035505 37.762929),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,2.0,9.0,26.0,54.0
1132433-01-171-1063568,1132433-01-171,1063568,"Sjt Holdings, Inc",Mcdonald's,1100 Fillmore St,San Francisco,CA,94115.0,2017-01-08T00:00:00.000,,2017-01-08T00:00:00.000,,,Po Box 117879,Burlingame,94011.0,CA,7220-7229,Food Services,Food Services,False,False,D02 D04 H29,Multiple,STORAGE & USE OF LIQUEFIED GASES & COMPRESSED GASES; PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; FAST FOOD OUTLETS,5.0,Western Addition,Fillmore Street (Lower),POINT (-122.4316755 37.779885),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,97.0,4.0,11.0,39.0,97.0
1379488-01-251-0046324,1379488-01-251,46324,Compass Group Usa Inc,Ra @ Bloomberg Floor 22,140 New Montgomery St Fl 22,San Francisco,CA,94105.0,1968-10-01T00:00:00.000,,2025-01-01T00:00:00.000,,,2400 Yorkmont Rd,Charlotte,28217.0,NC,7220-7229,Food Services,Food Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.400018 37.786617),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
