uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0458332-01-001-0458332,0458332-01-001,458332,Sgs Ca Inc,Payday One,149 San Felipe Ave,San Francisco,CA,94127.0,2011-05-01T00:00:00.000,2018-06-30T00:00:00.000,2011-05-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.4627255 37.731807),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,69.0,10.0,8.0,41.0,69.0
1150043-06-171-1071716,1150043-06-171,1071716,Robert Minervini,Robert Minervini Studio,The Noonan Building St Unit 214,San Francisco,CA,94111.0,2017-06-01T00:00:00.000,2021-05-01T00:00:00.000,2017-06-01T00:00:00.000,2021-05-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.400085 37.79686),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
1281900-07-211-1126042,1281900-07-211,1126042,Rory Orourke,Mike Grow Greens,590 29th St Bldg,San Francisco,CA,94131.0,2021-07-08T00:00:00.000,,2021-07-08T00:00:00.000,,,590 29th St Bldg,San Francisco,94131.0,CA,3100-3399 4200-4299 4400-4599 7220-7229,Multiple,Manufacturing; Wholesale Trade; Retail Trade; Food Services,False,False,,,,8.0,Noe Valley,,POINT (-122.433058136 37.743343694),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,9.0,5.0,22.0,84.0
1328346-03-231-1144779,1328346-03-231,1144779,Rikke Cox,Petshop.Org,353 Hill St,San Francisco,CA,94114.0,2023-03-01T00:00:00.000,,2023-03-15T00:00:00.000,,,353 Hill St,San Francisco,94114.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,8.0,Noe Valley,,POINT (-122.4290475 37.755378),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,52.0,3.0,5.0,22.0,52.0
0373526-01-001-0373526,0373526-01-001,373526,Mcbride Susan,S Mcbride Real Estate Sales,2723 Sacramento St,San Francisco,CA,94115.0,2004-01-01T00:00:00.000,,2004-01-01T00:00:00.000,,,2723 2723 Sacramento St,San Francisco,94115.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Pacific Heights,,POINT (-122.4383985 37.789011),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
1329457-04-231-1145266,1329457-04-231,1145266,Playable Future LLC,Playable Future LLC,50 Highland Ave Apt 2,San Francisco,CA,94110.0,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,,50 Highland Ave Apt 2,San Francisco,94110.0,CA,5100-5199,Information,Information,False,False,,,,8.0,Bernal Heights,,POINT (-122.4245565 37.737144),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,61.0,9.0,5.0,2.0,61.0
1041090-09-151-1005007,1041090-09-151,1005007,Wingz Inc,Wingz,26 Boardman Place,San Francisco,CA,94103.0,2014-08-25T00:00:00.000,,2015-09-30T00:00:00.000,2015-12-31T00:00:00.000,,95 3rd St Fl 2,San Francisco,94103.0,CA,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,6.0,South of Market,,POINT (-122.403312 37.774683),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1256155-07-201-1115966,1256155-07-201,1115966,Shikai Li,Slk Trading Co.,899 41st Ave,San Francisco,CA,94121.0,2020-07-20T00:00:00.000,2025-01-07T00:00:00.000,2020-07-20T00:00:00.000,2025-01-07T00:00:00.000,,,,,,8100-8139,Certain Services,Certain Services,False,False,,,,1.0,Outer Richmond,,POINT (-122.5016325 37.771929),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
1209892-01-191-1096928,1209892-01-191,1096928,Genstar Capital Partners LLC,Genstar Capital Partners LLC,4 Embarcadero Center Suite 1900,San Francisco,CA,94111.0,2015-07-22T00:00:00.000,,2015-07-22T00:00:00.000,,,4 Embarcadero Ctr 1900 Ste,San Francisco,94111.0,CA,5210-5239,Financial Services,Financial Services,False,False,,,,6.0,Mission Bay,,POINT (-122.388064189 37.782029332),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,4.0,31.0
1239540-11-191-1109011,1239540-11-191,1109011,Mei-Li Restani,Hapa Leather,622 Cambridge Street,San Francisco,CA,94134.0,2019-11-28T00:00:00.000,2022-05-20T00:00:00.000,2019-11-28T00:00:00.000,2022-05-20T00:00:00.000,,,,,,3100-3399,Manufacturing,Manufacturing,False,False,,,,11.0,Portola,,POINT (-122.4175635 37.723581),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,92.0,9.0,2.0,25.0,92.0
