uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1269168-02-211-1121218,1269168-02-211,1121218,Kelvin Inc.,Kelvin Thinks Inc.,520 Hampshire St Ste 202,San Francisco,CA,94110.0,2015-01-01T00:00:00.000,2023-02-28T00:00:00.000,2015-01-16T00:00:00.000,2023-02-28T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,9.0,Mission,,POINT (-122.4085635 37.762785),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,9.0,20.0,53.0
1335417-06-231-1147660,1335417-06-231,1147660,Louis Allen,El Paisa Restaurante,3322 Mission St,San Francisco,CA,94110.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,,15 Plaid Pl,Hillsborough,94010,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,9.0,Bernal Heights,Mission Street,POINT (-122.421501 37.743642),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,83.0,9.0,2.0,2.0,83.0
0451506-01-003-0451506,0451506-01-003,451506,Cdw Direct LLC,Cdw Direct LLC,111 Bucareli Dr,San Francisco,CA,94132.0,2010-01-01T00:00:00.000,,2011-06-10T00:00:00.000,,,200 N Milwaukee Ave,Vernon Hills,60061,IL,,,,False,False,,,,7.0,Lakeshore,,POINT (-122.480181 37.71666),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,42.0,10.0,8.0,16.0,42.0
1065237-05-161-1031922,1065237-05-161,1031922,Buerger Scott,Buerger Residential,124 Washington Ave Ste B,Point Richmond,CA,94801.0,2016-05-02T00:00:00.000,2019-06-30T00:00:00.000,2016-05-02T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.38530703 37.926993011),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0447405-06-001-0447405,0447405-06-001,447405,Morozov Fedor,Seobile Premium Websites & Seo,1327 Leavenworth St 209,San Francisco,CA,94109.0,2010-03-15T00:00:00.000,2018-06-30T00:00:00.000,2012-12-28T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Russian Hill,,POINT (-122.416587 37.79352),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,32.0,16.0
1035381-07-151-0423132,1035381-07-151,423132,Alta Engineering Group Inc,Alta Engineering Group Inc,1485 Bayshore Blvd Ste 191,San Francisco,CA,94124.0,2007-07-09T00:00:00.000,,2015-07-22T00:00:00.000,,,1 Avenue Of The Palms Ave 311 Ste,San Francisco,94130,CA,2300-2399,Construction,Construction,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.4006435 37.725939),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1210857-01-191-1097371,1210857-01-191,1097371,"Lisa Kline, Stephanie Lopez",The Plant Fairies LLC,2287 Mission St,San Francisco,CA,94110.0,2018-04-12T00:00:00.000,2018-04-12T00:00:00.000,2018-06-12T00:00:00.000,2018-04-12T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,9.0,Mission,,POINT (-122.4188955 37.760553),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1101079-08-161-1048315,1101079-08-161,1048315,"Medisas, Inc.","Medisas, Inc.",1 Bluxome St Ste 204,San Francisco,CA,94107.0,2013-09-25T00:00:00.000,2020-03-29T00:00:00.000,2015-09-25T00:00:00.000,2017-07-02T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,South of Market,,POINT (-122.395797 37.777446),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1346662-11-231-1152462,1346662-11-231,1152462,Kaelyn J Romey,Advocacy Training,2665 Franklin St Apt 10,San Francisco,CA,94123.0,2023-11-13T00:00:00.000,,2023-11-13T00:00:00.000,,,2665 Franklin St Apt 10,San Francisco,94123,CA,,,,False,False,,,,2.0,Marina,,POINT (-122.4260865 37.799109),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
1008114-09-141-0457713,1008114-09-141,457713,Jungwirth Sandy L,Green Earth Gardeners,723 9th Ave,San Francisco,CA,94118.0,2011-03-23T00:00:00.000,2017-03-01T00:00:00.000,2014-06-01T00:00:00.000,2015-04-01T00:00:00.000,,,,,,,,,False,False,,,,1.0,Inner Richmond,,POINT (-122.467392 37.774728),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
