uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0488543-01-999-0488543,0488543-01-999,488543,Galdamez Victor Manuel,Manuel Galdamez,17 Butler Rd,S San Fran,CA,94080.0,2014-04-04T00:00:00.000,2018-06-30T00:00:00.000,2014-04-04T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.401549404 37.66351043),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1154924-07-171-1073585,1154924-07-171,1073585,Norcal Mutual Insurance Company,Norcal Mutual Insurance Company,560 Davis St Ste 200,San Francisco,CA,94111.0,1975-11-11T00:00:00.000,,1975-11-11T00:00:00.000,2017-11-30T00:00:00.000,,201 California St Ste 600,San Francisco,94111.0,CA,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.3982315 37.797732),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
1340527-08-231-1149778,1340527-08-231,1149778,Cocina Nicaborriqua LLC,Cocina Nicaborriqua LLC,2828 16th St Apt 819,San Francisco,CA,94103.0,2023-08-15T00:00:00.000,,2023-08-15T00:00:00.000,,,2828 16th St Apt 819,San Francisco,94103.0,CA,7220-7229,Food Services,Food Services,False,False,,,,9.0,Mission,,POINT (-122.415885 37.765431),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1218155-04-191-1100496,1218155-04-191,1100496,Madrm,Herbation,1735 Polk St,San Francisco,CA,94109.0,2019-04-08T00:00:00.000,2019-04-08T00:00:00.000,2019-04-08T00:00:00.000,2019-05-20T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,3.0,Russian Hill,Middle Polk,POINT (-122.4212985 37.792926),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,32.0,105.0
0478322-01-001-0478322,0478322-01-001,478322,Hind Nicola,Bateau Hair Salon,2 Townsend St Ste 4b,San Francisco,CA,94107.0,2013-05-01T00:00:00.000,,2013-05-01T00:00:00.000,,,2 Townsend St Ste 4b,San Francisco,94107.0,CA,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3891955 37.781928),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
0190482-03-001-0190482,0190482-03-001,190482,Klein And Co,Klein And Co,611 Clement St,San Francisco,CA,94118.0,1989-01-01T00:00:00.000,,1989-01-01T00:00:00.000,2015-07-14T00:00:00.000,,611 Clement St,San Francisco,94118.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,1.0,Inner Richmond,,POINT (-122.465799 37.782774),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
1234718-09-191-1106891,1234718-09-191,1106891,Pedro Guzman,Mr. Vacations,2718 Hyde St,San Francisco,CA,94019.0,2019-09-22T00:00:00.000,2023-06-30T00:00:00.000,2019-09-22T00:00:00.000,2023-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Russian Hill,,POINT (-122.420201983 37.806011009),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,99.0,6.0,6.0,32.0,99.0
1289467-10-211-0025044,1289467-10-211,25044,Scampini Mortara & Harris,"Scampini, Mortara & Harris",235 Montgomery St Ste 715,San Francisco,CA,94104.0,1968-10-01T00:00:00.000,,2021-10-20T00:00:00.000,,,235 Montgomery St Ste 715,San Francisco,94104.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4026415 37.79145),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1257772-08-201-1082701,1257772-08-201,1082701,"Buchanan Pacific Partners, Lp.","Buchanan Pacific Partners, Lp",2199 Pacific Ave,San Francisco,CA,94115.0,2018-01-24T00:00:00.000,,2018-01-24T00:00:00.000,,,1717 Powell St Ste 300,San Francisco,94133.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Pacific Heights,,POINT (-122.431212 37.793529),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
0455691-02-001-0455691,0455691-02-001,455691,Dhaddey Ruvi S,Goldpoint Law Group,4 Embarcadero Center 1400,San Francisco,CA,94111.0,2012-03-01T00:00:00.000,2016-06-13T00:00:00.000,2012-03-01T00:00:00.000,2016-06-13T00:00:00.000,,,,,,,,,False,False,,,,6.0,Mission Bay,,POINT (-122.388064189 37.782029332),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,4.0,31.0
1118230-09-161-1056887,1118230-09-161,1056887,Latasha Martin,Latasha Martin,359 Gull Pl,Pittsburg,CA,94565.0,2016-07-01T00:00:00.000,2016-07-01T00:00:00.000,2016-07-01T00:00:00.000,2016-07-01T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.887452994 38.033487982),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1144869-05-171-1069564,1144869-05-171,1069564,Adam Vorrath,Vorrath Woodworks,1351 Mcallister St,San Francisco,CA,94115.0,2017-05-01T00:00:00.000,,2017-05-01T00:00:00.000,2019-07-01T00:00:00.000,,2711 Adeline St,Oakland,94607.0,CA,3100-3399,Manufacturing,Manufacturing,False,False,,,,5.0,Western Addition,,POINT (-122.43424 37.77829),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,23.0,4.0,11.0,39.0,23.0
0425094-02-001-0425094,0425094-02-001,425094,Chatterjee Shoma,Kreativ Design,1595 Clay St 20,San Francisco,CA,94109.0,2011-09-01T00:00:00.000,2016-05-02T00:00:00.000,2011-09-01T00:00:00.000,2016-05-02T00:00:00.000,,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.4190665 37.79244),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
0365279-02-999-0365279,0365279-02-999,365279,"Cacci Construction,Inc",Michael Cacci Genl Contr Inc,11 Dover Ct,San Carlos,CA,94070.0,2003-08-13T00:00:00.000,2018-05-10T00:00:00.000,2003-08-13T00:00:00.000,2018-05-10T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.282283968 37.495911982),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1081718-07-161-0371153,1081718-07-161,371153,Elder Care Alliance Of SF,Elder Care Alliance Of SF,1301 Marina Village Pkwy,Alameda,CA,94501.0,2003-10-16T00:00:00.000,2003-11-01T00:00:00.000,2003-10-16T00:00:00.000,2003-11-01T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.274806976 37.786001017),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0411522-01-999-0411522,0411522-01-999,411522,Singh Karnayal,Singh Karnayal,37 Damonte Ct,S San Fran,CA,94080.0,2007-01-01T00:00:00.000,2018-01-01T00:00:00.000,2007-01-01T00:00:00.000,2018-01-01T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.406484998 37.665223995),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
